,P,Q,A
23,0.9256896340033127,2,1
2067,5.3862941948525265,2,0
722,5.868344671110342,3,1
196,10.500397208560743,3,0
2296,5.31457777767572,2,0
7229,3.9284468258385052,1,0
4806,6.22913648845939,1,0
1366,-0.1675044890659272,2,1
4248,14.043061391459297,1,0
5070,5.988297412972409,3,0
5822,6.014549422406745,3,0
7680,11.395573196393178,2,0
8323,3.780123382023182,3,0
7982,2.8321697601314977,2,0
8266,-2.3427914840947293,2,0
1045,1.3088127439680552,2,0
4855,9.507616743238943,1,0
866,2.768710007793773,2,0
6209,3.0454726200515068,1,0
5980,9.263539390733612,1,0
8025,2.427658843444942,2,0
2152,5.066931084352539,2,0
7891,-1.8364044469717116,1,0
6530,1.5729236777846214,1,0
4340,-0.6828064295908018,1,0
6906,8.892866190410988,2,0
1175,4.676377561599784,2,0
1764,5.177174510778784,1,1
661,2.6801004810997795,1,0
5089,7.017235808052085,1,0
5239,8.719719261487905,2,0
7597,7.724428202724152,2,0
8437,0.5198143378009012,2,0
1549,2.3205892439651694,1,0
2771,2.4122056634313287,1,1
1027,7.772397398987414,2,1
2619,5.403518048486421,2,1
6166,9.20329582237464,1,0
800,14.300784759231206,2,0
7974,13.497962477887533,1,0
2365,3.0333484208918695,1,0
7916,-0.5973817228231428,0,0
1892,1.8568866610392827,2,1
6090,5.798137699750424,1,0
2059,9.248778104382707,1,0
3674,12.340943321052015,2,0
8063,6.854094483888513,0,0
4899,2.782630688729873,3,0
6301,7.736582952265815,1,0
850,8.40973041843312,1,0
7747,-1.5316696456929608,0,0
6571,9.19714783851648,2,0
6998,4.091565870841629,1,0
2115,4.104119696663167,2,0
8010,10.263028762614294,1,0
5282,5.657206903622351,2,0
5234,0.571593359213079,2,0
1339,2.4304910406772358,2,1
5869,10.331934052633091,0,0
3542,2.585711941148544,2,0
1217,4.815490793176549,0,0
3618,6.191754121332809,2,0
2125,4.858505210871045,1,0
6377,0.8066524175948615,1,0
5689,2.982258242157793,2,0
3217,1.6554183777789404,1,0
8832,7.924345891645229,2,0
6317,-2.3160978898624194,3,0
5130,10.360842753905075,1,0
6898,5.131669425178146,1,0
1409,6.9776188351984825,0,0
7509,3.7775986775600923,0,0
6230,3.4508199567785027,1,0
6802,5.924355610524993,1,0
255,-0.25337447618105147,2,1
3454,3.7919143994724913,1,0
1159,7.594243208198275,0,0
8153,7.601351550160005,0,0
4649,8.932075358960683,2,0
4947,15.65735166540492,2,0
3857,3.2030955305602546,1,0
1424,2.3327730719914337,3,1
3034,3.5044759420855787,2,0
1103,3.345914543365359,2,1
8386,4.923409667184041,0,0
2626,-0.5746818382729255,3,1
4473,7.91602277662432,2,0
3037,9.424852812975272,1,0
7202,1.2249407783413664,0,0
2078,5.764636549498524,2,1
6104,16.37848268369432,2,0
5524,0.7948329073680689,1,0
1444,2.9364126818445087,2,0
4977,5.765680486335593,1,0
2185,1.2578281921674892,1,0
8371,6.135718229300922,3,0
74,8.230287897565344,1,1
7654,9.804508919610784,2,0
3745,6.172764848356824,3,0
188,2.0874772551700875,0,0
6078,8.254470441865891,2,0
5758,7.280276786816369,2,0
7121,3.1980524087769933,3,0
6139,8.357901773645423,1,0
8221,9.941884764290359,1,0
8139,7.865025065987007,2,0
4762,2.4002547289509297,0,0
7545,11.343701838293777,3,0
5982,12.128926793526302,2,0
3057,5.655771125139105,2,0
2112,-1.0680626695522095,1,0
6891,10.317117759410662,2,0
8951,8.259518619996253,3,0
7804,10.377251683749128,1,0
2753,3.2107032437711287,1,0
1865,5.297473000935057,3,1
8518,8.344208303896043,2,0
2124,6.537873972068964,1,0
6670,2.7174205889126464,1,0
1462,0.5007956798274851,2,1
6370,11.808867810420399,3,0
4703,8.487718078663717,2,0
415,1.5079507267956425,2,1
1566,7.842701331925961,3,0
1861,-0.24465811358163347,2,0
3404,3.4920266423562314,3,0
613,0.3395563319297956,2,1
643,-0.7800525104524225,1,0
5062,4.077330726821401,1,0
277,9.959914662831649,2,0
2630,2.7226695079771397,1,1
3983,5.40159167085591,2,0
230,9.213580681296541,2,1
894,-0.027180821887792916,1,0
8069,-2.2381820108169515,0,0
1155,5.280406569237325,2,1
348,7.282808698361086,1,0
4607,0.624725624192541,1,0
8263,0.7140634527631882,1,0
8504,8.204540524104777,1,0
6859,4.775533322450933,2,0
7687,3.122062262724851,2,0
4630,6.400292547839657,2,0
4197,7.656980632528082,2,0
2466,11.075674138428528,1,0
3934,4.9137295720920005,1,0
4103,8.930900205721107,1,0
57,1.133186252468008,2,0
4545,0.9056288369815411,1,0
7808,-0.8976276073617869,2,0
7959,-0.0020506545583200975,2,0
893,7.484020283154518,1,0
2181,4.107431952822877,1,0
4798,-0.3062694504399355,3,0
1383,6.146771930637782,3,1
4129,10.279030283209009,1,0
8414,6.850421098276467,1,0
7930,14.518160782223461,2,0
7344,-1.5964163838733518,2,0
6612,2.0923007258270245,3,0
2470,10.493729140199527,3,0
1689,1.5357778950216212,2,1
6010,2.2577637785344042,2,0
3632,4.861195373255841,1,0
3056,8.571285645678019,1,0
2058,6.626508631478381,2,0
991,6.691966451469895,2,0
7124,3.861384466873533,0,0
1768,4.124085807773453,2,1
8403,5.825176973079762,1,0
7566,1.410708456591456,2,0
7674,-0.99399553435532,1,0
8521,5.930938908388088,3,0
6172,4.544301675663319,1,0
7233,1.0352681030678188,0,0
6482,12.241887597236419,1,0
7210,-0.026788548737998408,1,0
7946,1.8316351518970393,1,0
359,3.3723730133799594,1,1
7814,4.04393164671874,0,0
3435,-0.008846625519832951,0,0
6757,4.518739099951822,2,0
5158,1.9038422799440242,2,0
7328,4.697334955008022,3,0
6515,0.027317925543413057,1,0
4406,7.018419794237847,1,0
4904,6.807378620815811,1,0
6157,9.241060332161744,1,0
5950,6.891535490886408,3,0
8476,5.33152137612499,1,0
8217,-2.5742255881984217,2,0
5530,10.89126154041757,2,0
4634,15.974587564071834,1,0
543,-1.2086399584739806,3,1
3854,1.4991573636345366,2,0
8488,-0.08413182478961656,2,0
5510,8.683505970028907,2,0
1836,-3.0197162072668235,3,1
975,9.221504974640036,3,1
8908,11.65955022326878,1,0
7880,5.071303982703668,3,0
4939,11.969425431882637,1,0
3776,13.912551591085755,2,0
5938,1.5538106183970024,2,0
6156,14.239601350124342,2,0
212,3.7104274401143824,3,1
4019,7.994990207487322,1,0
8991,2.058547080444201,1,0
7481,10.704790378208628,2,0
8159,3.2105543613947587,2,0
5207,17.734514677238057,1,0
3287,3.8370669113581,2,0
5254,8.023974136024838,1,0
8703,3.830624787745238,1,0
5108,3.933234810417107,0,0
7923,1.705535356007295,2,0
7342,5.590890847199273,1,0
6614,3.4429481733604783,0,0
4289,0.8883816151810855,2,0
6676,-0.7576399919883701,2,0
3412,6.326908327981056,2,0
283,3.5887936223114445,1,0
2364,7.28560625508896,2,1
5074,16.522031726535104,1,0
3917,2.4793385471811082,2,0
173,2.543327061627955,3,1
3266,12.51571181303824,2,0
8794,12.62243060220135,1,0
3312,9.264628017796664,1,0
7442,5.7118408663739295,0,0
6340,3.1185572709961162,2,0
3994,8.074999691485036,3,0
1680,-0.38210182037496265,3,1
8554,11.466538261557876,1,0
779,16.586254972496924,2,0
3591,4.148350222858342,1,0
7941,3.877693850731857,2,0
6507,6.280853002358828,2,0
2072,0.3975184829246381,1,1
4694,2.4342502056447897,0,0
4881,4.98723013023221,1,0
7809,6.690621011980112,1,0
6038,6.4035231825250865,0,0
5835,6.126991595300194,1,0
3274,3.767071718038726,2,0
6361,2.487082403702071,1,0
3518,7.1948935881746685,3,0
2519,8.22280724282696,2,1
8910,8.3979842693247,0,0
2414,15.290878319881214,0,0
1015,0.09669568196363221,1,0
3159,3.8043128476215116,2,0
6086,6.2365701244294,2,0
1144,0.5935295977299749,2,0
1947,13.829701390801569,1,0
3019,5.618266917436295,2,1
6138,10.982402823351041,2,0
7825,5.840448597842715,2,0
8037,5.172376471289954,2,0
5816,5.215229130815919,0,0
805,3.4646427139670677,2,1
3559,7.936816495718753,2,0
1232,4.975052583207773,2,1
6652,-0.9753356581048553,0,0
8237,9.131072922742833,2,0
3360,1.361568617847334,1,0
3090,4.759240671527586,2,0
3134,14.115054884096878,2,0
1165,2.199185048710763,1,1
427,1.3891129169517678,3,1
8337,-1.2612097858488402,1,0
6546,5.11994725843747,2,0
5116,7.4202748063290915,2,0
887,2.4464723019789454,3,1
1595,2.827821507786556,1,1
6496,3.307625394067378,2,0
3405,1.7977442641910057,2,0
8247,0.32133569137223583,2,0
7135,0.9071595285382357,1,0
6800,2.427561087634075,0,0
4558,9.306404789415536,1,0
5076,6.785558294817708,0,0
5660,3.5561841463237824,3,0
3742,-0.3335696635795924,1,0
4923,11.703595411674584,2,0
7569,3.2825897745028656,1,0
2993,2.6500695952012405,1,1
555,1.3684512887987192,3,1
5601,5.006856714055733,1,0
7249,0.7319198986981093,2,0
909,1.5665305658025581,2,1
5488,6.591923714010371,2,0
3947,14.960774462854522,1,0
6494,5.488414028601257,2,0
2615,9.810929011755189,3,1
2642,22.566640069492504,3,1
2226,12.963248056598536,2,0
3716,7.28969024092499,0,0
5595,5.062333431768772,0,0
2808,2.312642263962109,3,0
4570,0.6002040149923316,0,0
2332,8.190179235881091,1,0
5572,3.0795433580624723,1,0
6933,3.9390891102675885,2,0
3685,2.9133398423999814,1,0
920,3.1910628058937665,1,1
1242,6.428784587195089,3,1
4165,3.604534223318124,1,0
4390,5.386923199034634,1,0
5953,0.9691481293967019,2,0
6213,2.8176394920710015,1,0
5547,6.088520666580091,0,0
3002,6.019007605130074,2,0
3487,8.389206269868343,2,0
1659,1.3603783002632337,3,1
3284,9.971770820754761,1,0
3364,9.39979853744953,1,0
1898,11.321711125576991,1,0
3617,3.4322786010473347,2,0
2506,3.7570091599136104,1,0
3272,5.154091552141595,1,0
5067,5.0246491343234485,1,0
7019,2.3040541414755245,1,0
957,3.5228046477261983,2,1
8076,2.7611827400663254,0,0
2048,6.043895495979446,3,0
2097,11.665629981993787,2,0
8880,11.7887138528122,1,0
2436,-2.0496160234444454,0,0
2952,4.185374591654592,1,0
2823,4.8694036057424315,3,1
437,-1.9511314494515624,1,1
3627,4.994233184080803,3,0
6881,15.278249923266495,0,0
4765,11.666612939663697,1,0
2979,5.932159429216738,2,0
7992,9.342911802693418,1,0
3619,1.7519749197205357,3,0
8032,5.25984918333679,0,0
5300,4.8834393062457595,2,0
2652,6.44866820920781,1,0
2791,6.848096723274672,2,0
5788,2.4079416311442636,1,0
8954,2.917020892473543,2,0
3884,9.627393036670908,1,0
8133,9.961101764295226,0,0
7113,5.949945693491404,2,0
884,3.707593287792162,2,0
2034,6.387553358011072,3,1
235,1.1532847922370673,2,0
3905,7.734258359551221,2,0
482,5.63252179662656,2,1
6993,10.801775468318034,0,0
7215,9.635898615599267,1,0
1281,8.980917662511624,3,1
4150,3.8080640328729505,2,0
7988,8.170281259781861,2,0
2965,1.2996612269772285,1,1
3483,10.635180792393667,2,0
7858,1.9365646745816603,3,0
3523,3.848871315358094,2,0
3000,3.47854175684055,2,1
7782,19.022516239992534,0,0
3229,9.456818982766306,2,0
7211,-1.484577542147044,1,0
2264,-2.084165619430824,2,1
7719,-1.2248109560871379,0,0
4943,-1.313148190371658,3,0
7931,10.8990253699886,0,0
7152,6.170675413048438,1,0
8622,4.771196506092367,1,0
1398,3.6194185949420223,0,0
5477,9.81614447922193,2,0
727,10.28652149327618,1,0
1494,7.758731459943164,2,0
793,5.418273982766273,0,1
8257,5.1241614684851085,1,0
2128,3.878841240375065,1,0
5819,12.243317496086748,2,0
3768,2.2430343695735995,2,0
2953,3.333470662736114,2,1
4922,5.247229984900599,1,0
7564,9.870028970446299,2,0
7558,7.1916751235974825,1,0
4380,12.282095072048508,2,0
7834,1.2645315548068838,2,0
1325,12.636557875061477,1,0
4906,9.178640174776913,1,0
1700,1.3957346242765398,2,0
8007,13.55021128346536,2,0
355,9.237968019020288,2,1
3858,9.659691776762374,2,0
2096,2.174568551510319,3,1
1709,9.001753105599827,1,0
917,7.061588855535947,1,1
7498,5.669484946761082,3,0
6076,6.182113377770548,1,0
2022,4.634836047099093,0,0
8181,2.171010220362314,1,0
4287,5.039688444136226,1,0
6502,6.205308128130509,2,0
3078,27.293152745872938,1,0
4726,3.4129588396415564,2,0
7878,13.977095163849894,2,0
2713,4.4737679669476185,3,0
1785,12.922919606468989,2,0
7426,7.096039618420274,3,0
8096,4.981016666758286,0,0
7162,10.724883933812897,3,0
7331,5.647173438583952,3,0
7879,5.560306821047203,1,0
7366,2.0914639948443523,0,0
8121,8.076429802553788,1,0
46,6.002710304282316,1,0
3798,3.1251184778898424,2,0
2794,-0.6881582951652657,2,1
6771,5.669594021355178,2,0
6786,8.558810592554451,1,0
7774,5.321567111808045,1,0
1623,2.614734517587956,2,1
1511,6.227006844478177,2,1
3701,8.847286204829357,1,0
3514,12.703455468977403,3,0
967,-1.672624686647281,3,1
4120,19.766492490574947,1,0
789,-1.049609268274017,1,0
5972,2.5625184752409744,0,0
1823,9.816551609729517,1,0
4979,12.06311160401707,1,0
3878,-0.12425479507507653,2,0
7403,6.714202173597021,2,0
4422,2.3389269100973227,1,0
7546,1.8715165054300291,3,0
8106,15.728924424751154,3,0
7918,3.7813387523682254,0,0
4036,10.174507862010882,3,0
5779,8.57444994578438,1,0
3655,2.4273589549500345,0,0
2437,8.764472874194047,2,1
862,9.405918542816046,3,0
7408,14.120001595818778,3,0
2608,1.3847245413414033,2,1
5504,0.40204552815734873,2,0
7005,0.7193232851154399,1,0
4176,5.576127930927488,2,0
6345,2.2873101928178228,0,0
6205,5.068158368235419,2,0
6535,0.4758472867703585,3,0
1261,-3.635637422434213,2,1
4081,4.1005760020615245,3,0
8762,22.054810311793354,1,0
868,16.891370685426295,1,0
3953,9.631849278751194,1,0
5045,8.99588237622545,1,0
1560,-1.1343516153137871,1,1
972,4.593640573711783,2,0
8110,6.041860041736812,2,0
3828,5.949612579678574,1,0
8777,5.99351183223285,1,0
7160,12.121562465487363,3,0
5105,15.4927770358764,0,0
6019,7.239264333473281,1,0
4538,4.3515259273759614,3,0
2032,3.736462848615556,2,0
4299,-0.16252891503606293,2,0
3520,2.9781875920820196,2,0
3038,4.378066637066754,1,0
7356,12.422524549947823,2,0
5200,2.290672151059377,2,0
4069,17.314046120052133,2,0
532,4.030903319174511,1,1
3199,12.147789389653045,0,0
6520,3.7495566030611207,0,0
7106,2.8622817726786653,1,0
2655,-0.48951300100193373,3,1
8515,3.458384738127271,1,0
6171,2.709960031482325,0,0
6013,1.8115127747130157,2,0
932,8.158179438447211,2,1
7607,8.526957866572431,2,0
1406,8.760973403865247,2,0
8454,3.913553159810292,2,0
5626,5.721722879461719,1,0
5769,3.925136705781767,2,0
8751,9.04972161258919,2,0
83,-0.7310285190363279,3,1
300,-0.4142764287728725,3,1
1787,-0.13154519696860367,2,0
8851,0.8461259169731583,2,0
870,12.47570799589208,0,0
6452,5.243134402542593,2,0
576,2.8448259226531096,2,1
5389,-0.2698787087925145,2,0
424,2.2206055393714914,2,1
2321,4.815770068340088,2,0
8282,1.1907226223569207,0,0
7262,3.6646231815464714,2,0
95,1.1291644521861848,2,0
4566,2.3721109195358094,1,0
2121,-0.8864739209169279,3,1
3633,-3.69003987080748,1,0
327,3.4387006354170047,2,0
5585,6.379441187255054,0,0
123,0.7215032975335891,1,1
64,3.5840824139054153,3,1
586,6.035761877910303,2,0
7983,6.384739584414825,0,0
8688,5.259050110573619,1,0
6296,9.911140963642215,1,0
6316,18.952905176923032,2,0
8316,9.773891764361792,1,0
6503,2.548073176906694,1,0
4714,5.693696819124685,0,0
2161,0.6832308824514255,2,0
2138,4.317506260996851,3,1
2340,0.4638320663716373,2,1
2164,4.995043130058534,1,0
3438,9.471962903213,1,0
340,6.9503997411754606,2,0
1095,4.4397297891425085,2,1
657,0.12652708068673402,3,1
109,-0.002162010296304029,2,0
3681,1.2356500431482567,1,0
737,1.4067580076413377,1,1
8986,0.508213701303331,1,0
4484,2.403645383115676,2,0
2744,5.364840952927084,3,0
2888,5.069225048680954,3,1
3653,15.166309265759764,1,0
7139,2.143055954765207,3,0
4577,3.5621836824600095,1,0
7462,7.3267161032463,3,0
8066,4.08833972688342,2,0
8166,10.77467998218911,2,0
5107,5.094231422904384,2,0
8469,10.826720696903395,1,0
131,-2.487121707923084,1,1
1974,3.2671799266972252,1,0
3331,2.9366163317653085,2,0
4696,7.7184321980932635,1,0
4385,1.7952128899931123,1,0
4565,1.8045454159665288,3,0
4415,-1.56199512009906,1,0
7824,0.7377002776342592,2,0
994,3.59619586492144,1,0
3426,1.6867208156057434,2,0
6606,2.4165434685818417,0,0
8212,3.981373043220879,2,0
1208,1.465217257966918,2,0
3774,0.130597719440674,2,0
8465,6.558903512631827,2,0
5704,6.193232752221314,3,0
1072,4.168065142997941,2,0
3757,8.799309460954092,3,0
16,1.425775169656687,2,0
1456,8.401563197258579,2,1
1017,14.048836254355068,1,0
7615,0.5106720548729222,1,0
8685,12.53162358267615,1,0
2750,-3.9551708802760026,1,1
2810,20.417720736324558,3,1
2779,9.629726276964671,3,1
7161,5.9220083120939115,1,0
4521,8.103233392321913,2,0
5958,15.4643120854018,2,0
859,0.9578428487276223,1,0
8971,17.278430947544543,1,0
2568,7.667915900717929,2,1
1794,2.0600517164826755,1,0
1332,-1.1198339644063036,1,1
3349,5.536225107035418,2,0
6470,2.68808251788241,1,0
5655,3.1635468021328874,1,0
3956,1.8468878049683637,1,0
3075,10.114100335797199,1,0
2941,3.1916904361639395,2,0
5737,7.883680804347419,2,0
3687,3.47822891419829,1,0
5927,-1.0320689897661515,3,0
8634,17.701863418625162,1,0
4993,11.309083666123474,2,0
770,-0.6354220683780549,3,1
5417,5.573668392086494,2,0
8914,8.420218436651748,1,0
8825,6.067474019700292,2,0
8260,3.09530658262365,1,0
8033,8.020434756782725,1,0
6108,2.0513737622152566,1,0
6397,5.1128115061698525,1,0
2939,-1.6712473143735034,2,1
6034,7.78447484891557,2,0
6619,5.329002450519285,2,0
8614,12.010143274708328,0,0
1419,15.535795659734875,2,0
2251,5.787134007999075,3,0
7970,10.505430829388347,3,0
4983,5.557865536951333,1,0
7128,7.152217422387722,0,0
4298,12.122495052478492,3,0
208,3.179766075796851,1,0
5386,1.1639052755255817,3,0
2,2.4042392277866997,3,1
1386,1.2903581000059525,2,1
593,2.5036473403961885,2,1
5610,6.7956432700763045,0,0
4664,6.423544019905618,1,0
3100,5.427198611469966,1,0
1496,2.0617634197628525,3,1
7385,3.907338937756025,2,0
1931,12.141220109102495,2,1
4512,8.57704625479785,2,0
7134,0.1229272810819391,3,0
6344,10.481128158434437,1,0
7935,3.5137908883981392,2,0
4020,-1.3334493565679415,3,0
2679,4.259004411812776,2,0
8754,9.802337489915312,0,0
6727,0.7280485920779247,1,0
5203,13.321298420815742,1,0
3976,5.669727229926357,0,0
561,0.11040240681456065,3,1
6917,17.352338078456853,3,0
3640,5.940935579186294,0,0
6467,2.901744124733404,1,0
2784,0.8535563915923627,1,1
1674,-1.5363615294105806,2,1
3499,0.8759189860916292,1,0
4598,5.651694548406647,2,0
7691,2.208914075848301,2,0
1843,15.041976195796739,2,0
558,2.480169173886104,0,0
2429,0.04474636609276872,1,1
3041,6.530814037875148,2,0
2205,-0.7310894201987499,3,1
6586,8.309164570212266,1,0
4425,2.6290789587115415,1,0
1365,1.8859268992430973,0,0
4583,1.93933717428459,2,0
389,7.596695522956258,3,1
1189,2.8117657648959806,1,1
654,10.698755533532985,3,1
2628,-0.9657328339879481,2,1
5901,8.056515163426422,2,0
7547,14.654302839956573,3,0
7077,7.905390938124402,1,0
2582,0.9397196432272099,1,1
3281,24.37377810999599,3,0
1472,-2.4437858159027672,1,0
7643,5.820617896368927,1,0
2821,8.1544743646723,1,0
3239,1.4219851160570578,1,0
8243,5.461108844692803,2,0
5578,10.697152618330712,3,0
6362,1.5581177988446204,1,0
2031,6.352514607492316,2,1
3936,2.532452680006693,0,0
7055,7.355523473641947,1,0
5416,5.6881990668282665,1,0
6894,4.15366855883941,1,0
8934,8.924706456942094,0,0
5065,7.5269968582505244,3,0
3305,2.592810248480963,1,0
7452,3.2173289493541994,0,0
2636,3.3674171051758264,3,1
5967,3.147779294863726,2,0
8226,16.36435946412937,2,0
8722,-1.4202577963095206,2,0
5005,1.8573822874462096,3,0
1212,0.6663826434192194,2,1
3303,1.443379587800352,2,0
5501,0.6202559632374178,1,0
5592,8.404933018991363,1,0
372,7.207986349997094,2,0
7631,0.008092169494709367,2,0
4888,3.103999447753858,1,0
8089,5.74015029170417,3,0
455,8.977450930561119,1,0
5754,2.928084566165253,1,0
969,2.8086344375749386,2,1
5367,6.330347825971384,2,0
1857,6.063170442048981,2,1
6328,5.2397875351275,2,0
6755,13.796545594504044,2,0
515,4.02579243665639,1,1
4376,-3.9004856048551027,0,0
628,6.326826467645833,2,1
6594,9.284309161362293,0,0
2307,3.701761437301097,2,0
2604,19.48291690908804,2,1
1491,7.205558345486761,1,0
3082,8.777158414317668,1,0
8678,3.196087347857536,1,0
5302,3.6748580726241777,2,0
6527,2.7600801731503593,2,0
150,7.681180933268815,2,1
2235,0.8544457387390442,3,1
4226,0.07801626517178284,1,0
6867,2.082043800222944,2,0
4500,3.6090228923045644,1,0
5075,11.35437266447104,1,0
8136,5.045671592599675,2,0
2595,0.824842124640945,1,1
374,6.090119749464864,2,0
103,3.106448073968128,1,0
6951,10.460831654350965,1,0
8890,0.48418960595509697,1,0
1879,7.281677331498654,2,0
947,2.3022395924304746,2,0
620,2.786888157840463,1,0
4808,5.525014678680138,3,0
4087,4.585108576554552,1,0
3492,6.666218379413351,2,0
6441,9.311535147760134,1,0
215,2.2825787042828,1,1
6838,16.579345357720662,2,0
2088,-0.4235797412198232,3,1
7017,0.3933091356319947,2,0
4384,8.0918731825077,2,0
7280,2.178964571635509,2,0
2530,0.8042831786409985,2,1
125,11.15759786300066,1,0
5764,6.81952058944617,1,0
5657,-0.32284159294763703,2,0
7109,2.5204260281835307,2,0
5534,3.8349483727451896,2,0
6744,5.393684881174702,3,0
5086,6.9592660413717295,2,0
228,-1.4234624232953608,3,1
2289,0.8895984543885336,1,0
747,-1.799010364062862,2,1
807,2.164799773444642,3,1
4206,9.425230640717368,2,0
8612,12.821318110105162,1,0
1664,0.43777746271162177,3,0
3502,7.182557498483222,1,0
5418,6.036398359819517,1,0
6225,2.5635801661394004,0,0
6565,25.266602670503325,0,0
6261,12.631838924394648,3,0
1473,1.9892070193205957,2,1
3317,14.436374940676364,0,0
7986,-0.2463928559636479,2,0
4669,-0.8987162034649243,1,0
5332,4.878519076888091,1,0
2056,4.050066858502722,2,0
5946,27.31147164623857,1,0
8502,17.32040792162677,1,0
8115,11.005412938535482,2,0
609,2.9036793209100527,2,0
8160,4.79839495131665,2,0
7606,11.37807886855185,0,0
3777,9.689654699333605,1,0
6916,1.3880798592505297,1,0
6628,3.160163330850745,1,0
7894,4.865485477728349,2,0
3773,2.547018644435945,1,0
274,2.2281719131057955,2,1
5696,6.451317282611971,3,0
7833,3.364302237935659,2,0
6407,1.6188831697863382,2,0
1957,9.336726144656236,2,1
8190,1.5440216973785357,2,0
8432,16.95465009851826,2,0
2271,9.423893707877713,2,1
4991,7.759635117862628,1,0
2937,4.409546466520816,2,0
5831,7.536525546390929,1,0
354,4.207316994157914,1,0
720,4.898322698563755,2,0
3129,5.148792509046049,1,0
218,14.336897047780754,3,1
2809,7.167457721149863,2,1
5295,6.123138414997893,2,0
7722,8.987351064131076,0,0
1778,0.7484276764459395,3,0
2459,7.455412945512103,2,1
8829,13.811713431498605,2,0
6125,9.943907767842122,1,0
8737,2.154003268432235,0,0
2507,5.949257026350667,3,1
4012,7.039186528473609,2,0
5220,4.595318346111366,1,0
7529,11.399651008692006,0,0
5451,5.839316663731806,1,0
8680,11.632211987652742,2,0
7365,9.285979700319205,1,0
7993,2.2493537485709965,3,0
3130,4.563593092417034,2,0
7474,4.7088050258563765,2,0
1225,13.392539319931377,2,1
1522,15.667191739271427,2,0
5309,8.252977449358967,2,0
3358,5.255950896440153,1,0
6068,6.480182600469881,1,0
638,22.769240040238174,0,0
4662,13.065034693277962,1,0
4819,5.642013338068706,2,0
2175,5.217859586333953,2,1
4328,3.587631651624177,3,0
1797,3.403632986577109,2,0
3764,9.732915111176288,2,0
2877,11.153455411414782,3,1
5598,1.9840296726697182,2,0
8720,7.677829769430597,3,0
8232,2.1368620769710356,2,0
799,7.36292137672774,3,1
662,-4.35305572622627,1,1
1145,-2.903601983323218,3,1
6763,-0.818961045770598,1,0
4146,10.365386509381581,1,0
3045,3.110393950978754,3,0
1238,3.4390859470819084,3,0
3003,0.946071145711987,2,0
6828,4.65645169182616,2,0
8191,5.69170402422477,3,0
8559,1.8017575298607904,1,0
8834,-4.150574637043422,1,0
2053,32.59585251320855,2,1
3457,6.401010241312681,2,0
7924,0.6748261106900475,2,0
3195,2.9731968576162755,1,0
6955,10.728335870943132,2,0
4432,3.730099551599755,1,0
2852,3.3518543429100327,2,0
8528,6.275574016542355,2,0
8551,0.7709804397905027,2,0
6119,11.529642710247364,2,0
4912,10.949530211930583,3,0
6866,17.223797592527056,1,0
425,-2.342067242506451,2,0
7235,1.933202755068171,1,0
3732,-2.2836293632630413,1,0
2844,7.803519517361249,0,0
2207,2.8026795207844573,2,0
2724,5.148245305089666,2,0
5083,4.554739298440324,1,0
6877,8.587503318536408,2,0
7374,9.351859634946107,0,0
5806,-1.6252969307506813,2,0
1150,2.1330153189671806,2,0
3114,6.991236328653477,1,0
3098,3.2907214338863877,2,0
7390,-1.458522988048447,2,0
7945,6.121671990503654,1,0
8631,8.854926493398567,1,0
1904,12.653103107082966,2,1
4639,2.3066147295298305,3,0
1468,1.8397388217364847,2,1
5700,1.81739140394888,2,0
3332,13.316277010879634,2,0
6483,6.624907077970289,1,0
2855,8.078393273955948,1,0
649,0.784909806543022,1,0
3601,18.047981719872404,0,0
2838,9.516351674216196,1,0
5515,2.6818411770718305,1,0
6953,21.331046415144655,2,0
7097,0.2722651430843015,2,0
2973,7.720436964422136,1,0
6637,0.9488493779941454,1,0
7114,4.754255324560697,1,0
8312,0.15408170492708972,2,0
8827,2.987358909301692,1,0
1914,2.0641537905578455,1,0
8271,2.9753771546048142,2,0
2786,0.6117555007916682,3,1
3759,4.625356672161098,1,0
5847,6.015255864912712,0,0
498,0.9451539715827397,2,0
7856,7.219472322019833,1,0
5193,0.5379922205352858,3,0
1062,1.5948752149436247,3,1
529,0.4664721078456666,3,1
1956,5.155402832611523,2,1
3861,0.22384673793305132,0,0
6067,2.543612499013835,1,0
2734,-0.1882979996861343,1,1
3058,5.402241198709957,2,0
7409,5.740854881170405,2,0
4441,6.590285974999345,0,0
3241,4.866366752391667,1,0
2742,3.6707035627856985,3,1
8230,4.832019470906802,0,0
62,9.620885445732192,1,0
5943,3.2602429882946873,2,0
8674,2.8956284540916095,2,0
6351,11.241248761991384,2,0
6399,6.971607195220657,3,0
4747,6.417253331581415,3,0
3926,6.471668983322168,1,0
1330,2.5047645583279845,3,1
691,8.202982554173483,1,0
6201,10.281030198125915,2,0
1247,5.915499642059135,1,0
965,5.562769031716183,1,0
3711,16.4576881422566,2,0
6978,3.514530980284711,2,0
2013,5.4475607265700265,1,0
4373,3.649394836284925,1,0
2874,10.278667745470285,2,0
4934,-0.08733177348222809,1,0
6070,2.338531634246495,1,0
3156,10.70723594074321,1,0
6436,6.71356439279076,1,0
8103,2.805440279380701,2,0
8645,-1.561427770752346,2,0
4223,8.284519452567627,2,0
227,7.706509179416726,2,1
4253,5.366901563579194,2,0
4635,11.148970337178675,1,0
1147,4.010637438538885,2,1
5126,3.2352958525025333,2,0
1565,7.1537297275332685,2,0
