,Y
1415,0
8192,1
2246,0
5630,1
8021,0
7210,0
3196,0
1044,0
7412,0
3979,1
7553,0
1814,1
1166,1
2293,1
1489,1
3034,0
4735,1
4499,1
8000,0
3478,1
4111,0
7684,0
6767,0
3789,0
3946,1
7345,1
6079,1
4620,0
3797,1
3455,0
1421,1
6901,1
2781,1
2802,0
1789,1
4293,0
6177,0
4294,0
1371,0
3537,0
334,0
3971,1
565,0
7775,1
1675,0
6129,0
5477,0
4158,0
340,0
28,0
7654,0
5817,1
5751,0
5522,0
5846,1
1355,0
4922,1
4239,1
4259,0
6989,1
7712,1
5575,0
4556,1
4277,1
455,1
2505,0
4157,1
2543,1
709,1
2985,0
570,0
3305,0
4653,1
2693,0
1893,0
5579,0
3607,0
7344,1
3277,1
5177,0
8141,0
6842,0
4939,0
2197,1
6053,0
6089,0
8046,1
2373,1
7817,1
4366,1
8104,0
1767,0
2771,0
2853,1
6115,0
1385,0
4206,1
3259,1
6275,0
7985,1
4131,0
7632,0
3740,1
5843,1
8119,0
4677,0
947,1
5788,1
8128,0
4609,0
8126,0
5397,0
151,1
1969,1
672,1
3145,1
7535,1
3452,1
6255,0
6813,0
5671,1
2230,1
842,0
5308,0
7131,1
3959,1
4100,1
7896,0
5455,0
2069,1
6436,0
578,0
2196,0
3391,0
2178,0
1133,1
3779,0
6997,0
2152,0
5748,1
5327,0
77,0
2101,1
2928,1
3635,0
7013,0
6881,0
3862,0
1394,1
3882,1
3728,1
494,0
3427,0
199,0
4105,1
4769,1
2447,0
1882,0
5906,1
3179,0
6428,1
4302,1
4809,1
3242,0
7731,0
2336,0
2974,0
3824,1
7502,0
6841,0
2358,0
5615,1
754,0
448,1
7914,1
2161,0
5355,1
2445,1
6131,1
4980,1
2576,0
5254,1
7466,1
4916,1
5403,0
8127,1
6810,0
6339,1
700,1
1619,0
4676,1
3629,0
3332,0
2807,1
6081,0
7630,0
3433,0
6606,1
3002,0
113,1
2187,1
8190,1
6396,0
4424,0
3584,1
4103,1
144,0
4826,1
5145,1
7315,0
6822,1
2517,1
4629,0
4844,0
5496,1
510,1
8041,1
1423,0
6456,1
1040,0
7573,0
4930,1
2502,1
629,0
3626,0
5979,0
830,1
934,0
416,0
907,0
1753,0
3383,1
1271,0
2261,1
2027,1
1838,0
6917,1
5926,0
3996,1
7789,0
1911,0
4791,0
1748,1
5822,0
6402,0
798,0
6812,1
4835,0
6646,1
6903,0
6650,1
3286,1
6858,0
4251,0
2096,0
3671,1
4828,1
7990,0
2157,1
2328,1
7860,0
256,0
8120,0
6272,0
6612,0
2636,0
4073,1
939,0
263,0
4087,0
7521,0
1544,1
5236,1
1432,0
2712,0
2003,0
4152,0
6294,0
6526,0
7675,1
1301,0
651,1
7261,0
3088,1
5441,0
6957,0
7374,1
6231,1
5055,1
7054,1
7262,1
5465,1
4046,1
2264,0
4919,0
6168,1
8156,1
7089,0
2514,0
3600,1
1182,1
2642,1
5069,1
7477,1
2968,0
3900,0
4000,0
4232,0
1438,0
5101,0
2711,0
5152,0
5311,0
7205,1
2182,0
7180,1
2444,0
5769,0
4688,0
4714,0
1614,0
1728,0
7922,1
5963,0
7624,1
8057,0
4436,0
6866,0
5166,0
5828,0
7050,0
6677,0
3876,1
2438,1
6602,0
3023,0
7150,1
7082,0
7235,0
800,1
6794,0
1988,1
5184,0
5407,1
2538,0
7471,1
3694,1
4249,0
641,1
2439,1
1698,0
7316,0
3021,0
7095,1
1529,1
4923,0
2085,0
7799,1
2416,0
7363,0
8096,0
5814,1
3572,0
5512,0
549,1
150,0
7670,1
93,1
1221,0
1566,0
733,0
1120,0
1203,0
5142,1
4274,0
115,0
3210,1
4531,0
8208,1
2597,0
4813,1
6068,0
134,0
7091,1
6273,0
3887,1
3125,1
133,1
7892,0
4162,1
3358,0
6204,0
5424,1
7371,1
7386,0
2587,0
6147,1
1522,1
2452,0
6731,1
1612,1
3644,1
1640,1
7992,0
2775,1
1376,0
3583,1
6910,0
1315,1
2760,0
3007,1
1761,1
3195,0
1562,1
4542,0
6090,0
3019,1
626,0
2200,1
4774,0
1890,1
2830,0
2495,1
2163,0
2312,0
4544,1
1413,0
4559,1
8240,0
1145,0
3215,0
209,0
410,0
731,0
4133,0
8016,0
7226,1
467,0
4587,0
6075,1
972,0
7831,0
4989,1
3637,0
5622,0
7428,0
7042,0
495,0
3227,0
7292,1
7491,1
4056,0
2421,0
7768,1
8052,0
6264,1
2843,0
5631,0
6824,1
3918,0
1923,1
2238,0
4007,0
2608,1
5437,1
4955,0
7065,0
2668,0
3777,0
5478,1
6854,1
7628,0
883,0
3176,0
7664,0
5354,1
6787,1
5400,1
3018,0
6208,1
3895,0
2010,1
1049,1
5107,0
5901,1
7224,1
5918,1
1943,1
5665,0
751,0
227,0
1223,1
2235,0
2657,0
117,0
5125,0
1845,0
4904,1
1901,0
3850,1
318,0
348,1
5656,0
305,0
338,0
4761,0
353,0
4120,0
5919,1
6663,1
523,0
5275,1
5853,0
7391,0
3833,0
35,0
473,0
6793,0
4518,1
2684,0
7319,0
2599,1
7893,0
5682,0
1289,1
8083,1
3610,0
104,0
1440,0
1681,0
3048,0
4698,0
6270,1
3309,1
3687,0
3269,1
4503,1
5657,0
7467,0
5544,1
485,0
5635,0
8133,1
1367,1
7101,0
3181,0
831,0
5924,0
8003,0
8201,0
6020,0
182,0
2148,0
4863,1
5564,0
7863,1
7373,0
6640,0
6659,0
615,0
352,1
6007,0
7376,0
6977,0
5921,0
1206,1
7323,0
5405,0
2299,1
8075,1
5692,1
8055,0
7183,1
6172,1
2351,0
158,1
3207,1
1167,0
1455,1
2298,1
4605,1
4434,1
6159,1
2961,1
3898,1
2233,1
5068,1
3767,0
7565,1
5364,1
6419,0
190,1
7563,1
8102,0
1093,1
4065,0
87,0
5620,1
3070,0
5016,1
7480,0
5744,0
8188,0
3912,1
3040,1
4116,1
3883,1
4208,0
7489,0
937,0
1208,0
6466,0
2089,1
7516,0
1583,1
2143,0
3217,1
4161,0
1493,0
1200,1
7249,1
7270,0
648,1
7225,0
8204,0
1113,0
6314,0
575,0
8116,1
624,0
3565,1
7355,0
5414,0
945,0
772,0
6431,1
1486,0
701,0
630,1
112,0
7379,0
4285,0
1538,0
7286,1
6253,0
5148,0
5020,0
4535,0
6498,0
6925,1
7216,0
58,0
6493,0
5490,1
4831,1
7255,1
8207,0
555,0
5711,0
6087,1
5739,1
3775,0
4458,1
6182,0
4173,1
5592,1
4282,0
5427,1
5137,1
7787,1
265,0
1862,1
657,0
4047,0
6943,1
7181,1
6067,0
5302,1
6886,0
3243,1
2883,0
316,0
3660,1
2630,0
4630,1
3852,0
3212,1
7111,1
1994,1
3630,1
5709,0
3521,1
3027,1
5778,1
2923,0
3782,0
2379,0
5456,1
7894,1
1282,0
7178,0
3322,0
5754,1
2352,0
7981,0
6028,0
3586,1
4003,0
5508,0
4635,1
1147,0
789,0
7268,0
3404,1
6271,0
2397,0
2724,0
6647,0
5167,0
5265,0
5231,1
299,0
5442,0
5122,1
879,0
8014,0
128,1
3165,1
4830,0
2267,0
7525,1
1965,0
6458,0
7696,0
6621,0
5228,0
7558,1
3336,1
1151,0
7943,0
1707,1
6639,1
5655,0
4308,0
3230,0
6949,1
2729,1
8101,0
5685,0
4841,1
2393,1
1212,0
677,0
7156,1
4325,1
5737,0
8185,1
2363,1
6237,1
735,0
5695,0
4038,0
7935,1
776,1
4721,0
3695,0
6893,1
4588,1
5537,0
7975,0
2221,0
6487,0
5102,0
4363,0
2219,0
7593,1
8145,1
240,1
6135,1
6973,1
4004,1
1018,0
6904,1
4685,1
2181,0
5658,0
1230,0
8071,1
414,1
6343,0
4356,0
4557,0
51,0
483,0
2100,0
1067,1
3454,0
5664,1
4082,1
7439,1
775,0
1141,1
2498,0
2619,0
5995,0
4565,1
5063,0
4255,0
967,0
4804,1
6190,0
5345,0
2276,0
1243,0
3605,1
4444,0
6791,1
826,0
7928,0
7430,0
720,1
5678,0
2929,0
870,1
2123,0
377,0
3098,1
5910,1
7588,1
2236,0
8022,1
1924,0
5002,1
1775,1
8157,0
5191,1
7266,1
3173,0
5237,0
1585,1
5291,0
7442,1
2315,1
1253,0
2857,0
201,1
7673,1
6921,0
6408,1
8004,1
7920,1
3841,1
5776,1
2765,1
812,1
4742,1
3689,1
1727,1
1531,1
6400,1
2259,0
6536,0
7252,1
2728,1
2822,1
6775,1
5724,0
2845,0
2759,1
6676,1
7248,0
5551,1
4214,1
5318,1
5112,1
2481,0
1008,0
2047,0
5097,0
3160,0
7377,1
3737,1
7606,0
7115,1
4146,0
4440,1
5119,1
1907,1
4898,0
6348,1
7527,0
56,0
5506,1
6309,0
3379,1
4326,0
2846,0
242,1
7977,1
6362,1
4911,1
5328,0
2981,1
2460,0
6082,1
1156,1
833,1
2194,1
6323,1
1091,1
6187,1
4453,1
579,1
7687,0
2665,0
2368,1
991,0
623,1
5894,0
220,1
4432,0
5447,1
1128,0
6139,1
8238,1
3815,0
4391,1
583,0
5771,0
7263,0
6719,0
8198,1
7912,1
423,0
7534,1
5762,0
3768,0
1929,0
7229,0
6548,0
1436,1
6783,0
1597,0
1537,1
1144,0
5532,1
5079,1
661,0
2927,0
2480,0
2207,0
5451,1
628,0
5056,0
5049,0
2342,1
1491,0
167,0
3859,0
3653,0
4380,1
5584,1
2840,1
403,1
5100,1
561,0
2273,1
6268,0
7330,1
6003,1
1088,0
3419,1
4879,1
944,0
1351,0
3378,1
2769,0
3449,1
7204,0
1888,0
534,0
7160,0
4723,0
3901,1
5197,0
4862,1
7006,0
7145,1
4505,1
6104,1
2786,0
4021,1
7962,0
2319,1
7000,1
6471,1
3412,0
4926,0
6553,0
3557,0
2753,0
2052,1
1548,1
2976,0
5598,1
7969,0
6483,0
5875,1
388,0
6112,1
2110,1
1460,1
2946,1
4534,1
6889,1
4790,0
5391,0
330,0
507,0
1031,0
2477,1
5672,1
1393,0
4997,1
3720,0
3423,0
7161,1
4416,0
4448,1
7509,1
7401,0
3805,0
6119,1
4168,1
5276,0
5752,0
4969,1
1834,1
5338,0
1010,0
3051,1
2013,0
2070,1
5858,1
2756,1
3057,0
4739,0
8124,0
3473,1
702,0
8113,0
2550,1
7818,1
5483,0
2048,0
308,1
4298,0
5443,1
6554,0
1188,0
4315,1
2,0
4646,0
4002,0
1269,0
2610,0
543,0
5067,0
5703,0
7548,0
1876,0
6823,0
7256,0
3633,1
2263,0
924,0
3377,1
61,0
6041,0
5741,1
139,0
3875,1
7953,0
6623,1
213,0
4049,1
2479,1
2563,1
4132,0
7782,1
362,0
4602,0
1427,1
7071,1
4442,0
7662,0
1794,1
6637,0
2772,0
4072,0
3328,0
255,0
1769,1
5840,1
7595,0
4805,0
297,0
6984,1
4963,0
7891,0
755,1
670,0
4247,1
8236,0
6557,1
2646,0
6405,0
5638,0
3097,0
1746,1
491,1
3114,1
684,0
6088,1
707,0
1043,1
586,0
3150,1
7215,0
7206,1
94,0
6472,1
5647,1
7326,0
1401,0
2406,1
6109,0
2932,0
2524,0
2570,0
3278,0
3553,1
1920,1
4354,1
3968,1
2951,1
406,0
1939,0
2975,1
1252,0
6162,1
6094,1
6152,0
3428,0
2945,0
6461,0
2963,0
2053,0
2033,0
6880,0
8059,1
7933,0
8154,1
1122,0
4,1
1225,1
3577,0
6559,1
7870,1
7056,1
1602,0
5259,0
3348,0
5688,1
4213,1
7577,1
2175,0
1533,1
2958,1
2557,0
7989,0
7604,0
933,1
6610,0
1095,0
438,0
2419,1
206,1
2116,1
8123,0
7334,0
4625,0
797,1
7816,0
5472,0
4803,0
3967,0
8008,0
4852,0
5034,1
7742,1
2965,0
97,1
6502,1
8171,0
4617,0
4983,1
3652,0
7890,0
160,1
4972,1
1540,1
3760,0
2283,1
3398,0
2669,1
6708,0
441,0
1288,0
6155,1
7293,0
1479,1
7154,1
6816,0
3228,0
7134,1
5825,1
5913,0
689,0
1068,0
3339,0
194,0
7417,0
6349,1
5373,1
4225,0
2356,0
7879,0
6572,0
4179,1
8027,0
7844,0
6584,0
7991,0
703,0
4351,1
6718,1
4536,1
932,1
6754,1
4990,0
5054,1
7052,0
5021,1
1673,0
6599,0
3551,0
1143,0
4846,0
2661,0
1411,0
5044,0
5157,0
5735,0
6198,1
4417,0
1266,0
7495,0
437,0
2302,0
841,1
6221,0
7932,0
1555,0
4055,0
5168,1
3316,0
2892,0
3649,0
930,0
5289,1
748,0
6590,0
3154,0
4934,0
500,1
5306,1
7820,0
3079,1
6875,1
4507,1
2127,1
7784,0
2876,0
1193,0
622,1
6652,0
3871,0
7757,0
6836,1
1270,1
4396,1
1787,0
1592,1
3067,0
6194,1
2609,0
1921,0
5135,0
1082,0
2287,1
343,0
3284,0
1957,1
2333,0
3922,0
446,0
7811,0
3049,0
5057,0
5077,0
6072,0
6556,0
3234,1
5411,0
6054,0
2518,0
1368,1
5370,0
6776,0
1974,1
7638,0
7539,0
2343,1
1623,1
6224,1
4645,0
6306,0
5083,1
2142,1
4642,0
1506,0
7793,1
6373,0
6226,0
368,0
4398,0
6869,0
3702,0
1839,1
4558,1
810,0
1475,1
7946,0
165,0
7159,0
4708,0
3333,1
4174,0
5307,0
668,0
4181,1
3932,1
7614,1
8196,1
3442,0
8034,0
6057,1
929,1
7815,0
7009,0
7598,0
6878,0
5794,1
6952,0
1484,1
7984,0
4937,1
1346,1
390,0
4475,1
2468,1
317,0
2005,0
2188,0
6044,1
222,0
7406,0
7672,0
2150,0
7007,0
7745,1
1719,1
6095,0
5439,0
7200,1
2215,0
7824,0
4307,1
1852,1
1944,0
172,0
2721,0
8039,0
639,0
2453,0
138,0
6169,0
7336,0
4890,0
6032,1
7299,1
8210,1
505,0
2952,1
8106,0
4940,1
7872,0
4966,0
6706,0
6804,1
5905,0
4243,1
4574,0
1125,1
4265,0
2179,0
5053,0
3441,0
7997,1
1089,1
2722,0
3380,0
7829,1
5952,0
7635,1
688,1
3202,0
5837,1
3559,0
4361,1
431,1
4301,0
6506,1
849,0
3302,0
2916,0
926,0
1304,1
5727,0
788,0
440,0
5428,0
585,0
3406,0
5653,1
1161,0
964,0
6859,0
7169,1
5467,0
3593,0
1016,0
1190,1
3191,0
6570,1
2192,0
2986,0
3704,0
7695,1
3130,1
928,1
4533,0
1621,0
6252,0
659,1
3525,1
217,1
176,0
2817,0
6994,0
7202,1
4067,0
4070,1
4278,0
2126,1
5525,0
1272,0
6777,1
1119,0
4887,0
2773,0
2842,0
7304,0
8028,1
7954,1
1926,0
2391,1
7713,1
4868,1
6019,1
5786,0
1807,0
6519,0
5710,1
759,0
1961,1
5505,1
5693,0
4305,0
886,0
6356,1
2688,1
674,0
427,0
3828,0
7651,0
2959,1
7665,1
5082,0
1530,1
3437,1
3960,0
7127,1
1496,1
1855,1
4183,0
70,0
1064,0
2823,0
2204,0
2018,0
4036,0
1931,0
47,0
7136,1
1591,0
847,1
6025,0
5042,0
3457,1
1033,1
216,0
5495,0
3636,1
2989,1
3800,1
3063,1
5464,0
7337,1
5624,1
5460,1
5684,0
178,0
6593,0
1869,1
7542,0
2530,0
7194,1
3851,1
522,1
4237,1
5951,1
577,0
7925,0
5861,0
3352,0
1606,0
5697,1
2794,1
567,0
1963,1
7783,1
2990,0
7046,0
3647,0
5436,0
7005,1
6422,1
1390,0
5346,0
1914,0
1323,0
1517,1
7512,0
952,0
7741,1
5193,0
99,1
7633,1
525,0
6024,0
4035,0
8068,1
6111,1
5192,1
2510,1
3399,0
7747,0
5233,0
17,0
1117,0
3477,0
2690,0
4068,0
478,0
1337,0
7759,1
5360,1
193,0
3266,1
7683,1
7751,1
774,0
363,0
118,1
4230,0
7776,1
4732,0
1370,0
7826,0
5587,0
1209,0
1781,1
4364,0
4775,0
3060,0
469,1
4827,0
6575,1
977,0
5171,1
2590,0
2482,0
6241,0
3390,0
8085,1
3730,1
5670,0
2572,1
757,0
1316,0
1589,1
8215,1
5402,0
5445,1
3245,0
1076,0
3094,0
6892,0
6576,0
7813,0
3812,0
7537,0
2966,1
3344,0
2199,0
1363,0
300,0
1650,0
6862,0
3083,1
1618,1
2601,0
4460,0
4125,1
7974,1
2345,0
5580,1
4580,1
4897,0
2687,0
7362,1
4836,0
973,0
2021,0
4700,0
1418,1
1648,1
6894,0
1061,1
3666,1
3746,1
4136,0
3657,1
3033,1
8158,1
2766,0
6558,1
7087,0
5075,1
6352,1
2594,0
5040,1
5326,1
1702,0
1336,0
6700,0
5740,0
4788,0
230,1
1521,0
7153,0
5882,1
2686,1
1662,0
4543,0
6975,1
4744,0
2914,0
2177,0
7513,0
7717,0
564,0
4515,1
3393,0
7597,1
694,0
4008,0
7320,1
2896,0
1951,1
3341,1
7899,0
5384,0
1000,0
4286,0
4637,1
6712,1
6565,0
3276,0
5811,0
2156,0
8178,1
7388,0
4406,1
7901,1
5852,0
2540,0
6433,1
6106,0
4942,1
6334,1
2399,1
3606,1
5128,0
2147,0
2214,0
2322,0
2837,0
3751,0
1859,1
6462,0
1937,0
7904,1
1219,0
1624,1
6114,0
895,0
4845,1
4581,1
2818,0
2382,1
1290,0
6926,0
7398,1
5890,0
3311,1
6042,1
1568,0
1954,1
2470,0
7277,0
4061,1
5093,1
2565,1
6154,1
598,0
7921,0
5699,0
3881,1
3987,1
4040,0
4575,1
5105,1
6494,1
5117,0
6132,0
4871,1
1034,0
650,0
1633,1
6654,0
6562,1
3542,0
5582,0
71,0
5489,0
4024,0
1052,0
4767,1
8086,1
6060,1
6527,0
2996,0
4097,1
207,0
3346,1
1356,0
7758,1
4456,0
7692,1
5007,1
601,1
784,0
6588,0
6829,1
447,0
7622,0
7732,0
6805,1
3069,1
7568,0
3981,0
4481,0
5867,0
6549,1
4833,1
5353,1
3365,0
1587,1
6063,1
537,0
7445,0
2988,0
5006,0
5937,1
6686,0
6259,1
828,1
1535,0
4200,1
4091,0
7973,1
7931,0
6965,1
6497,0
8122,1
5003,0
4102,0
1180,0
3117,0
1515,1
3356,0
5088,0
6118,0
4128,0
3690,1
3260,0
1617,1
1425,0
1434,1
266,0
6608,0
6138,0
5824,0
5550,1
1744,1
5073,0
3010,0
1153,1
289,0
5227,1
2338,1
5022,0
6303,0
6376,0
771,0
560,0
8064,0
7434,1
6543,0
806,0
4335,0
5610,1
7942,1
5743,0
4960,1
1481,0
2256,1
1295,1
6322,0
1837,0
6336,1
7100,1
5324,0
2165,0
7710,0
1220,0
6868,0
1768,1
3808,1
393,0
2682,1
435,0
7496,0
908,0
7285,0
4328,1
62,0
7051,0
7586,0
5847,0
7809,0
7814,0
4066,1
3546,1
2533,0
7576,1
445,0
2169,1
8044,1
3448,1
681,0
5029,0
3172,0
4084,1
705,0
7566,1
7214,0
6679,1
3505,1
376,1
7287,0
7698,0
4825,0
7407,0
3507,0
6863,1
654,1
1797,0
396,0
1256,0
2624,1
5078,0
5991,0
2679,0
4134,1
4099,0
5200,0
3844,1
121,0
1015,0
4477,0
1307,0
1480,1
5239,1
2473,0
1526,0
5879,1
6806,0
5636,1
2678,0
6439,0
2249,1
3888,0
6834,0
4996,0
4290,1
4039,0
5186,1
169,1
1578,1
6696,1
7130,1
8131,0
4234,0
5870,0
915,1
1469,1
8242,1
6530,0
4127,1
4822,0
5263,0
7350,0
72,0
4669,1
4461,0
7288,1
675,0
4648,0
5121,0
1913,0
4231,1
3182,1
4205,0
4572,0
1175,0
1743,0
2907,1
990,1
2476,0
4110,1
2977,0
4502,1
4411,1
871,1
3677,0
6772,1
7964,1
3294,1
6398,0
2622,1
6715,0
385,0
546,1
1291,1
2617,0
4284,0
7724,0
4690,1
4521,1
1237,1
384,1
6563,0
1263,0
4430,1
2957,1
7841,0
1805,0
7955,1
3731,1
3285,1
3317,0
1495,0
2738,0
458,0
4632,1
1396,0
5606,0
30,0
1986,1
3059,0
4228,1
3747,1
5331,0
6661,0
43,0
4026,1
4122,0
3218,0
6429,0
2106,0
2201,0
608,0
998,0
7949,1
3934,0
6353,0
6046,0
3304,0
3713,0
763,0
236,0
6203,1
1749,1
5341,0
8166,1
4944,1
8244,0
3223,0
4238,0
6490,0
5448,0
3465,1
3492,0
2028,0
2269,0
4192,0
4457,1
5663,0
3821,1
4616,0
3321,1
2133,1
1841,1
3803,1
6071,1
807,0
6622,1
4905,1
1647,1
1726,0
3698,0
320,0
3123,1
813,0
7059,1
327,0
4401,0
7612,1
4585,1
2532,0
7590,0
2455,0
7218,0
179,0
7580,1
2592,1
7605,0
6616,0
3299,0
8087,1
3250,1
8099,1
5393,0
5418,1
2816,0
5288,1
2865,1
2562,1
3162,1
4584,0
149,0
2926,0
4312,0
6499,0
4851,0
4946,0
5248,0
405,0
5541,1
7197,0
3105,0
5602,0
1782,0
5515,1
760,0
821,1
6161,0
7230,0
6127,1
3549,0
7092,0
7895,0
1654,1
2614,1
4576,0
5343,0
2311,1
1791,0
4107,0
4994,0
4995,1
6312,0
4263,0
6263,1
7690,0
7106,0
872,1
7166,0
6537,1
3401,1
6145,1
1150,0
3658,0
5406,1
4365,0
1835,1
7354,1
1856,1
5974,1
442,0
8092,1
389,1
7172,0
228,0
3916,1
2422,0
1584,1
4725,0
1655,1
736,0
4594,0
7058,0
1694,1
2111,0
1232,0
5705,1
2997,0
1306,0
778,0
4954,0
2654,0
513,0
5430,0
3548,1
3723,1
3788,0
4763,0
3421,0
889,0
7936,0
2978,1
7769,0
5810,1
1099,0
4647,1
7913,0
6517,1
2903,1
631,0
3587,1
4514,1
3279,1
1025,0
1048,1
7753,1
436,1
6413,0
6532,1
6160,0
6856,1
6228,0
1639,0
3414,1
5357,0
6580,0
8143,1
2849,0
7888,1
5956,1
3025,1
999,0
7069,0
5531,0
3545,1
1607,1
2539,0
4227,0
4270,1
5116,0
233,0
6059,1
5586,1
5558,1
3035,0
3514,1
7705,0
6641,1
1287,0
3736,1
7883,0
1154,0
2042,0
5939,1
4738,1
562,0
1397,1
6027,0
1558,0
4439,0
5930,1
2716,1
2078,0
5000,0
2237,0
2880,1
3830,0
2425,1
4367,0
3712,1
7186,1
6443,1
1903,1
2742,1
508,1
7715,1
2340,0
5966,0
6688,0
5159,0
4275,0
7400,0
5314,1
7064,0
10,0
2065,1
2404,1
5410,0
3334,0
5076,0
6671,0
7395,0
4806,1
6966,0
5902,0
3714,1
4467,0
8209,0
5225,1
7871,1
1774,1
6442,0
2904,1
7184,1
4014,1
7076,1
678,1
4971,0
5729,0
1007,1
969,0
3416,0
2129,1
4371,1
7440,0
3159,0
7084,0
8162,0
1236,0
3498,1
6191,0
2526,0
3965,0
6847,0
4155,0
7541,0
1902,0
5070,0
3084,0
2291,0
7312,0
3045,1
4471,1
2164,0
5204,1
3816,0
858,0
1536,0
2706,1
6567,0
5562,1
1189,0
6851,0
6446,1
4718,1
6535,0
665,1
7959,1
1250,0
6249,1
3684,0
4357,0
200,0
5081,1
8084,0
1579,1
6625,0
6995,1
2692,0
6238,0
7223,0
6566,0
1063,0
4185,0
7644,1
5261,1
2634,1
4338,0
995,1
6902,0
4289,0
5869,0
2696,0
6292,0
1132,1
5790,1
6222,0
1557,0
1638,1
1507,0
1586,0
7385,0
6764,1
5037,1
116,0
4013,0
4320,1
2528,0
1691,0
2376,0
4490,1
3597,0
4403,0
2072,0
2571,0
8140,0
3415,0
3472,1
2008,0
3148,1
2632,1
1680,0
7874,1
4145,0
2166,1
6860,0
3956,0
1687,1
6573,0
3236,0
7678,0
2909,0
2629,1
4523,1
594,1
7116,0
2819,1
3214,0
6283,1
957,0
3418,0
2289,1
2184,0
900,0
1928,1
5759,1
3699,1
2650,0
5143,1
398,0
3813,1
4153,0
6742,0
1173,1
1511,1
4142,1
3426,1
2913,0
2519,0
69,1
7916,1
7475,1
4229,1
5768,0
6052,0
2102,0
4622,0
4694,1
1461,0
2252,1
3958,0
4571,1
3705,0
5873,0
7469,0
7179,0
4918,1
5446,0
4032,1
2713,1
791,1
1712,0
783,1
5757,1
65,0
6035,0
6768,1
3460,0
4729,0
4148,1
4621,1
5812,1
6632,0
3595,0
2641,0
2620,0
3947,1
3857,0
6963,0
4671,1
109,0
5287,0
6083,0
3471,0
875,0
3750,0
2589,0
1183,1
6961,1
1059,0
7162,0
6307,0
6750,0
3338,0
2076,0
7041,0
6571,0
959,0
5059,1
3995,1
3655,1
5104,1
572,1
2371,0
1213,0
1443,0
2868,0
1383,0
7138,1
7806,1
642,1
4045,0
2653,0
2792,1
3632,1
1474,1
422,1
951,0
708,1
125,1
2516,1
3903,0
1197,1
7424,1
1249,1
3325,0
6496,1
5214,0
6827,1
1245,0
740,0
4664,0
5491,0
2394,0
3763,1
5115,0
1942,1
3786,0
7148,0
480,0
4821,0
4810,0
6684,1
7311,0
7458,0
6144,0
4081,1
6702,0
1109,1
484,0
3913,0
4353,0
7956,0
8232,0
8058,0
7976,0
5457,1
695,0
1786,1
5313,0
5725,1
2407,1
6698,1
6382,0
3368,1
6844,0
1005,0
2071,0
811,0
8009,0
419,0
6887,0
1550,0
4188,0
1983,0
4967,1
4641,1
1388,0
443,0
6185,1
1823,0
231,0
3464,1
2313,0
1918,1
1595,1
3939,1
1938,0
7788,1
5269,1
3293,0
3435,0
1947,0
1581,1
7557,0
5826,0
5084,0
5898,1
5650,0
1035,0
7165,1
1310,0
4699,1
8184,1
180,1
8048,0
850,1
4746,0
3190,1
6085,1
4553,1
5413,1
3838,1
2038,0
6393,0
691,1
83,0
779,1
7703,1
8225,0
219,0
7661,1
6367,0
8114,0
4414,1
7631,1
3608,1
1854,0
1199,0
6381,1
581,1
7592,0
3612,1
6313,0
5256,0
3994,0
7238,1
7963,1
4912,0
6434,1
2581,0
6592,1
2702,0
2755,1
5417,0
2972,0
5950,1
6771,1
4894,0
6184,1
6474,0
6479,0
7552,0
7858,0
