,Y
6413,0
9201,0
3694,0
8985,1
3938,0
4813,0
4592,1
6322,0
5170,0
9372,0
4563,1
3109,0
6603,0
1310,1
8586,1
6880,1
2568,0
2984,0
4176,0
2138,0
8620,1
2927,0
8613,1
7608,0
3847,1
1571,1
7259,0
3570,0
2085,0
6936,0
4478,1
5713,0
9408,0
4951,0
4855,0
6842,1
9549,1
9055,1
1443,0
5814,0
10327,0
5108,0
1516,0
676,1
7404,0
4322,0
2848,1
3045,0
7325,1
7442,1
1762,0
9493,0
156,1
5463,0
5966,0
3486,0
4598,0
7013,0
4898,1
791,1
1898,1
7103,1
6578,1
1527,0
4004,1
3154,0
5959,0
5012,0
5034,0
7244,0
9566,0
6515,1
3950,0
2129,0
6717,0
6529,0
2949,0
4250,0
10037,1
9611,1
3169,1
3848,1
303,0
1439,0
8928,1
5297,1
4096,0
4204,0
5999,0
658,1
9218,1
817,0
7010,1
8635,0
9751,0
6618,0
884,0
2923,0
3311,0
372,1
6908,1
8736,1
10095,0
4283,0
8462,1
1111,0
747,0
4996,1
8676,1
9135,1
6377,1
6089,0
7220,1
933,1
10186,0
9261,0
2854,1
5770,1
8521,0
5532,0
7322,0
380,1
3502,0
1084,0
3192,0
5804,1
5185,1
7653,0
8846,0
3595,1
2701,0
3204,0
6950,0
5873,0
4900,1
7817,0
8154,0
5596,0
1480,0
7824,1
610,0
1680,0
4435,0
4948,1
3405,0
10448,1
5324,1
643,0
320,0
6545,1
7743,1
9423,1
4282,1
4880,1
588,0
1428,0
1526,0
3540,1
2183,0
4691,0
8867,1
5536,0
10493,1
7457,1
8816,0
3103,1
2983,0
4769,1
2799,1
7996,1
258,0
5591,0
7271,1
1513,0
1724,0
9221,1
2365,0
6010,0
1765,1
3419,0
8292,1
8860,0
2642,1
98,0
7847,1
9157,1
7526,0
6562,0
2281,0
7664,0
3984,0
10488,1
10039,1
6142,0
1664,0
8328,0
7516,1
7619,1
1694,0
1653,0
5205,0
9821,1
7420,1
4122,1
3881,1
8354,1
7879,1
7908,0
7693,1
7661,0
3243,0
2919,1
3995,0
2278,1
3646,0
6321,0
894,0
9589,0
5246,0
4376,0
2690,0
1730,0
8114,0
608,0
7747,1
7176,0
9411,1
7609,0
174,1
2816,0
9296,1
10436,0
6481,1
5010,0
7607,0
7323,0
10366,1
7502,1
1076,1
7483,0
2013,1
4236,1
9067,0
6895,0
56,0
5656,0
8365,1
5438,0
10260,1
7656,1
6483,1
8457,0
2382,1
9831,1
6482,1
6573,1
8446,0
8633,1
5197,1
8885,0
9321,1
861,1
298,0
8948,1
1654,0
8117,1
688,1
7852,0
8059,1
2180,1
97,1
2541,1
9317,0
5573,0
5751,0
985,0
1996,0
406,0
9537,1
5237,0
8974,1
7228,0
7121,1
3446,0
9008,1
1702,1
1774,0
8661,1
893,1
499,0
4708,1
1902,0
10236,0
2335,1
2866,1
3400,0
8762,0
277,1
2742,0
5549,0
890,0
2152,0
9521,1
6477,0
9345,1
9737,1
2996,0
5418,0
9212,0
7347,1
7359,1
1135,0
5231,0
8740,0
2640,0
7775,0
8698,1
5969,1
2492,0
4644,0
3804,1
691,1
4345,0
8603,0
10408,1
2316,1
3819,1
7635,1
1287,0
500,1
6244,1
8717,1
9096,0
5687,0
6835,1
6994,0
9649,1
2767,0
7101,1
6992,1
8901,1
4294,0
2391,1
7582,0
1635,0
7104,1
4712,1
6938,0
7434,0
6574,1
6782,0
5081,0
7235,1
310,0
1746,0
4776,1
4993,0
3237,1
7279,1
2056,0
4453,0
6043,0
9840,0
8612,1
644,0
118,1
5160,1
5632,0
1937,1
6803,1
9874,1
5098,1
3240,0
9120,1
7925,1
870,1
6607,1
9854,0
8453,1
4733,0
4840,1
4764,0
6941,1
6334,1
3601,1
576,0
1595,0
957,0
233,0
6148,1
2017,0
7480,1
8802,0
9391,0
8647,1
8957,1
3760,0
2811,1
947,1
9486,0
8133,0
3074,1
7763,0
10478,1
4977,0
4881,0
2994,0
1258,0
1827,1
1656,0
7252,1
1834,0
5903,1
8515,1
2881,0
10074,0
8627,0
5698,0
4243,1
2599,1
850,1
5668,0
8153,1
6707,1
7196,1
168,0
3671,0
10361,1
1949,0
7273,1
8035,0
3712,0
5719,0
1754,0
3763,1
1409,0
9009,0
7885,0
3105,0
5159,0
8033,0
10491,0
7320,1
5634,0
1611,0
1424,0
9447,1
7602,1
1460,1
7350,1
3489,1
6901,1
9110,1
5228,0
9928,0
5991,0
2073,0
534,0
10279,0
7222,1
3636,0
8910,1
3544,1
2730,1
1238,0
555,0
4971,0
9045,1
7482,1
9872,0
5396,0
8391,1
852,0
5196,0
3298,1
3991,1
3363,0
3095,0
6830,1
8804,0
4391,1
469,1
1342,1
1976,0
2295,0
6650,0
7546,0
9011,0
636,1
3170,1
4181,1
3345,0
6435,0
7538,1
7264,1
7913,0
821,1
9014,1
6768,1
6107,0
3702,0
6424,0
3842,1
9869,1
681,0
9878,0
7256,0
273,0
117,0
4421,0
6565,1
311,0
1183,1
6528,1
4666,0
1166,1
4325,0
7990,0
10212,1
10426,1
10193,1
9308,0
4631,0
4621,0
5080,0
7618,1
1087,0
3923,0
10340,1
1411,0
2965,0
7076,1
10147,0
295,0
6668,1
6691,1
602,1
5042,1
235,1
5537,0
2721,0
9268,0
2934,0
3333,1
4047,0
6113,0
8129,1
8216,1
10329,1
5283,1
2719,1
9954,0
2140,0
10043,1
4488,0
384,1
7827,1
9358,0
9745,1
946,1
4824,0
3252,0
4210,0
6256,1
4252,0
190,1
991,1
10447,1
1110,1
3296,1
9103,0
4112,0
2959,0
4116,0
9624,1
3188,0
5155,1
7974,0
5345,0
6065,0
4031,1
8777,0
9119,0
7679,1
8396,1
5786,1
9499,1
10142,0
1933,0
4383,0
425,0
2432,0
9377,1
708,1
5827,1
4159,1
110,0
4750,1
5416,0
8558,0
6898,0
1558,1
8388,0
4607,0
1417,0
3094,1
9430,1
5491,0
300,0
2610,1
4271,0
1036,0
3139,1
3914,0
1544,0
5291,0
4069,1
9445,1
8261,1
4233,0
5399,1
5317,0
10455,0
4532,1
5729,0
9169,1
9584,0
6312,1
3335,0
994,1
7628,1
745,1
8769,1
7126,1
8687,0
7528,1
6616,1
9719,1
8863,0
8710,0
3536,0
998,0
5792,0
4193,0
5860,1
3987,1
2472,0
4403,1
1334,1
5611,1
1811,1
1863,0
3778,1
8743,0
2882,1
3200,1
3810,0
2888,0
5734,0
274,0
2990,0
8437,1
1348,1
10294,1
5472,1
9240,0
9444,1
1570,1
1141,1
9602,1
3166,0
10018,1
2317,0
4620,1
16,0
8130,0
8322,1
157,0
794,0
3011,0
10185,1
482,0
2361,0
5316,1
4208,1
543,0
517,0
8992,0
7369,1
2497,1
6105,0
3823,1
111,0
7861,0
6674,1
6066,0
4351,1
48,0
9815,1
3940,1
3771,1
2918,1
6119,1
4455,0
6014,1
1947,1
3055,0
2063,0
8890,0
4426,1
2347,1
2651,1
4313,0
7316,1
8171,0
9299,1
2107,0
6555,0
7224,0
3277,0
3128,1
7730,1
8715,1
4530,1
3251,1
3858,0
5609,1
5204,1
7532,1
3129,1
3002,1
5721,0
874,0
1541,0
6207,1
4500,1
3765,0
3530,0
7216,0
8682,1
6058,1
6231,0
5409,0
2414,1
10370,0
3118,0
3665,0
1907,0
6765,1
10320,0
9183,1
2704,0
8269,1
6268,0
2713,0
4104,1
1301,0
5201,1
9586,1
5950,0
1554,0
8406,1
1612,0
3558,1
4494,0
696,0
3003,0
6611,1
9147,0
5857,1
8444,1
629,0
9222,1
308,1
8433,1
2168,0
4307,0
2794,0
8555,1
8577,1
5801,1
9642,0
7713,0
147,0
2516,0
1130,1
431,1
466,0
3517,1
3689,1
5619,1
5056,0
3372,1
5358,0
6971,0
4468,0
3972,1
6934,1
99,1
9692,1
3107,0
5371,1
3312,0
2288,1
3303,1
990,1
1269,0
3761,0
1104,1
2952,0
4832,0
1984,1
9000,1
4195,1
768,0
2935,0
1957,1
8306,1
5893,0
6027,1
9905,0
7083,1
8036,0
3162,0
6800,1
377,1
2207,0
7745,0
4262,0
4702,1
3447,0
8709,0
10347,0
4709,0
1097,0
438,0
4127,1
6158,0
8140,0
4042,0
8312,0
847,1
2287,1
7941,1
10316,1
1398,1
6275,1
5394,1
3925,0
5133,0
5834,0
8609,1
1386,0
3783,0
4328,0
3970,1
8489,1
8826,1
9681,0
3430,1
10178,0
6088,1
9025,1
9219,0
7402,1
9431,1
2340,0
8768,1
520,1
3491,1
2758,1
712,0
4311,1
5657,0
9459,0
3019,0
2530,0
7568,1
9757,1
8927,1
8655,0
853,0
4519,0
8009,1
3679,0
9064,1
10195,1
8813,0
9334,0
1157,1
9803,1
1052,0
5179,0
7397,1
9134,0
773,0
7581,0
7634,1
4882,1
7605,1
2315,0
1821,0
3524,0
938,1
7645,1
6350,1
3228,0
10044,1
9378,1
8865,1
7698,0
1289,1
7037,1
2191,1
3511,0
4890,0
95,0
9620,0
6274,0
8831,1
9379,1
1794,0
7881,0
2509,0
46,1
2304,1
8369,1
4538,0
5388,1
9909,1
9525,0
10381,0
4473,0
9116,0
8456,0
1375,1
10068,1
2649,0
4260,1
8642,1
789,0
6914,0
7667,1
9393,1
8411,0
4940,0
4810,0
212,0
2066,0
2200,1
5854,0
6634,1
764,0
2600,0
3290,0
2876,1
6372,0
3538,0
9548,0
2892,0
2156,0
1377,0
6460,1
625,0
4517,1
2539,0
2309,0
5867,1
9306,1
6215,0
1069,0
8574,0
4207,0
4531,0
9660,1
8407,0
1960,0
8174,0
2874,1
10262,1
5744,0
101,1
4548,1
9136,0
897,0
1425,0
9506,0
654,1
419,0
4657,0
805,0
1180,0
8660,1
8500,0
10475,1
3388,0
8338,1
3241,0
5624,0
1120,0
2499,1
1931,1
5149,0
5030,0
5769,0
842,0
6935,1
1547,1
2224,0
2830,0
5560,0
6237,1
5397,0
5538,0
8169,1
2154,1
9855,1
7671,0
33,0
8815,0
4101,0
4038,1
7818,0
4285,1
8274,0
3983,0
7717,0
7828,1
6937,1
3999,0
8981,1
2412,1
10005,1
665,1
10351,0
3001,1
3768,0
9216,0
4013,0
677,0
8684,1
5638,0
6718,1
2711,0
1749,1
2321,0
6355,1
6887,1
2127,1
9762,0
7074,0
4321,0
4739,1
4211,0
327,0
5618,1
5145,1
7883,0
8386,0
9115,0
5517,0
9483,1
955,0
6414,0
3770,1
7816,1
6720,0
6163,0
903,0
9652,1
5909,0
8300,1
2257,1
219,0
5043,1
9012,0
6656,1
8584,1
4619,1
3816,0
3431,0
3557,0
4501,0
2558,0
6955,1
8785,0
3845,0
6655,1
8634,0
1731,1
501,0
7812,1
2038,1
17,0
10349,1
9189,0
6006,0
8599,1
6536,1
2873,0
2974,1
1883,0
9556,0
5100,1
3182,0
1519,0
5275,1
10094,0
6703,1
5793,0
8076,0
1942,0
9324,0
9937,0
788,0
5298,0
7550,0
5271,1
2608,0
9385,1
9965,1
3018,0
5849,0
6458,0
928,1
7531,1
6410,0
3656,0
4292,0
8519,1
5556,0
8832,1
9380,1
8617,0
889,0
8012,0
404,0
9587,1
8899,1
2529,0
5733,1
607,1
6563,1
722,0
3076,0
6759,0
8144,1
5362,1
10220,1
348,1
8210,1
8168,1
1788,0
3135,1
2941,1
759,0
2970,0
2593,1
5526,0
5579,1
4413,0
483,0
5583,0
10010,1
10414,0
10325,1
9760,0
4402,0
2007,0
7048,1
3483,0
1658,0
8958,0
4849,1
5223,1
4477,0
1683,0
5869,0
1419,1
7205,0
2245,0
1336,0
9270,1
2511,1
4034,1
9795,1
3424,0
3060,0
47,0
9538,1
4944,0
1345,0
7416,0
9046,0
7590,0
10247,1
7994,0
7842,1
23,0
2101,0
10363,0
6664,1
9536,1
9394,0
10244,1
3827,0
6154,0
9007,1
7240,1
6822,0
6012,1
2814,0
8861,0
5841,0
7794,1
7643,0
560,0
2537,0
10254,1
489,0
1813,1
5263,0
3857,0
8151,1
10143,0
7378,1
2042,1
1843,1
6271,1
8459,1
7269,1
7928,0
3368,0
4194,0
3764,0
3727,1
651,1
1381,0
7367,1
1739,0
7315,1
7246,0
5404,0
9701,1
3918,1
9763,0
3647,0
427,0
2821,1
5831,0
6439,1
7078,1
5359,1
828,1
9746,0
6162,1
7051,1
6867,1
3480,0
2469,0
8952,0
6751,0
4583,0
1733,0
2904,0
906,0
4327,0
10222,0
7392,1
6871,1
4725,0
6388,1
7053,0
6509,0
6101,1
7254,1
6922,1
214,1
9326,1
1865,0
2307,1
3152,1
5333,0
9901,1
7906,0
7368,0
6492,0
5524,1
8451,1
1304,1
8309,1
6308,0
6077,0
476,1
4189,0
5684,0
725,0
8011,1
5366,0
5919,0
3903,0
9063,0
6626,0
10080,1
10112,1
5000,0
3957,1
2644,0
4187,0
1775,0
8465,0
772,0
9507,1
8735,0
10002,1
10054,1
3644,0
8375,0
9106,1
3339,1
8128,0
4433,1
2549,1
4892,0
6864,1
5249,0
230,1
9738,0
720,1
7652,0
7031,1
6226,1
9368,0
1054,0
7454,1
3627,1
7291,1
7410,0
6403,0
6678,1
9882,0
6809,1
7110,1
1602,1
6100,1
8780,0
4139,0
9534,1
7446,1
9732,0
4476,1
1598,0
5457,1
558,0
2014,0
8998,1
10334,0
662,0
3624,1
6412,1
7154,1
3266,0
5437,0
2844,1
8893,1
321,0
6583,0
8874,1
5774,0
1565,1
6926,1
969,0
6299,1
6773,1
5203,0
6139,0
1103,0
3630,1
2855,1
8532,0
7015,0
1193,0
2973,1
8137,0
4992,0
8097,0
9771,0
6601,1
7587,1
498,0
6693,0
5975,1
5350,0
9089,0
7466,1
3590,1
9535,0
8909,1
8417,1
6916,1
10174,0
713,0
2271,1
9086,1
368,0
9890,1
10048,0
8478,0
3899,1
909,0
5918,1
561,0
8106,0
7292,0
10145,0
703,0
4889,0
6659,0
1450,0
9813,1
6535,0
2989,1
5306,0
10197,0
3211,0
1579,1
4358,0
508,1
4308,1
6704,1
9881,1
4348,0
5659,0
7726,1
196,1
8505,0
740,1
4975,1
8155,0
5161,0
6795,1
153,1
397,1
1618,0
2877,1
6475,0
4272,0
875,0
3971,1
3382,0
9244,0
612,1
2860,0
10194,1
9612,1
9551,0
5174,1
5162,0
4694,0
4132,0
7157,0
5229,0
858,0
3455,1
4797,0
1319,1
615,0
2155,1
7077,0
6831,1
1814,1
9982,1
7461,1
9481,1
6770,1
9651,0
2220,0
1016,0
8902,0
6480,0
2735,0
155,1
2374,0
7118,1
283,0
9005,0
5989,0
10465,1
9466,0
8987,1
6303,0
5101,0
2502,0
9510,1
8291,0
8601,1
9856,1
9079,1
462,1
1472,0
5280,1
8277,0
55,0
6383,0
4118,0
7054,1
7398,0
208,1
5614,1
4113,0
3575,0
591,0
6661,1
9075,1
1704,0
6958,0
72,1
10089,0
9636,1
9673,1
8614,1
7082,1
8673,0
9885,1
1278,0
8448,1
10223,1
36,0
3529,0
1789,1
4422,0
2364,0
3628,0
4173,0
2442,0
6758,1
7376,0
1954,1
7801,1
7787,0
8767,1
9968,1
9156,0
1190,1
6494,0
7166,1
551,0
6049,1
195,0
10205,1
1109,1
2928,0
1888,0
7165,0
1259,1
5183,0
1532,0
2796,0
1706,1
5378,1
1859,0
2590,0
3061,0
9682,0
6098,1
152,1
774,0
6227,0
1989,0
70,0
2160,1
1014,1
6431,1
7375,0
2992,1
8252,1
6307,0
924,1
5352,1
902,0
8914,1
430,0
4808,1
4419,1
8368,0
8434,1
5355,0
6593,0
4727,0
6550,0
9690,1
6428,0
6956,0
623,1
10062,1
10092,0
10025,1
1667,1
7638,1
9935,1
1170,0
9883,1
10114,1
9899,1
728,1
3411,0
6539,0
5258,1
5445,0
3438,0
6023,1
7362,1
7071,0
752,0
2535,1
4136,0
7066,1
10463,1
10188,1
7424,1
7025,0
4648,1
3337,1
2505,0
7694,1
9341,1
9605,0
4305,1
1046,0
1223,1
2033,0
6885,1
9228,0
1158,1
5782,0
3713,1
10425,0
4219,1
8643,1
4847,1
7622,0
7195,1
3525,0
647,0
8038,1
1373,1
8587,0
7523,1
6229,1
9062,1
8559,1
6669,1
2262,0
1095,0
1468,0
3729,0
8821,0
964,0
7591,1
6114,1
8528,1
10404,1
2769,1
5706,0
2290,0
6757,1
7295,0
6404,1
1414,1
8610,0
3375,0
3365,0
3523,1
3006,0
8913,1
1305,0
4774,0
1187,1
3086,1
2468,0
5695,0
2633,0
7562,0
1335,0
0,0
1720,0
8102,1
5092,1
151,1
2128,0
9422,1
6290,0
3008,0
2225,0
3037,0
7357,0
5597,1
912,0
6176,0
9790,1
3322,0
8702,0
8159,1
5252,0
4168,0
8858,1
9492,1
2208,1
8563,1
9664,1
5794,1
162,0
4837,0
9990,1
1062,0
3072,0
8223,1
6689,0
8194,0
9247,0
7471,0
526,1
7940,0
216,1
3786,0
7340,1
2310,0
5569,0
10165,1
7382,0
3031,0
2025,0
8327,1
9223,1
1974,0
5970,0
3867,0
5588,1
2750,0
24,1
3050,0
266,0
2659,0
4545,0
7527,0
4410,0
6328,1
7105,1
2752,1
6240,0
8436,0
7912,1
3657,0
2411,1
6264,1
6733,0
51,0
6631,1
2697,1
2622,0
5884,0
5971,0
680,1
883,0
2582,0
10346,0
1321,0
6279,0
2079,1
6904,1
3684,0
9041,1
132,0
4957,1
9332,0
4653,0
2598,1
1941,0
4910,0
833,1
10105,0
9570,1
920,0
8789,1
239,0
8880,1
5776,1
77,0
395,0
6833,1
8250,1
7934,0
2124,0
9962,1
9084,0
2348,0
9010,0
7939,1
222,0
1134,1
5945,0
3324,0
6471,0
6649,0
10338,1
3215,1
7192,1
8242,0
2141,1
7168,1
1891,0
3691,1
4567,0
4582,0
2521,0
9198,1
7406,0
8838,0
7219,1
184,1
436,1
4209,0
3293,0
7953,0
7778,1
9867,0
5471,0
7353,0
6075,0
8339,1
1063,0
6306,1
8662,1
2359,0
5714,0
346,1
3464,0
5001,0
9875,1
7217,1
3223,0
2119,0
974,0
8247,0
5321,1
10308,0
673,0
1349,1
8679,0
7443,0
7002,0
2338,0
6592,1
3397,0
3996,1
9633,1
6519,1
6487,1
5627,0
613,0
7437,1
5269,0
4564,0
5466,0
1820,0
2548,1
8907,0
1040,0
895,0
3167,0
2378,0
21,0
4287,0
9900,1
1473,0
6370,0
9469,1
2979,1
5922,1
6918,0
7162,1
8064,1
2522,0
347,0
9356,1
4498,1
10393,1
2117,1
6752,1
7517,1
478,0
287,1
6319,0
4024,0
9302,0
9213,1
459,0
4863,0
5997,0
6697,0
7423,1
8708,0
9884,0
2924,1
3514,0
9739,0
5329,1
5448,1
8416,0
7857,1
8199,1
301,0
10434,1
9898,1
8273,1
9276,1
7308,1
9412,0
3229,0
4333,1
2604,1
2466,1
4289,1
6246,1
4400,0
468,0
8669,1
9724,1
8021,0
2456,1
7309,1
5245,0
1018,0
9761,0
8648,0
6318,1
6838,1
4355,0
3467,1
5189,0
7993,0
2394,0
7250,0
2470,1
1324,1
3216,0
5336,0
2055,0
2715,0
5896,0
10412,0
929,1
5405,1
1832,0
5267,1
8887,0
6787,0
5643,0
304,0
6292,1
8335,1
227,0
5340,0
6456,1
10219,0
6197,1
9796,0
330,0
10113,1
5069,1
5886,1
10335,1
2448,1
7412,0
4878,0
1576,1
400,0
4615,1
10252,1
8556,1
456,1
4658,1
8663,0
268,1
9128,0
7866,1
1588,1
9428,0
29,1
10300,1
10424,1
4284,0
5813,0
6647,1
1893,0
732,0
10137,0
9650,1
10318,1
987,0
3482,0
5951,1
2289,0
10317,0
10305,0
776,1
3332,1
8356,0
7262,1
6947,0
1058,0
5629,1
9410,0
5021,1
6652,0
1833,1
7537,0
383,1
1024,1
3693,0
1332,0
1191,1
5534,1
10289,0
4958,0
2452,1
7112,1
2808,1
2040,0
1075,0
38,0
9708,0
7803,1
6362,1
1339,0
7058,0
6357,1
4068,0
396,0
7808,1
9127,0
10203,1
5926,0
140,0
4642,0
9243,0
6034,0
8873,1
7395,1
10416,1
8485,0
1650,0
4780,1
6133,1
1745,0
6393,0
1545,0
2671,0
9264,0
8946,1
5925,1
7447,0
8100,0
4515,0
5878,0
6734,0
82,0
3214,0
6172,0
6499,1
49,1
4787,1
7209,0
9897,0
10023,1
133,1
5622,0
3615,0
102,0
9143,1
8164,0
2818,0
435,0
7552,1
5937,1
9004,1
409,1
10046,0
3982,1
4826,1
7999,0
7270,0
7475,1
3443,0
7781,0
5097,0
6621,1
6263,0
3872,1
5917,0
2837,0
5741,0
3496,0
1722,0
9824,0
9527,0
9699,0
4534,0
7657,1
5492,0
2917,0
9138,1
6620,1
2477,0
4510,1
390,0
6796,1
6893,0
10001,1
9068,1
9186,0
921,0
7512,1
2380,0
3079,1
1663,0
3069,1
8753,0
932,1
9239,1
9375,0
7329,1
6779,1
7704,1
6365,0
10336,1
3588,0
5811,0
160,1
3699,0
1998,0
7733,0
7201,0
41,1
9144,0
1070,0
7287,1
4625,1
8409,1
8138,1
9477,0
5281,1
2024,0
3457,0
10479,1
9443,0
3876,1
10008,1
2279,0
4296,0
2845,0
8495,0
237,0
8837,0
1674,0
9226,0
3412,1
5070,0
8962,1
343,0
5533,0
4539,1
6029,0
5778,1
6258,0
7095,1
10428,1
10274,0
6326,1
5566,1
9641,0
1743,0
9793,0
6988,1
8017,1
3207,0
8677,0
10096,0
3714,0
907,0
3452,0
7738,1
3640,1
8916,0
8926,1
2895,0
5904,0
4291,0
10066,0
7204,0
1412,0
4057,1
10121,1
630,1
3249,0
10141,1
5955,0
7958,1
3338,1
8050,0
7905,0
5428,1
2645,0
8123,1
8087,1
10272,1
1928,0
6940,1
9518,0
5527,0
3503,0
6076,1
8027,0
756,0
5717,0
2720,1
4170,0
831,0
3155,0
939,0
744,0
7705,0
2788,1
10323,1
4164,1
6379,1
50,0
7478,0
2635,1
10038,1
766,0
7791,1
7574,0
553,0
6407,1
1899,1
7519,1
5844,0
1298,0
353,0
5142,1
9710,1
1384,0
7984,1
10032,1
6447,1
7125,0
1482,0
7386,1
7239,1
8473,1
64,0
10209,1
587,1
4690,1
5924,0
2826,1
2999,0
927,0
8060,1
1432,0
5716,0
10004,0
9130,0
724,0
1288,0
6282,1
2484,0
5019,1
9351,0
4746,1
1350,0
8337,1
1445,0
9364,0
4979,0
7248,1
3860,0
3187,1
1256,0
7997,1
1465,1
6740,1
8381,1
6783,0
2170,1
5031,0
6841,1
1790,1
68,0
7776,1
10321,1
9725,1
6358,1
2897,1
2658,0
7384,1
3978,0
8201,1
9053,1
6513,1
4778,1
2018,0
10271,0
5678,1
3043,0
7102,1
1218,1
1156,1
781,1
9318,0
2251,0
6238,1
6366,1
3559,0
795,0
9225,1
8077,1
8967,1
7814,1
9054,1
3749,1
5694,1
8332,1
3461,1
5666,0
10482,0
1244,0
4952,1
8882,0
7084,1
9678,0
10091,1
8224,1
4790,1
7189,0
3281,0
475,0
4866,1
4803,0
9260,1
198,0
1857,0
5967,0
490,1
2480,1
5439,0
3054,0
1936,0
2528,0
9175,1
7507,0
1078,0
2392,0
4006,0
8956,0
4602,0
1935,0
1309,0
1291,1
9357,1
481,0
8544,0
8940,1
8014,0
2406,1
1492,1
9195,1
1890,0
3119,1
3726,0
6742,1
6989,0
3902,1
6473,1
3625,0
9404,1
670,0
3506,0
1666,1
648,1
9227,1
8239,0
15,1
1008,0
10051,0
9747,0
2636,0
4818,1
3533,0
7140,0
3901,0
493,0
5243,1
7043,1
2388,1
5268,1
344,0
9077,1
3730,0
2542,0
1357,0
8471,0
6084,0
9526,1
7998,1
3423,0
2832,0
2820,1
5093,0
3068,0
9330,1
1786,0
6710,0
10177,1
6011,1
1605,1
5239,1
1840,0
6386,0
93,1
2069,0
1406,1
10494,0
5027,1
4961,1
2227,0
2402,0
8284,0
5902,0
5411,0
6007,0
3386,1
5441,0
4633,0
4451,1
6790,1
2425,1
3020,0
9578,1
8426,1
9974,0
9052,1
7174,1
5253,0
1005,0
10107,1
9257,0
931,0
7900,0
9384,1
5107,1
6213,1
4459,0
5883,0
10182,0
9696,1
4418,0
7716,1
2531,0
5875,0
8680,0
3507,0
10055,1
484,0
6980,1
6624,1
5341,0
2353,1
6200,1
5914,1
9434,1
5363,0
1758,1
1601,1
7260,0
2303,0
4169,0
2682,1
908,0
1091,1
4647,0
8333,0
5327,0
6632,1
6705,1
1637,1
10309,1
1533,1
2585,0
6541,1
586,0
5672,0
6469,0
6859,0
2105,0
5757,0
6024,0
10027,0
8607,0
1416,0
9558,1
6,0
7039,1
1669,0
9573,0
5154,0
606,1
6520,1
1368,1
1003,0
3790,0
100,0
7414,1
5293,0
5702,1
9820,0
8361,1
9040,1
4738,1
7513,0
1479,1
9888,0
5993,0
442,0
1155,0
2121,0
3371,1
3299,1
9675,1
6082,0
5206,0
10028,1
1254,1
1873,1
2803,0
9122,1
3150,0
1167,0
5572,1
9679,1
3734,1
1871,1
7299,0
1505,0
3073,0
8266,1
4848,1
5266,0
6285,1
9663,1
10228,1
945,0
379,0
3596,0
7708,1
8402,1
4001,1
8003,0
6651,1
169,1
9301,0
7955,1
5051,1
2256,0
7503,1
5784,0
9912,0
2137,0
2508,0
5482,1
10029,1
5264,1
1920,0
8845,1
5139,1
5330,0
8936,0
5244,0
2265,0
2678,0
1763,1
4110,0
5026,0
7920,0
8296,0
4218,0
898,1
8884,0
6706,0
826,0
9970,0
10264,0
1750,0
2840,1
4717,0
3809,0
3611,0
6083,0
4673,0
5090,0
1012,0
9579,1
7593,1
9199,1
4695,1
182,0
4137,0
315,1
10033,1
4465,0
3864,0
2081,0
9256,0
8566,0
9171,0
9480,0
5468,1
8476,0
6409,1
4244,0
2716,0
7907,0
4318,1
1064,0
8498,0
6235,1
1231,0
4640,1
6153,0
4989,1
4323,0
8963,1
977,0
4375,0
10006,1
5402,0
5899,0
6844,0
2547,1
2362,0
2427,0
1402,0
9192,1
3961,1
2906,0
5954,0
5314,1
668,0
3841,1
1028,1
1577,1
8540,0
4555,0
3967,0
3546,0
1645,0
1006,0
4536,1
226,0
6221,1
1148,0
2064,0
4461,1
4557,0
3112,0
2377,0
8220,0
8095,1
8968,1
2824,0
2688,1
6945,1
2736,0
2532,0
5065,1
9784,1
9250,1
1206,1
92,0
1536,1
5962,1
3458,0
4842,0
886,0
6437,0
5410,0
2653,0
2447,0
7159,1
5478,1
9645,0
4513,0
3466,0
2077,1
2123,0
3846,0
657,0
1655,0
7766,0
9419,1
9292,0
2218,1
2356,0
10490,0
1851,0
4310,0
6973,0
5343,1
3990,0
264,0
359,0
5574,0
8099,1
1630,0
6855,1
4960,0
10149,1
5779,1
1640,1
487,1
6253,0
581,1
4329,0
5575,0
6554,0
10097,1
7334,1
9194,1
1185,0
2743,1
6968,1
10110,0
2864,0
4777,1
9511,0
6576,0
6538,1
2354,0
9433,1
10226,0
4672,0
7085,0
2204,1
6346,1
9630,1
5683,1
7734,1
7782,1
8090,1
374,1
2223,1
5192,0
2555,0
7486,1
1131,0
9952,1
1506,1
8543,1
4687,0
6166,1
7686,0
1524,0
6615,0
5652,0
3217,0
8204,1
1458,1
7379,1
6112,0
3327,0
2745,0
1379,0
4053,0
2369,0
8243,1
9176,0
7463,1
3897,0
4740,0
1164,0
8707,0
9049,0
9648,1
3658,0
5995,0
7751,0
1430,1
10063,0
1144,0
4314,0
8670,0
4471,0
8149,0
4949,0
7151,0
823,0
4714,1
5126,1
4389,1
10133,0
9828,1
3113,0
6964,0
5175,1
2416,1
10446,1
2182,1
3326,0
2096,0
28,0
4724,0
5887,1
5960,1
7789,1
8668,0
8771,0
541,0
3195,0
6315,0
6193,1
1994,1
5781,0
1074,1
4688,1
8070,1
4158,0
1427,1
10277,1
6125,1
8195,0
3323,1
8196,0
1855,0
197,0
6558,1
7182,1
1930,1
8672,1
2175,0
3750,1
8911,1
9505,1
2503,0
9109,0
3891,1
3958,1
754,0
