,P,Q,A
3393,-0.9131523295571298,3,1
9960,1.1912400089520658,2,0
2465,3.572407234154305,1,1
3664,15.081326098496,0,0
7258,7.280276786816369,2,0
4145,3.6788083694736673,0,0
8285,6.042015800601957,3,0
2506,3.7570091599136104,1,0
9081,3.6072002779382784,1,0
8499,9.980501784824527,2,0
10281,4.310982129898231,3,0
10443,2.384945315442568,1,0
2771,2.4122056634313287,1,1
1584,4.732185423140064,3,1
7950,1.6094067660473226,3,0
2449,0.9940019055924185,0,0
4511,6.590501270197697,0,0
391,1.6910759962934623,2,1
4609,4.500294515069729,2,0
10234,5.617094737333316,1,0
5708,-0.6828064295908018,1,0
5124,1.7384747083908585,3,1
7498,3.42523921504823,1,0
1041,1.9158113355256883,3,1
6378,8.109753926208786,3,0
5515,5.2902326862111115,1,1
4661,6.417699763562437,1,0
10152,1.6937139343443248,1,0
3209,4.651002214871376,3,0
4200,-0.110706310326709,2,1
5,6.160864404639307,2,1
2911,9.519064176250595,2,1
7247,7.772734097784369,1,0
9783,8.646880896066788,2,0
10314,0.11670428043047332,1,0
3556,2.172047371679499,2,1
7762,4.438710203878573,0,0
7187,7.177872197474681,2,0
7897,5.1128115061698525,1,0
2097,11.665629981993787,2,0
796,-1.4622305902330521,3,1
1716,0.08036116610607316,2,1
4759,14.928455007993207,2,0
5480,-0.26347283746979455,0,0
1861,-0.24465811358163347,2,0
7894,2.5452206204494243,2,0
9792,8.1636727668589,2,0
2932,1.5913459947498718,1,1
8455,10.728335870943132,2,0
4258,-2.3834860811512586,2,1
2957,-4.804519514707451,2,1
7253,4.017481950009517,1,0
4959,-2.2925356509654535,2,0
5988,-1.032410549788875,3,0
3436,7.779207158833222,3,1
3562,-0.665007830732114,2,1
5040,0.6648326603902449,3,1
3993,1.7541281413967469,3,1
7956,4.91121665947317,2,0
5141,6.236227818809642,3,1
2930,1.8097277496490478,2,0
9078,-2.72535756654285,1,0
4239,7.74807156404447,3,1
3802,4.7985029263522865,2,1
6199,2.0633541170075325,2,0
3,2.0338096484606765,2,1
10395,17.425921081282297,0,0
5586,6.76157302986672,0,0
3351,0.1574713046170445,1,0
2779,9.629726276964671,3,1
1071,3.557020313410335,2,1
6724,11.04950255442269,2,0
8939,6.862317209285562,1,0
4337,3.47822891419829,1,0
3295,-2.5595368720427305,3,1
4636,0.030669156067201775,2,1
10278,4.884884413484389,2,0
6622,1.9741149589444902,1,0
7918,3.222283509769788,1,0
1911,-3.767386003390013,2,1
9653,7.601351550160005,0,0
6749,6.613169310589408,2,0
2059,9.248778104382707,1,0
3254,-1.044577943604707,2,1
9661,-0.00176296212127669,1,0
1766,18.66174257925745,3,0
7741,4.580490319192744,0,0
9367,6.741750190491297,1,0
2161,0.6832308824514255,2,0
6700,2.290672151059377,2,0
9997,3.108722607102993,1,0
3501,6.426258585866962,3,0
10124,15.882844968222074,1,0
10293,5.477720700017249,2,0
5663,11.53264369627425,2,1
7991,13.166230575336355,2,0
8482,3.6176600144993536,2,0
1520,4.739817818097086,3,0
7377,7.4408293970277,2,0
6878,-0.23397811519226053,2,0
1264,3.2455451458502393,1,1
2395,15.466054180195123,0,0
5732,3.819225858435476,1,1
3747,1.4631968563901563,2,0
7351,2.526640415828512,2,0
4165,6.5725836235997175,1,0
8595,17.6446635555171,1,0
4870,1.3690196861582002,3,1
5033,8.074999691485036,3,0
9594,10.138144552337064,2,0
3887,0.7638225154092797,2,1
434,2.40293801619909,3,0
2920,2.979478013906048,2,0
5488,8.635293749273842,3,1
1327,5.896864999359458,2,0
3022,7.761366839957463,2,0
6055,4.049694141567425,1,0
3717,8.592145014184053,1,0
8148,8.668779646515198,1,0
10319,10.171361705747504,2,0
5832,6.4183806484693005,1,0
3739,2.5106673959362578,2,1
7617,2.896404590512031,2,0
7677,5.493239023646086,1,0
4304,2.21065054225753,3,1
325,3.3198878388702644,1,0
1735,5.320882117743404,2,1
6323,13.975879978000403,2,0
1214,11.344987860374317,3,0
4806,-0.9114202536940148,2,1
10100,1.5633566213617869,1,0
9942,13.257622189550645,3,0
7753,8.92504382482446,2,0
6375,12.417836176527564,2,0
8251,6.009979747652717,2,0
1459,3.2263326735489604,3,1
7740,12.97800552274396,2,0
9509,3.7067858235405255,0,0
2700,5.977052369906806,0,0
9721,9.941884764290359,1,0
4943,3.3076666881095864,2,1
3084,1.4904832538011987,3,1
8040,10.710447222705355,2,0
1927,6.097326740315803,3,1
4081,7.316017021220226,2,0
5755,5.019314082901229,1,0
8283,6.481603810262229,1,0
1361,4.703004699297929,2,1
4603,-0.8052998868693166,1,1
3667,-1.2747632864510203,2,1
9615,11.005412938535482,2,0
9964,9.967387179168835,0,0
9424,0.6748261106900475,2,0
8074,4.393019623553912,1,0
201,3.879774730034896,2,0
6571,4.23408761770149,0,0
6489,11.753958306207043,2,0
4360,8.847286204829357,1,0
4290,-2.6011181868776827,2,1
9516,7.455319424119048,1,0
727,10.28652149327618,1,0
8488,5.550874267284592,2,0
649,0.784909806543022,1,0
973,-7.35916127781235,1,1
7128,1.1815733975847644,1,0
8432,4.405010479012382,2,0
8360,5.657188202016612,1,0
1356,2.592019846074801,2,0
4005,2.056548760958469,1,0
6045,0.9056288369815411,1,0
9765,9.28087221647371,1,0
1175,4.676377561599784,2,0
8101,1.1485774270692577,3,0
4836,4.4164065581935485,2,0
9654,6.119169648713072,2,0
9822,5.192567340576518,1,0
9953,9.339304624358553,2,0
6470,2.5305854575669757,0,0
10298,7.211330339891656,1,0
4844,-0.6687456643956056,2,1
263,6.50616442561868,0,0
4999,5.40159167085591,2,0
8520,6.665194223384244,1,0
6400,2.619291756589212,2,0
9561,1.8619241958631376,2,0
8723,6.980542483603297,2,0
3039,3.638386986804682,3,1
3236,-0.41811476103367307,1,0
3042,11.666293771355317,1,0
8394,4.15366855883941,1,0
8111,1.762473529376759,2,0
7877,0.8066524175948615,1,0
3512,-3.2971884308213677,3,1
5750,2.953674913194411,3,1
4506,9.732915111176288,2,0
2955,16.726355728858227,1,0
7436,8.570660461084685,2,0
2217,4.937543114087125,2,0
6698,6.461013084120766,0,0
718,6.149750407935481,2,1
7161,7.866090446825541,2,0
1434,12.935748721552693,1,1
4267,-1.5533792948019838,2,1
6648,4.527905706465316,0,0
6130,6.400292547839657,2,0
6109,4.706773750136911,2,0
1717,6.604779769431378,1,1
4095,3.1631802332854364,2,0
2850,2.1813488993281176,2,0
2958,4.977518273658514,1,0
177,2.0208059948415507,3,1
3966,7.201461328003008,3,1
564,0.02638788474746967,2,1
2861,1.8347678883811884,1,0
10135,9.735516393944682,2,0
2883,9.605770149948103,1,0
3284,-0.3177615610802462,2,1
5406,1.001970987068078,2,0
192,3.239147989213558,2,0
1668,1.1120208922266999,2,0
3319,5.52405665212861,2,1
7848,6.08819184159949,1,0
8374,4.677141396138488,0,0
3586,8.419514103804687,2,1
2172,6.793048620132613,2,0
7055,6.9480872651545855,1,0
1805,4.583772719138896,3,1
5407,3.332842671147536,2,0
4373,-1.9516072184842048,2,1
7567,2.543612499013835,1,0
5562,1.7868289069556385,3,1
5041,9.309748727017777,3,0
3762,4.342044625360942,3,0
421,2.6529313547648945,2,1
6137,13.317837854404377,0,0
7401,8.056515163426422,2,0
9275,9.077652998202675,2,0
2995,4.239726769792172,0,0
6532,0.25605854690884167,2,0
6516,12.744925920864498,1,0
10456,12.173055821061082,2,0
548,9.317590610469498,3,1
9766,-2.3427914840947293,2,0
2956,7.092386787172896,1,0
7975,6.5562789753398185,3,0
5261,9.27005246880674,3,1
7983,6.624907077970289,1,0
4908,6.713374864386903,2,0
9291,6.746083179366052,2,0
5348,5.430269205040716,2,1
5182,2.2526436885806365,1,1
5963,9.354048656474486,0,0
2118,11.45473167110767,1,0
6630,10.360842753905075,1,0
443,-1.2850453374391404,0,0
4340,4.266712109731894,3,1
9891,12.05364798615015,1,0
2386,0.345415991075128,3,1
8597,0.2722651430843015,2,0
6960,5.337373861382003,2,0
1281,8.980917662511624,3,1
2192,20.705243055551847,0,0
4521,8.671742261776473,2,0
9712,3.981373043220879,2,0
4454,8.998066760851543,2,1
5186,-0.5470647256865195,1,1
172,5.351059930587505,2,0
7539,7.933424213597325,0,0
5789,1.741330959362836,2,1
1285,4.050915368175406,1,0
7274,16.347360931578997,1,0
7267,6.644204161517836,3,0
10217,6.247844241419067,2,0
1266,2.5523545451278187,1,0
387,0.4090445413756528,2,1
5929,5.264274454701777,1,0
7851,11.241248761991384,2,0
1117,-0.5796492957587918,1,1
3444,2.745610955571344,1,1
4425,1.6279485831875642,0,0
4338,4.183776684571551,2,1
5685,2.1673745310052563,1,1
7722,0.42603959903812116,3,0
5483,8.284519452567627,2,0
6657,6.068467388720297,1,0
2744,5.364840952927084,3,0
8120,8.355390349828538,2,0
5705,0.9553471946636738,2,1
7967,2.901744124733404,1,0
7982,12.241887597236419,1,0
1590,3.293454742297682,2,1
601,15.32848227071841,3,1
9946,-0.015001319609729169,1,0
3108,6.482839871998945,2,0
218,14.336897047780754,3,1
5003,16.66929352752568,2,0
5319,10.365386509381581,1,0
8849,2.3647993664830715,2,0
3085,7.731212312587635,2,0
8022,3.4858665141214935,2,0
2415,6.468625314797324,2,0
6608,3.933234810417107,0,0
9467,7.70435323338148,1,0
5094,3.6691662881853655,2,1
9567,11.386952944527412,2,0
2901,-0.1805053779055963,0,0
8891,12.967342856648754,2,0
7672,4.544301675663319,1,0
1769,1.0424299014828882,1,0
655,0.2186274622636648,2,1
8517,0.3933091356319947,2,0
2389,5.819956429317726,2,1
485,-3.0564190099891193,3,1
2443,-1.266878865418571,2,1
457,0.1269739937604255,0,0
104,-0.13530588502329532,1,0
5697,3.0308722666959667,1,1
8862,3.5329407005080595,3,0
9726,16.36435946412937,2,0
3445,9.202618077482981,2,0
1553,1.3550951605003452,0,0
7915,5.367958322705221,3,0
4023,2.852266840090447,3,1
3755,6.708570049270634,3,1
4502,6.785392922164318,2,0
3840,4.872308942689189,1,0
1124,2.796828909323623,2,1
8763,2.883142872982077,2,0
8696,5.557723656621135,1,0
3932,8.389206269868343,2,0
5421,7.656980632528082,2,0
9671,4.821947947314089,1,0
562,3.243523334180533,3,1
6834,6.984496848044699,1,0
3425,-1.2943196903208354,3,1
2833,5.005682918376428,3,0
5169,4.960068667819543,2,0
4192,6.095164878903748,2,1
7272,4.74871612795703,2,0
7034,3.8349483727451896,2,0
9807,5.996940771959121,2,0
1718,12.25463481421634,3,1
3953,0.33230426057417617,3,1
988,12.714801162615114,3,1
9818,2.647480490379495,2,0
8345,2.7785160188235953,2,0
4675,6.4325620411639886,2,0
2179,-3.6582874795452818,2,1
5545,14.538201966298246,0,1
244,10.137861118108416,1,0
3805,7.348907750011547,3,1
340,6.9503997411754606,2,0
4264,7.934916575842177,2,1
572,6.532933523172048,1,0
3927,10.635180792393667,2,0
202,-2.8640997241276027,3,1
4266,6.804382244394757,3,0
1905,5.88140007572349,0,0
10003,5.594043180356444,0,0
7439,0.5473321193793268,2,0
7245,11.25936009304572,0,0
6467,4.899625000543013,1,0
2115,4.104119696663167,2,0
9066,1.410708456591456,2,0
7012,6.727458211662529,1,0
6151,8.079745048714322,0,0
7508,12.40280255362975,2,0
7669,5.143897812431285,1,0
8806,5.7032992719317885,2,0
6196,7.7184321980932635,1,0
5129,2.8450922478170075,1,0
2681,5.286880157665638,2,1
66,-0.45712745787673437,1,1
3652,6.104812319328728,2,0
8329,7.903852083334282,2,0
5273,2.599654172221162,2,0
7666,9.20329582237464,1,0
8425,1.7905595618539825,2,0
6858,1.4349108791630925,1,0
8372,-2.4926968871215283,2,0
2052,3.3046863721196096,2,0
9917,2.518285476993971,1,0
583,0.7366187591361559,2,1
6080,-2.2828878732016245,1,0
7725,2.5635801661394004,0,0
10206,-3.770917457705273,2,0
6534,2.0185607784324153,0,0
7559,7.551018859781697,2,0
7995,6.091423574717897,2,0
10372,8.028092571575671,0,0
5892,3.294640652396955,3,1
6929,4.421666873355956,2,0
5809,4.0149165625038075,3,0
7886,15.823894218567588,0,0
8937,3.5350703810642816,0,0
1079,7.952636738789684,2,0
6479,12.06311160401707,1,0
3021,1.8297777522491587,1,1
816,6.525462738465448,0,0
7059,4.158083733455902,3,0
6599,7.939550367307021,2,0
10210,0.3142826440971187,2,0
4372,24.815607879527242,0,0
4241,-2.2668300555906207,1,0
1562,6.234494605844195,2,0
2355,3.8634923951031834,3,1
7352,4.090490632172403,0,0
2266,2.201277547487607,1,0
3415,3.0947218735091377,1,0
2982,1.5442503915527381,1,0
2325,-2.791448455540231,3,1
3151,-1.4634429141645149,3,1
2260,14.624516833959113,1,0
9637,3.0760826736442457,2,0
9667,0.3785801856180031,3,0
4593,4.055120247087094,2,0
7767,5.6088521936291365,3,0
3907,5.961183791384217,2,1
4049,0.1909078123218491,2,1
5443,1.760454579158328,2,1
4033,-0.2727866704189006,1,1
5913,10.374170852452218,1,1
4685,4.36478932124229,2,1
8897,2.110380398242852,2,0
7949,-0.9398376184674269,2,0
2773,1.8285434797310778,2,1
9598,17.560225881618415,1,0
3752,6.787662076112132,0,1
7040,3.854714492171656,0,0
6666,1.7163397232490802,0,0
9152,1.9005781278353995,2,0
3205,0.11687880837273257,2,0
1563,-1.7121378262814995,1,1
5699,5.275537048139339,2,1
2831,1.1653555987437276,2,1
2404,1.6025185425686317,3,1
9202,3.931567900095975,2,0
6257,6.892507841365653,0,0
5337,3.7835725610949607,2,0
4833,7.734258359551221,2,0
3321,1.6373479495210084,2,1
1438,4.62739588445569,2,0
10204,7.134079206610032,2,0
6897,6.244237676481885,1,0
9635,4.8845231046369015,2,0
8922,-0.4571122093455783,1,0
9923,6.5063353719183254,3,0
6276,7.492247728193493,1,0
2022,4.634836047099093,0,0
2463,8.283041061641242,3,0
2231,5.715437232996585,0,0
127,5.504426257537121,3,1
2759,5.106243879188231,0,0
3051,3.279204866755443,3,1
7251,11.507739379923406,2,0
3434,6.0203143763328395,3,0
5819,0.9112149664860338,2,1
4641,-0.6844359645368093,2,0
3096,5.402241198709957,2,0
3705,3.5010173937111047,2,0
3567,1.443379587800352,2,0
2520,2.4764762395220377,1,0
9475,3.0963438028627355,1,0
2912,2.012986654461056,1,0
6586,6.9592660413717295,2,0
5435,0.9348781473904566,1,0
4416,6.699863316761256,2,0
103,3.106448073968128,1,0
3757,3.3490528529808525,0,0
57,1.133186252468008,2,0
2891,5.446764115255499,1,0
6996,4.672356018651235,3,0
1714,9.190614689092593,3,1
2409,-0.4540194152078354,1,1
5807,3.912773969341326,2,0
3230,-0.6603210672634736,1,0
7137,-0.8928386163994664,2,0
2,2.4042392277866997,3,1
4014,0.9819219450242345,3,1
5528,5.112877738290669,3,1
2695,-0.5576734548548068,2,1
3408,-0.12138277547315224,2,1
6909,15.392650402473818,1,0
6753,11.595239716831683,1,0
5176,9.955964697412352,2,1
10011,3.7574608896758925,1,0
2125,4.858505210871045,1,0
8724,2.1370350537499876,0,0
289,-0.6942798445759926,1,0
976,10.663183715171384,3,1
6245,5.692522840234559,1,0
3798,1.3739314853992441,2,0
9003,11.216222642908413,0,0
5009,-1.7939765225829194,3,1
3308,-0.09842054208547202,0,0
6808,8.064641128103544,0,0
7160,3.5561841463237824,3,0
1378,1.3701346895323925,2,0
4901,-1.3833526279779478,2,1
3962,1.9269400122708942,3,1
7937,3.425845475197412,3,0
1188,7.185818496461266,3,1
2390,-3.368356333393223,3,1
7685,11.556530630306872,2,0
3869,9.361399075700882,1,1
8507,-0.11330898341781115,0,0
3406,-1.0555486246091959,3,1
9340,1.250456404736469,0,0
7959,1.8686430904349731,1,0
8187,4.44146037218975,2,0
1997,7.563694331888186,2,1
9263,2.7321398201654294,3,0
4781,6.699827947466336,3,1
1270,10.078233999172117,2,0
5187,5.974512198720156,3,1
8294,7.335864978822,2,0
4522,-1.6588338765494965,2,1
10019,5.799638988550183,2,0
3510,24.37377810999599,3,0
8094,9.284309161362293,0,0
5079,7.994990207487322,1,0
1686,-0.6647640720289885,0,0
7035,10.369596473070514,1,0
5891,4.384365544017246,3,1
4367,-1.390340648782864,1,1
5198,-0.9086367988520783,1,0
4945,12.207985731144323,2,0
7715,13.730551393390014,0,0
849,6.766951273169409,0,0
4587,-1.89298445314855,3,1
2985,1.3017990900541407,1,0
6103,3.0282763695624872,3,0
1196,1.245386214749122,3,1
10154,11.33920269243461,1,0
7712,7.868835852079286,1,0
4595,24.81984404102341,2,1
1660,5.732822572963664,1,0
7860,6.3907369084196,1,0
8108,15.06419329506645,3,0
2277,1.7390762545053393,2,1
2703,-3.102405134490545,3,1
7927,5.7534714204462505,2,0
9988,-0.08413182478961656,2,0
8711,-1.484577542147044,1,0
8501,6.316401317340997,1,0
9940,2.58569409961883,3,0
2241,1.9746577072264984,2,1
3811,6.294948860591247,2,1
9825,4.50521766045266,1,0
5335,2.218089257006531,2,1
2164,4.995043130058534,1,0
2588,8.418638407180694,2,0
6032,4.96290732787667,2,0
5349,7.605437161133722,2,0
1721,6.725641119873604,1,0
3603,2.9020590795678323,1,0
7522,3.86293095422036,1,0
7840,3.1185572709961162,2,0
701,3.4146524712138113,1,0
1961,4.5359812150681424,1,0
6331,8.227472153996066,1,0
4744,0.8258277029145804,2,0
83,-0.7310285190363279,3,1
888,1.6603108212155644,3,1
1456,8.401563197258579,2,1
8819,1.98283558577233,3,0
4873,0.9555009699089405,3,1
4570,7.426933127438703,2,1
398,1.1658746517792116,2,1
9753,3.2501832079936848,1,0
8039,4.349400309739647,0,0
2050,8.605240327330696,2,0
7844,10.481128158434437,1,0
7099,6.047191688834985,1,0
567,2.7195326635898143,2,0
8825,15.0466809788774,2,0
7381,2.345825525369942,3,0
8271,5.669594021355178,2,0
1672,10.393717592688514,2,1
9058,7.1916751235974825,1,0
7838,2.75429001399222,2,0
8502,5.823749550675576,1,0
9864,8.26630155486837,1,0
8438,2.541444374132209,0,0
5195,4.1005760020615245,3,0
5669,4.777082487905266,3,1
323,2.558455564377348,3,0
1729,2.494579007020169,3,1
3083,5.711738211951738,0,0
9354,2.519663071635756,1,0
1870,2.174789366341607,1,0
2383,4.014951608086286,2,1
3448,11.228234793284352,2,0
2718,11.405547608245666,1,0
10253,0.0353997368422454,3,0
954,3.071026519768802,2,1
7862,1.5581177988446204,1,0
2950,3.7980533859844434,3,0
79,3.228280985405738,2,1
2842,0.20339127154058145,1,0
3059,9.424852812975272,1,0
8007,6.280853002358828,2,0
3682,11.86450936685481,0,0
1217,4.815490793176549,0,0
9215,5.1681501512632675,2,0
7786,12.852879141181381,3,0
1727,16.16292232647999,2,0
9097,7.724428202724152,2,0
1493,5.757399518000636,1,0
62,9.620885445732192,1,0
9886,4.923409667184041,0,0
10163,5.193047842976962,1,0
9029,11.399651008692006,0,0
2236,2.7371184186871877,2,1
2792,9.825261132338346,2,0
1150,2.1330153189671806,2,0
2211,4.134446645202901,2,0
5060,10.747033990786063,3,1
1033,4.841474615896386,2,0
3285,8.709455904340722,0,0
9107,8.526957866572431,2,0
10280,1.6924477172810621,1,0
1522,15.667191739271427,2,0
7391,3.924597516817228,0,0
4597,5.100361030600545,2,1
7141,11.501752792087718,3,0
7633,6.925381319618659,0,0
6033,3.954425881453095,1,0
5985,5.394995521064185,1,0
3224,7.5576853670905715,2,0
3834,9.471962903213,1,0
9563,6.854094483888513,0,0
6138,8.08101335789422,2,0
3803,-1.0785026537904439,3,1
9482,2.8321697601314977,2,0
5700,16.845936031017292,0,0
4162,6.935656786528988,1,0
6270,9.956687118669976,0,0
3063,4.378066637066754,1,0
1879,7.281677331498654,2,0
3198,13.422663359166522,2,1
6905,1.9082560288691068,1,0
5880,2.858162575612391,2,1
8410,4.4832391688880575,0,0
5156,7.8721846472520784,3,1
7707,8.307727814793452,2,0
1486,-2.7986690274605746,2,1
800,14.300784759231206,2,0
5842,3.4034252504501845,3,1
5806,6.417708082920479,1,0
3291,18.23131568572278,1,0
1045,1.3088127439680552,2,0
4175,6.191754121332809,2,0
5209,2.1848211512365987,2,1
7290,13.88457429867764,2,0
809,-0.5012321147647099,2,1
10196,3.716538314847548,2,0
8547,9.636311603316901,1,0
2035,2.6882002031514647,3,1
1194,-2.1033613709376793,1,1
1497,6.13408419518688,2,1
10079,6.9929522467071825,1,0
2000,9.698647279611809,0,0
3206,8.477658502873453,1,0
2453,12.764642122390871,1,0
605,5.230719147095843,1,0
5218,2.658244576202653,1,0
6680,8.796207179983007,2,0
5430,6.469117139253891,2,0
5548,1.4078497021716228,2,1
8377,8.587503318536408,2,0
516,5.203853007630871,3,1
10368,3.2325812819407997,2,0
7864,6.9959608988284065,2,0
3395,0.5723145260773213,2,1
5095,16.407616730807895,2,0
7307,-0.6092324568862002,2,0
1549,2.3205892439651694,1,0
9093,11.214081467660655,1,0
3553,0.6529239687248233,2,1
4437,-1.3066561812583233,2,1
2235,0.8544457387390442,3,1
4766,2.660172777157692,1,1
1449,-0.73180802366829,1,1
9680,0.6888035694467449,3,0
9845,1.1228693674660026,1,0
4918,1.1193122735915226,1,1
5442,9.425230640717368,2,0
7041,5.21347615236853,1,0
9601,3.8921325716283923,1,0
5759,17.219823040067748,0,0
6352,0.24365967053194248,1,0
9118,4.1506457586440515,3,0
686,0.0803818873658737,2,0
10057,6.217573265593969,0,0
5241,0.4157084371358717,3,1
3724,18.894508963048388,3,0
1776,11.849796515245387,2,0
967,-1.672624686647281,3,1
9706,5.9211694835252775,1,0
8576,4.334766169768591,1,0
7845,2.2873101928178228,0,0
5240,7.850341850746003,2,1
9554,2.628408697664397,0,0
3527,1.504651947637838,0,1
3832,3.057823010342899,2,0
9759,7.818599413348626,3,0
3185,5.427198611469966,1,0
381,1.44537866971644,2,1
3945,6.662650058515373,1,0
5563,4.553082757412609,1,0
6604,10.695016661940606,2,0
2342,10.991900432492873,3,1
1355,4.850644739970844,1,0
6821,8.921041496207062,2,0
6038,4.3515259273759614,3,0
4937,1.8468878049683637,1,0
9249,5.988120940787992,2,0
1510,3.752075859402429,2,1
4616,8.909841348687694,3,1
9234,10.968777694555396,2,0
10403,2.982394507206122,3,0
8866,2.0914639948443523,0,0
6754,8.023974136024838,1,0
3598,14.436374940676364,0,0
2852,3.3518543429100327,2,0
1151,1.1307015471448887,0,0
2652,6.44866820920781,1,0
10258,3.2893359916661673,1,0
1220,5.718631347768859,3,1
3456,14.380746702575347,1,1
8820,10.025848478537995,1,0
3253,-0.5949560646406612,2,1
7213,7.103013079646013,3,0
9274,5.321567111808045,1,0
2663,5.64240791533188,1,0
9069,3.2825897745028656,1,0
999,-2.4165000437916753,2,1
10284,-0.08767678521923639,1,0
8230,7.874729030749667,2,0
5083,1.2856143492858614,2,0
6434,-0.08733177348222809,1,0
5877,12.97718418447988,1,0
9657,-0.0007231872407360562,1,0
1066,4.144701155516379,2,0
8314,13.999766641115425,3,0
5986,12.382566895357652,3,0
3027,-0.474284196554132,3,1
5578,2.316518027611827,2,1
7355,8.435059620331506,2,0
3472,3.171636889946428,0,0
1125,10.634446130646584,2,0
2586,2.502052882474546,1,1
661,2.6801004810997795,1,0
139,4.819548720284982,2,0
6254,8.63705247287317,2,0
2689,2.7188017147250534,0,0
8783,4.508930224594577,2,0
40,5.685332236572809,2,1
552,18.325846302347124,1,0
6917,5.573668392086494,2,0
6767,2.9532257099259276,2,0
3894,3.2354759436295764,3,1
7626,7.0185314106637025,3,0
9775,11.122192395434835,1,0
9859,9.110981365049124,1,0
6523,2.7333120368327837,1,0
86,0.21882208580943396,3,0
1303,6.759346279542454,3,0
6405,1.7449687878123072,0,0
1753,5.623404596809964,2,0
6839,3.8317381967270467,1,0
6096,5.529952908088358,2,0
3669,-1.8218736358861052,1,1
9802,3.9788346476821754,2,0
3081,3.362364581660512,1,0
535,6.948624740466867,2,1
5761,-0.6186996790205652,3,1
7127,1.9653541180115677,1,0
7534,7.78447484891557,2,0
7458,15.4643120854018,2,0
5942,7.91602277662432,2,0
6203,8.487718078663717,2,0
4138,1.9208596883887687,0,0
9914,6.850421098276467,1,0
4919,2.375812935943623,2,1
10256,12.450403964725922,2,0
9442,6.335008534341496,3,0
3826,-0.008846625519832951,0,0
6204,3.705614648553435,1,0
8422,10.91392384648166,1,0
4843,8.101255726874825,1,0
2206,3.182140402694458,2,0
5365,3.604534223318124,1,0
965,5.562769031716183,1,0
5752,5.063108383192183,2,1
2323,-3.0011690825522943,3,1
5616,22.878993089732724,2,0
444,5.618804269664131,0,0
2722,4.074082369469313,1,0
3704,0.4095378026249873,3,1
5190,4.427455886952528,2,0
6454,13.616531243975851,1,0
9191,2.208914075848301,2,0
10420,1.7872822094039404,2,0
8871,4.966713166052596,1,0
3619,5.421744413270339,1,1
5486,-0.7175562454197151,2,1
4805,3.292244434840101,1,1
5646,3.0880800217722126,1,0
4,13.853113122041943,3,1
3016,3.311433802623495,1,0
777,7.774940557436691,3,1
3979,0.022109506311206895,3,1
760,-1.4601093002194694,2,1
4072,1.4462895750221543,2,1
5137,6.451908285782633,2,0
1685,6.532509615456712,0,0
3383,5.365410278581424,3,0
495,4.465152583568556,3,1
4199,13.330774938744751,2,1
10250,1.2107647973228863,1,0
1638,2.765226920487911,3,1
5036,2.6464560585427064,3,1
697,-2.7471316245956507,2,1
3052,3.5044759420855787,2,0
937,4.46887098985299,1,1
1700,1.3957346242765398,2,0
8650,6.9808614401441496,2,0
8157,12.97822234186033,0,0
1245,1.700137153823666,2,1
8623,2.317481067109268,3,0
2726,-0.2811934244298435,3,1
9282,19.022516239992534,0,0
7606,4.741700799723645,2,0
3453,10.301584123443963,1,0
1132,6.737505970868946,3,0
7938,12.028782228422333,2,0
2762,5.212107750393129,2,1
5617,0.4187014815872523,3,1
1643,2.7018693093090738,2,1
5260,1.7584685820992345,2,0
6524,3.5099326841098177,1,0
7080,0.8840922911319122,2,0
3806,32.72023678428828,2,1
1372,3.7493669397990743,2,0
3707,10.236472455260715,1,0
3706,4.585226928202498,2,1
9933,7.821368816372956,3,0
9915,8.41966387310957,1,0
8015,0.027317925543413057,1,0
8302,5.924355610524993,1,0
4480,2.015609713696473,1,0
5736,-0.9990903858024591,2,1
4674,1.46704981254026,2,1
7453,0.9691481293967019,2,0
2760,7.895895616073559,3,0
10134,17.701863418625162,1,0
4135,5.650711670198431,1,0
6802,3.6748580726241777,2,0
1829,7.83302074809775,2,0
3915,7.810831792914502,3,1
2387,3.779721758384366,1,0
2841,10.05945315104583,2,0
4458,3.8839252330743235,2,1
1491,7.205558345486761,1,0
3184,8.137277504019062,1,0
5907,2.7733748243752423,1,0
6975,5.503043157906778,2,0
546,4.703426062968118,2,0
8509,17.78352419448593,0,0
8414,7.018562568197442,1,0
1364,6.3207094285941245,2,0
1801,4.687205872053376,1,0
4731,2.1351999338338756,3,0
1512,12.268028610370877,1,0
6849,-0.3608663585185137,3,0
350,-2.099774407838468,2,0
7750,3.1473535786546147,2,0
8751,2.3399026384026334,2,0
6658,1.9038422799440242,2,0
4552,5.392272978787017,2,0
4985,5.669727229926357,0,0
6896,2.9911557510317475,0,0
6933,9.487002815902947,3,0
5767,3.649394836284925,1,0
5673,0.9574321188690305,3,1
8841,10.504907313323896,1,0
8349,2.094183322654258,1,0
4257,15.166309265759764,1,0
2043,12.592657205519885,1,0
4214,4.937469728347503,2,0
5645,1.1727106332032842,3,1
6745,-0.8019909462593819,2,0
3965,4.0798814220869595,0,0
3856,11.520620198510032,1,0
4148,8.239564321603304,2,1
950,0.3422364269343283,2,0
5846,18.9738650049476,2,0
6547,4.939936391133561,1,0
4922,14.960774462854522,1,0
3160,7.1268140311940575,2,1
8055,8.297788114018255,2,0
1408,3.9224999382972303,2,1
6286,-0.7463155088275126,3,0
414,6.001810417651732,0,0
7668,6.810214486528098,2,0
505,5.400302648192016,3,1
75,-4.553782183768341,3,1
5326,3.8080640328729505,2,0
