,Y
9445,1
5160,1
2711,0
941,1
5815,1
7370,0
5662,1
814,0
8783,1
8344,0
3530,0
2844,1
8143,0
5833,0
2281,0
8124,1
6556,0
9453,1
4258,0
2815,1
5389,0
3646,0
3630,1
6538,1
2855,1
150,0
988,1
6265,0
7444,0
4565,1
2973,1
7387,0
5253,0
9021,0
3535,0
4138,0
5912,1
498,0
6837,1
5943,0
9701,0
7648,0
3946,0
6716,1
1054,0
8159,0
5191,0
5759,0
5640,1
9424,0
1566,1
6788,1
1433,0
732,0
1279,0
5732,0
9140,1
7728,0
3771,1
9073,0
1234,0
7356,0
9395,0
1429,0
269,0
5385,1
8842,1
3065,1
3300,0
6200,0
6309,1
6262,1
2154,1
7871,0
4888,0
6184,1
4071,0
3074,1
1211,0
508,1
284,0
4308,0
2987,0
1076,1
300,0
9436,0
6976,1
444,0
196,1
7845,1
740,1
7405,0
7612,1
6208,0
8546,1
6692,1
4628,0
6080,1
423,0
4466,0
427,0
7265,0
3846,0
9038,0
2287,1
273,0
723,1
612,1
2860,0
8636,1
5184,0
8862,1
8801,0
5853,0
3460,0
8638,1
5142,1
4595,0
380,1
235,1
2077,1
4535,0
7719,1
6914,0
3455,1
8192,1
1135,0
2207,0
6503,0
1363,0
2768,1
4914,1
5521,1
2923,0
5571,0
613,0
4748,1
6852,1
6711,1
7904,0
2466,1
8731,1
6491,0
5363,0
6020,1
8195,0
2434,0
8718,0
680,1
6085,1
182,0
896,0
391,0
2374,0
6368,1
4571,0
2848,1
8606,1
5404,0
2438,0
277,1
3761,0
6086,1
5553,0
8579,0
1565,1
1506,1
5889,1
1318,0
5373,1
5316,0
8329,1
462,1
813,0
7505,1
4811,1
3989,0
7527,0
8856,1
1682,1
8558,0
2314,1
5633,0
7346,1
2554,0
2382,1
6304,1
208,1
4056,1
2684,1
1269,0
5346,1
5911,1
1460,1
7621,1
2096,0
8381,0
7760,1
8576,1
9339,0
3380,1
7824,0
2965,0
7864,1
4564,0
7923,0
1532,0
6416,1
3593,1
290,0
9203,1
4440,0
3160,0
7380,0
9473,1
4095,0
8395,1
651,1
9590,1
4999,0
3350,1
9315,0
3302,1
4273,1
4861,0
9547,1
5779,0
9151,0
9012,0
2442,0
6008,1
6626,0
4086,1
1954,1
7051,1
1408,0
7131,0
7037,0
8017,1
2934,0
8406,0
8304,1
1190,1
5744,0
545,0
9728,1
6699,1
6876,1
5299,1
6766,1
4418,0
5313,1
2503,0
9455,1
3952,0
1109,1
3845,0
4437,0
120,0
6415,0
4554,1
7135,0
4824,0
7149,0
972,0
4657,1
4453,0
8930,1
1859,0
4696,1
8932,0
5348,1
3628,0
7460,1
2354,0
6618,0
1047,0
2160,1
8819,0
1014,1
4216,0
384,1
7502,1
5557,0
924,1
1160,0
6748,0
6686,1
902,0
6578,0
936,0
4648,1
1336,0
7618,0
7013,0
7684,1
6693,0
4104,1
638,1
2265,0
5515,1
5843,0
2333,0
3938,0
8402,0
5800,0
200,0
5678,0
6206,0
623,1
6893,0
9312,1
834,0
9342,0
9275,1
8391,1
1667,1
6888,1
9397,0
5600,1
9185,1
1170,0
1668,0
643,0
8231,1
8360,1
728,1
3411,0
5789,0
7409,1
1411,0
5273,1
476,1
2970,0
6011,1
6321,0
3118,0
4770,0
3288,0
4743,1
9713,1
3582,0
2296,1
7312,1
8518,0
6674,1
4710,1
930,0
4573,1
1441,0
2483,0
8855,0
7873,0
2033,0
1046,0
1481,0
1223,1
708,1
6135,1
1834,0
1158,1
8116,0
4971,0
3718,0
5881,1
3713,1
8210,0
7259,1
9287,1
3729,0
9653,1
4663,1
6872,0
3063,0
3508,0
2025,0
1372,0
8692,1
1418,1
7288,1
1373,1
9685,1
7837,0
7798,1
8788,1
6773,1
8312,1
4299,1
1281,1
5786,0
2995,0
3290,0
4858,0
2358,0
5907,1
5364,1
5328,0
7778,1
7787,0
1931,1
4996,1
2290,0
3809,0
5654,1
2689,1
9460,0
7860,0
5660,0
6186,0
5706,1
5807,1
4118,0
8876,0
8258,1
3006,0
5106,1
1068,0
2980,1
7440,0
6254,0
6524,1
3090,1
8454,1
2,0
104,0
6722,0
1187,1
5812,0
5085,0
3050,0
2943,0
4589,0
8723,0
7764,1
7524,0
585,0
6660,0
743,0
2196,1
2288,1
5456,0
7973,1
8809,1
5836,1
1744,0
8672,0
5540,0
7273,0
6995,0
9665,1
4331,1
2917,0
5031,1
8058,1
6844,0
5212,1
8465,1
1314,0
3710,0
6445,1
2949,0
5437,0
331,1
4772,1
8775,0
3051,0
9500,0
2257,1
8108,0
3539,0
8742,1
5136,1
2742,0
1519,0
9240,1
1661,0
6656,0
4820,1
5939,0
195,0
6721,0
2801,0
5545,0
7541,0
7190,0
3308,0
8069,0
216,1
730,0
3858,0
6590,1
2289,0
6004,1
520,1
2155,1
5130,1
2631,0
9415,1
6501,1
6632,0
2810,1
9456,0
1245,0
7088,0
5235,0
5199,1
1510,0
1,0
7407,1
8523,1
24,1
6160,0
7156,0
1888,0
7309,1
8490,0
1723,0
4530,0
1023,1
6777,0
4410,0
5339,0
5578,1
3561,0
1842,0
424,0
4942,0
5490,0
7686,0
7162,1
7625,0
3708,1
1001,0
3657,0
8264,1
1486,0
2125,0
7714,1
8617,1
7564,1
9127,1
4721,0
6641,1
7985,0
4517,1
5983,0
3914,0
5107,0
1936,0
2697,1
2622,0
3629,0
6015,1
2126,1
7298,0
2372,0
1785,1
883,0
2465,0
7585,1
1424,0
9596,0
578,0
775,0
282,0
6172,1
5529,0
9057,1
3776,0
7535,0
3522,0
2079,1
6154,1
3684,0
40,0
9276,1
132,0
5676,0
57,0
56,0
7706,0
5465,0
721,0
1344,0
1259,1
4838,0
482,0
7130,1
4689,0
9355,0
8820,1
4431,0
6951,1
5127,1
6990,1
77,0
6647,1
7909,0
6474,0
7500,1
7184,0
7245,1
6855,1
9739,1
1630,0
6051,1
8260,0
5487,1
9697,1
1134,1
2590,0
3453,1
2220,0
3671,0
4219,1
9552,0
8261,0
2811,1
9382,1
8714,0
9416,1
5899,0
9588,1
6032,0
6442,1
7492,0
2141,1
6418,1
3081,0
1808,1
605,1
332,0
3636,0
2185,0
497,0
5878,1
8582,0
8448,1
8030,0
6929,1
8088,0
8407,1
6828,0
3053,0
1055,0
436,1
4209,0
1381,0
852,0
8701,0
3170,0
8462,0
7028,0
9117,0
4433,1
6934,1
4498,1
6603,0
3419,0
5325,0
2971,0
4855,1
7012,0
7912,1
754,0
1348,1
6540,1
7343,1
8627,1
3151,0
346,1
2841,1
9658,1
7632,0
3862,1
2078,0
9178,0
9572,0
7497,0
3691,1
2089,0
6625,0
7609,0
4897,1
9558,0
2799,1
673,0
1349,1
1490,0
3404,1
6252,0
7404,0
1417,0
2616,0
5042,0
6778,1
8883,1
7862,1
5737,1
411,0
5691,1
4015,0
3507,0
7664,1
3472,0
4909,1
1675,1
5194,1
5356,0
2906,0
1820,0
5426,0
8214,1
2548,1
8157,0
1040,0
8527,1
978,0
6878,1
2211,1
1287,0
8170,1
9150,1
3436,1
8027,0
3482,0
5470,1
1113,0
2341,0
2599,1
2979,1
9308,0
6099,0
6412,0
8471,1
6808,0
5882,1
8457,0
1075,0
1404,0
3483,0
86,0
552,1
9643,1
2368,0
9350,0
4428,1
287,1
3650,0
8005,0
5569,0
7165,0
5777,1
2661,0
4927,1
2518,0
8463,1
459,0
7654,1
6345,1
1602,1
7646,1
6514,1
6673,1
9134,0
5704,1
1272,0
7765,1
6331,1
3514,0
8096,0
2359,0
7624,0
8637,1
4901,1
8365,0
7666,0
5795,1
7107,1
7437,1
2449,0
5584,1
7449,0
3577,0
3532,0
9148,1
2127,1
6281,1
7523,0
8526,1
2984,0
8662,0
6510,0
6856,0
4220,0
7667,1
3089,0
7147,1
5496,1
4400,0
2377,0
7919,1
3313,0
8974,1
2861,0
5842,1
2456,1
551,0
2597,0
9392,0
6559,1
796,0
1653,0
1827,1
577,0
6781,0
1893,0
3727,1
7898,0
5568,1
4112,0
6035,0
1927,0
258,0
5163,0
4355,0
3467,1
3424,0
2989,1
7243,0
2394,0
6500,0
6167,1
5524,0
5147,0
5728,1
9066,1
3216,0
1768,0
6238,1
6485,1
1248,0
2715,0
5198,0
7730,0
2460,1
2048,0
5549,1
7173,0
929,1
1438,0
4937,1
1120,0
4868,1
1814,1
3780,0
6037,0
5514,1
304,0
8347,1
1007,1
487,1
3983,0
2516,0
2283,1
6005,1
9046,0
3466,0
4553,1
5447,1
1857,0
8079,1
5192,1
1125,1
8458,1
9585,1
2391,1
1340,0
5755,0
665,1
6662,0
7189,1
7997,0
1576,1
2043,1
4562,1
9502,1
6832,0
456,1
5242,0
649,0
4543,1
1764,0
1882,0
4500,1
7913,0
3329,0
3558,1
8378,0
7116,0
4436,0
178,1
8678,0
29,1
4432,0
9550,0
2656,1
6185,1
8578,0
4284,0
615,0
8410,0
5897,1
1866,1
225,1
2991,0
8695,1
8716,0
8168,0
4533,1
9387,0
7003,1
8900,1
9568,1
4233,0
3851,0
8141,1
5966,0
4473,0
5112,1
6874,1
9567,0
1297,1
9555,0
187,0
3819,1
8039,1
1730,0
7606,0
4226,0
2663,1
6512,1
5710,1
637,0
6197,0
1774,0
6569,1
2561,0
1560,0
4441,1
4333,1
3916,0
4738,0
3538,0
6907,1
1833,1
6787,0
3330,0
383,1
9721,1
4930,1
1403,0
5797,0
6148,0
8370,1
9212,1
1191,1
5001,1
8505,1
774,0
8502,1
9539,0
2217,1
780,0
1712,0
4011,0
6362,1
546,1
5264,1
2808,1
7899,1
5216,0
3345,0
2014,0
8112,0
8958,0
505,0
5612,1
8237,0
9710,1
6308,0
6523,1
3571,0
5607,1
1066,0
7550,0
963,1
2410,0
9420,1
9129,1
7750,0
2315,0
4783,0
8377,0
2842,0
5303,1
140,0
5929,1
8493,0
5284,0
8346,0
2046,1
8753,1
6645,1
1456,0
2578,0
2575,0
5227,1
155,1
7735,0
2355,0
2766,0
4639,1
3859,0
4802,1
954,0
3752,0
962,0
5643,0
7707,0
5320,0
2928,0
3489,1
9337,1
8514,0
8196,1
1154,1
6092,1
753,0
7350,0
6597,1
8761,0
7863,1
5984,0
82,0
3214,0
5250,0
3583,0
5749,0
9559,1
3588,0
1809,0
3879,0
49,1
4642,1
4666,1
6459,0
9147,0
9273,1
6467,1
8279,1
3996,0
3903,0
3615,0
102,0
4240,0
3333,1
3059,1
990,1
7414,0
7525,0
35,0
4982,0
2818,0
393,0
9438,1
1613,0
5388,0
6179,1
5673,1
4717,1
8163,1
8063,0
3230,0
409,1
9296,0
3982,1
5968,1
4652,1
8162,0
7249,0
1786,0
6725,1
3601,1
3443,0
5245,1
7420,0
3356,1
5871,1
218,1
8643,1
5513,0
3586,1
3056,0
5210,0
6560,1
987,0
7150,0
2757,1
4650,1
6355,1
1722,0
8696,0
9074,0
8777,0
8949,0
2643,0
2852,0
2604,1
996,0
4354,1
771,0
6707,1
2387,0
8388,1
6181,1
5870,1
528,0
339,0
4510,1
8275,1
1710,0
6046,1
6143,0
9251,1
8318,1
8436,0
4100,0
4894,1
8268,1
6762,1
4328,0
8586,0
4617,0
3079,1
5271,0
1829,1
2680,0
8555,0
1663,0
8164,1
4307,0
288,0
8003,0
5905,1
152,1
652,0
8489,1
9254,0
8625,0
618,0
6029,1
5999,1
6954,1
5615,0
1527,0
2948,0
5247,1
39,0
73,0
8207,1
8343,1
1421,1
6451,0
41,1
8394,0
1070,0
6537,1
8910,1
286,1
4566,1
1493,1
4159,1
797,1
2339,1
7388,1
9260,1
9210,0
4878,1
3714,0
526,1
4344,0
3457,0
4556,0
9729,1
9104,0
3876,1
9258,1
905,1
1059,0
2560,0
7324,0
7351,0
2845,0
7745,0
7715,0
4264,0
1545,0
8087,0
3147,0
8476,0
3412,1
4763,0
7144,0
4872,0
8385,1
1932,0
807,0
2974,1
5000,0
2555,0
3422,0
4780,1
5769,1
9675,0
7836,1
5508,0
9376,1
9518,0
9678,1
6972,0
5645,0
7631,1
9524,0
5576,1
8726,1
5556,1
5017,1
8891,0
6768,0
9043,0
7267,1
7927,0
9346,0
0,0
907,0
3452,0
6988,1
8166,0
8176,1
2895,0
540,0
4291,0
3785,0
6454,0
1412,0
4057,1
9371,1
9391,1
7883,1
7208,1
3338,1
7300,0
7155,0
4224,0
2645,0
1619,0
7337,1
390,0
3246,0
8768,0
2364,0
3503,0
5326,1
7277,0
1666,1
5092,0
756,0
7468,1
2342,1
1221,0
3204,0
6955,0
3312,0
9573,1
4164,1
5629,1
3520,0
2635,1
874,0
7041,1
6824,0
8614,0
5657,1
788,0
6769,1
5165,0
4800,1
4367,0
7234,1
9282,1
6375,0
1482,0
398,0
6489,1
7723,1
9459,1
587,1
9666,1
5213,0
2826,1
6983,0
4444,0
7310,1
9597,0
7398,1
8380,0
1716,0
1288,0
5532,1
4384,0
8601,0
9156,0
2649,0
7587,1
4723,0
6498,1
8224,0
7247,1
1465,1
1747,0
2170,1
6091,1
1790,1
7026,1
9571,1
8975,1
5608,1
2897,1
7451,1
8303,1
5763,1
4638,1
1474,1
9521,0
5076,1
4831,0
6352,1
1218,1
2443,0
8568,0
5488,1
2018,0
2389,0
2521,0
7327,1
8217,1
100,0
3749,1
2360,0
3293,0
3461,1
5589,0
9732,0
4715,1
8132,0
6334,1
8928,0
9341,1
4378,0
6439,0
1307,1
1390,0
2747,0
8510,1
1085,0
5174,1
2480,1
2403,0
3054,0
1511,0
3229,0
2628,0
6757,0
3834,1
2392,0
4006,0
8206,0
7721,0
1291,1
8607,1
4113,0
8190,1
7264,0
2406,1
1492,1
8445,1
3394,1
3726,0
5992,1
1475,0
3902,1
5723,1
3625,0
670,0
3506,0
4973,1
3045,0
8477,1
7489,0
1008,0
9301,0
1328,0
4649,0
3533,0
6390,0
3901,0
1220,0
6293,1
2388,1
4869,1
2576,1
8327,1
7394,0
2542,0
3869,0
8565,0
2832,0
7533,0
4776,0
3068,0
8580,1
3543,0
9427,1
5261,1
3787,0
4857,1
3464,0
5636,0
93,1
1406,1
1428,0
9545,0
3023,0
8727,0
7534,0
4941,0
5257,0
5497,1
4568,0
4451,0
6040,1
499,0
8828,1
7676,1
9224,0
8302,0
6424,1
7808,0
3332,1
9357,1
8507,0
3835,0
8634,1
5463,1
4459,0
261,0
8946,1
6966,0
626,0
37,0
7930,0
3525,0
9305,1
484,0
6230,1
5874,1
2353,1
5207,1
697,0
1758,1
1601,1
984,0
517,0
2609,0
237,0
1285,1
7583,0
7058,1
5955,1
9068,0
1533,1
2585,0
5791,1
586,0
5719,0
6109,0
2105,0
5115,0
5274,0
9277,0
7857,0
1416,0
8808,1
6,0
6289,1
3803,0
3553,0
597,1
606,1
5770,1
710,0
695,0
8635,0
6664,1
9070,0
3513,0
8290,1
4619,1
6763,0
1479,1
9138,0
5251,0
1683,0
2873,0
3299,1
8925,1
5332,0
9278,0
2012,0
6147,1
8372,1
2703,0
703,0
5020,1
8929,1
3734,1
1871,1
6549,0
1505,0
3605,0
7516,1
4664,1
4867,0
5535,1
8913,1
9478,1
3921,0
415,0
6958,1
7652,1
7253,0
5901,1
3861,1
8551,0
7205,1
2256,0
6753,0
3423,0
9162,0
1283,0
2508,0
4972,1
9279,1
1628,0
4798,1
8186,0
2678,0
1763,1
4742,0
7170,0
7546,0
898,1
8134,0
5956,0
9220,0
9514,0
1750,0
2840,1
1883,0
3458,0
8100,0
8829,1
6843,1
3191,0
4596,1
849,1
5338,1
9283,1
4465,0
6731,1
6217,1
239,0
7816,0
79,0
1986,1
4965,1
7726,0
5659,1
3165,1
2824,0
7157,0
4318,1
1850,1
5485,1
1231,0
1650,0
1943,0
6652,1
8213,1
2214,0
6332,1
9256,1
4215,0
6826,1
184,1
2547,1
2484,0
111,0
1567,0
8442,1
5739,1
762,0
4892,1
668,0
3841,1
1028,1
1577,1
7790,0
4537,0
3967,0
4527,1
7473,1
5471,1
4611,0
2831,0
548,1
4538,0
3112,0
2402,0
7470,0
7345,0
8218,1
2739,0
2688,0
6195,1
4439,0
4468,0
4759,1
2383,0
953,0
1206,1
92,0
1536,1
4039,0
4659,0
1539,0
5687,0
1821,0
5975,1
6409,1
4409,0
8895,0
4421,0
1724,0
582,0
7016,0
8669,1
8542,0
707,0
2356,0
9740,0
1851,0
1754,0
1714,0
4904,1
565,0
264,0
7748,0
7349,1
3154,0
628,0
9399,1
5129,1
3733,0
2251,0
9492,0
5804,0
9347,1
1858,0
8444,1
1401,0
2743,0
6218,1
9360,0
4637,1
5788,1
8683,1
9476,0
6335,0
575,0
5596,1
8880,1
5079,1
6984,1
7032,1
7340,1
374,1
430,0
6736,1
1131,0
9202,1
3557,0
7793,1
4591,0
5416,1
6936,0
9125,1
5865,0
3217,0
7454,1
1458,1
6629,1
5362,0
3327,0
2369,0
7493,1
1546,0
6713,1
4620,0
7957,0
8299,0
8898,1
8907,0
5252,0
7001,0
1430,1
4079,0
7920,0
4471,0
7399,0
4713,0
6401,0
6287,1
4608,1
4792,1
4389,1
9383,0
9078,1
6214,0
4821,1
2416,1
9696,1
2182,1
4187,0
5193,1
7039,1
7918,0
8021,0
541,0
4157,0
1689,0
5443,1
1994,1
5131,0
1074,1
2586,0
2767,0
9527,1
2540,0
7445,0
3323,1
7446,0
1855,0
5808,1
2225,0
7922,1
7696,0
1011,0
8161,1
3447,0
8359,0
1128,0
3958,1
5658,1
4765,0
6021,1
338,0
207,0
4601,0
1377,0
4960,1
5340,1
1230,0
8181,1
570,0
8522,0
7763,1
4245,0
296,0
7311,0
7254,1
7443,1
206,1
8496,1
6399,1
1777,1
3833,1
8708,0
1590,0
5190,1
6643,1
9509,1
3960,1
7744,1
7720,1
8245,0
4156,1
1865,0
4760,0
1495,0
1112,1
9578,1
2834,0
3225,0
5395,0
5275,0
4771,0
5417,1
4357,0
9153,0
1784,0
5366,1
8068,1
4630,1
5648,1
8384,0
6139,0
8387,0
3315,0
1648,0
4128,0
5972,1
7251,1
3741,0
998,0
1940,0
8612,0
4414,0
2797,0
173,0
3709,1
6070,0
5069,1
2424,0
4142,1
5856,0
9724,1
9605,1
4194,0
7950,0
1071,0
7528,0
7121,1
4342,0
8873,0
3166,0
2976,0
9498,1
1205,0
3469,1
5675,0
371,0
7105,1
8649,0
31,0
2202,1
525,0
8219,0
2015,0
8973,1
574,0
7678,0
4846,1
4401,0
7229,0
1275,1
2778,1
5867,0
9157,1
3037,0
3930,0
9222,0
6481,1
1711,1
2330,1
455,1
3497,0
2847,0
6940,0
5479,1
9709,1
3886,1
8596,1
4507,0
4323,0
4263,0
7833,1
7607,1
2836,1
7452,0
7069,1
2716,0
7435,0
8333,0
8042,1
6192,0
4084,1
7517,1
5559,1
1468,0
7645,1
1563,0
7560,1
5431,1
5921,1
6555,1
4294,0
2261,1
8478,0
6530,0
9538,1
1684,0
6049,1
7597,1
9482,1
2234,1
735,0
2538,1
379,0
2501,0
3794,1
2574,0
1860,0
2807,0
3923,0
5826,0
7211,0
4977,0
2336,1
3408,0
4575,0
7742,0
7463,1
1111,0
2707,1
6437,1
3470,0
3706,0
2820,0
8980,0
3645,0
1743,0
6234,1
6827,1
2779,0
5787,0
7140,1
6755,0
2751,1
4483,1
9176,1
4905,1
4702,0
405,0
4304,0
1646,0
5070,0
3021,0
6106,0
2938,0
1273,0
8106,1
934,0
507,0
7416,1
8006,1
8270,0
302,0
2462,0
8461,1
7510,0
787,0
4078,0
7716,0
7580,0
5965,1
8263,1
5077,1
1393,0
5810,1
6729,1
6087,0
7275,1
522,1
2748,1
3274,1
1789,1
869,0
6066,0
8594,1
7710,1
5566,1
7758,1
1199,0
642,1
8847,1
5862,1
7939,0
9595,1
9172,0
9303,1
8592,0
4497,0
6204,0
8180,0
7315,1
1767,0
8536,0
3966,0
4246,0
2573,0
1671,0
7434,0
2338,0
7782,0
3373,0
912,0
2380,0
9489,0
779,1
8615,1
7263,0
7148,1
6194,1
9004,0
1977,1
7328,0
4358,0
4124,0
5747,1
2130,1
969,0
2069,0
1713,1
1674,0
8754,0
608,0
8845,1
7307,1
4835,0
477,0
9533,1
8664,0
908,0
5384,1
7639,1
3159,0
7459,0
276,1
3822,0
4634,1
1031,0
4396,0
8272,1
2344,0
9604,0
4125,0
2601,0
515,0
4695,0
297,0
6422,1
7768,0
6890,1
2929,1
513,0
6067,1
7304,1
9322,0
8400,0
3740,1
5314,0
6533,0
2418,0
8997,0
3806,1
8185,1
5101,0
9300,1
4859,1
6622,1
8827,1
151,1
6337,1
299,0
5071,1
231,0
4479,0
7086,1
4319,1
8243,0
324,1
2450,0
2446,1
2996,0
8482,0
1225,1
915,1
7005,1
1204,0
8306,0
303,0
5312,0
5083,1
1615,1
536,0
4025,0
823,0
8348,1
5709,0
4822,0
8300,1
2765,0
1249,1
7287,0
5586,0
2676,1
2451,1
1903,1
460,1
2306,0
9314,0
7773,0
2031,0
1614,1
1069,0
4250,0
5835,0
1810,1
3239,0
5324,1
2165,1
4692,0
7202,0
7509,1
6620,0
6811,0
6807,0
4314,0
6338,1
4737,1
2997,0
9656,1
8722,0
2233,1
5493,0
3759,1
291,1
5942,0
3801,0
7601,1
9606,0
7722,1
2026,1
7152,1
4842,1
6996,1
2090,0
2254,0
6448,0
928,1
3959,0
6913,1
4545,1
2625,0
2457,0
8620,0
3725,1
9086,0
8403,0
2437,1
6253,0
1725,1
9017,1
8712,0
1665,0
1525,0
1997,1
6775,1
2529,0
6127,1
1798,1
7153,1
6141,1
6582,0
3661,0
8826,0
3195,0
5738,1
4332,1
627,0
2108,1
2433,0
1149,0
2802,0
4966,0
4790,1
58,0
8023,0
6945,1
887,0
7046,1
80,0
3009,0
128,1
6592,0
2362,0
7308,0
8049,1
59,1
8285,0
7023,1
356,0
3860,0
2136,0
2476,0
7906,1
8043,0
8417,1
3005,0
6804,1
3178,0
2532,0
9334,0
9213,1
9014,1
5935,1
4068,0
2440,0
923,1
5903,1
2159,0
3238,1
2343,0
1805,0
7635,1
970,1
1840,0
4923,0
8881,0
6563,0
2537,0
9102,0
2055,0
5840,1
7634,1
23,0
6245,0
8812,0
2049,1
5298,0
4928,0
878,0
245,1
461,0
8936,1
8888,0
4281,0
6405,1
9481,1
812,1
5642,1
2896,1
8139,1
9490,0
1969,0
576,0
5409,0
6552,0
9027,0
7439,1
1509,0
7685,1
7840,0
5498,1
1241,0
358,1
9639,0
9695,0
5150,1
4406,1
8025,1
4493,0
7172,1
5743,1
7889,0
7268,0
2918,1
7655,1
7888,0
4616,0
4045,0
5646,0
3981,1
3091,1
9174,0
4192,0
4179,0
3031,0
2750,0
7903,1
2961,1
4919,1
2577,1
1263,0
7485,1
553,0
7353,0
4785,1
781,1
8994,1
6706,0
3830,1
6564,0
1038,1
6950,1
3498,1
1451,0
3504,0
2176,0
6471,0
8765,0
7299,1
3126,0
5445,1
2104,0
5944,0
4916,0
3933,0
6865,1
4731,1
5434,0
342,1
2804,0
1309,0
7858,1
7450,1
1897,0
3487,1
3289,1
94,0
2600,0
2248,0
2349,0
3516,0
50,0
3496,0
5143,1
550,1
7258,1
1608,0
48,0
4316,0
8650,1
3955,0
2030,1
9546,1
2006,1
5344,1
3182,0
8540,0
4778,0
6030,1
1346,1
5010,0
1832,0
1237,1
5734,0
3013,0
3915,0
3046,0
6740,0
4120,1
1902,0
2612,0
4237,0
832,0
7464,1
9694,0
4645,1
4091,1
8093,0
1173,1
543,0
3336,1
3616,0
6644,1
6112,1
979,1
8271,1
7073,1
634,0
2514,1
7256,0
6132,1
7987,0
865,0
7363,1
4288,0
3245,1
678,1
6691,1
5052,1
8067,0
7481,1
5793,0
9207,1
7212,0
9581,0
7727,1
2809,0
2557,0
1400,0
1440,0
1061,1
7796,0
3376,1
5754,1
6216,1
7882,0
8509,0
2968,0
3537,0
4383,0
8710,0
4747,1
4374,0
8912,1
2637,0
1316,0
7128,1
2029,0
3071,1
4753,0
888,0
4534,0
186,0
3192,0
1803,0
4978,1
14,0
8267,0
5289,1
2320,1
8587,1
5297,1
4955,0
8401,1
836,1
6956,1
2098,1
2168,0
7677,0
5794,0
337,1
2292,0
564,0
5751,0
7629,0
6977,0
198,0
1895,1
9154,0
2297,0
897,0
9747,1
7195,0
2004,0
1012,0
2085,0
7180,1
3080,1
7075,0
6056,1
1337,1
3468,0
123,0
3087,0
7933,1
9629,1
3674,0
4560,0
845,1
8782,0
4531,0
8020,1
442,0
8342,1
7553,0
3233,1
9317,1
4380,0
1051,0
4144,1
1645,0
1518,1
7775,0
3390,0
5705,0
4282,0
4850,0
1155,0
4335,0
654,1
9619,0
1672,0
8659,0
3454,1
489,0
9628,0
9248,0
9626,0
6897,0
8550,0
2431,1
672,1
736,0
2469,0
7538,1
8256,1
3850,0
7171,1
9647,0
3099,0
778,0
7015,1
7896,0
4569,1
9396,0
7916,1
2648,1
7936,0
6604,1
2880,0
4891,1
408,0
9541,1
1133,1
3843,1
399,0
4993,1
7731,1
4952,1
6761,1
899,1
3378,0
8171,0
5382,1
6116,0
1823,1
4935,1
2730,1
6269,1
5381,1
8310,0
3082,0
4287,0
7928,1
3531,1
1759,1
4107,0
5222,0
9231,0
3158,1
2235,0
1250,0
4430,1
9746,0
9002,0
4804,0
8341,0
7115,1
7812,0
4540,1
9690,1
45,1
2829,0
385,0
5133,1
1502,1
3324,0
6480,1
6754,1
8966,1
3666,0
4387,1
999,0
9388,1
5060,1
3231,0
8083,0
3199,0
3815,0
4062,1
7581,0
8024,1
7669,0
4490,1
113,1
510,1
7943,1
295,0
7185,0
2587,0
144,0
2435,0
6880,1
6974,0
33,0
6129,0
5224,1
7650,1
9170,1
193,0
7956,1
3556,0
6430,1
7691,0
1395,1
7479,0
5014,1
1295,1
8495,1
326,0
7996,1
3307,1
4883,1
3512,0
6577,0
7050,1
4462,1
7821,0
9037,0
8032,1
4841,1
2319,0
7788,1
7322,0
8968,0
5502,0
7697,0
1415,0
8146,1
6074,0
4561,1
534,0
7216,1
6369,1
7662,1
5171,1
7962,0
4446,1
6397,0
1778,0
1816,0
3319,1
7772,0
5035,0
3731,0
5587,0
2145,1
6075,1
8924,1
1632,1
3622,0
1197,1
2496,0
3870,0
7571,1
5411,0
8026,0
5300,1
138,0
4588,1
6941,1
426,0
4188,0
8762,1
5546,1
3004,0
6419,0
6525,1
7994,1
8062,1
6039,0
3692,1
6737,0
2526,0
3738,1
7291,0
8977,1
3963,1
9602,0
5400,0
6667,0
5467,1
5276,1
4957,1
3882,0
6063,1
2675,0
2131,0
1556,0
8705,1
2858,0
1370,0
8589,0
7269,0
4280,0
6739,1
1761,0
1971,1
9422,1
791,1
1748,0
675,0
478,0
5936,0
2493,0
2695,0
7294,1
3907,0
2499,1
5376,1
3355,1
7567,1
6346,0
4004,1
8735,0
4727,0
8294,0
4551,1
1082,0
6879,1
2677,0
641,1
9080,1
4496,0
4521,0
8704,1
5611,0
2674,0
9299,1
3314,0
8863,1
6350,0
9340,1
8073,0
4581,1
549,1
6930,1
1681,0
5790,1
9092,0
6946,0
1310,1
6900,1
7914,0
3428,0
6031,0
9708,1
4140,0
4143,0
4825,0
6810,0
4625,1
180,1
7357,1
2037,1
7704,0
6924,1
4766,1
1718,1
3641,0
5237,1
7647,1
4018,1
3377,0
4285,0
7391,1
8656,1
4000,1
5286,0
2005,1
1315,1
7614,0
5683,0
1788,0
1670,1
6042,1
422,1
4424,0
7590,0
5570,1
900,0
2885,1
3106,0
4098,0
163,0
6044,1
1413,0
6433,1
5891,1
3591,1
2081,0
957,0
731,0
8815,0
2057,0
9516,0
4362,1
946,1
7575,1
9331,0
7122,1
8184,1
8037,1
8792,1
8991,1
6153,1
3325,1
1531,0
4126,0
1595,0
8324,1
5418,0
2954,0
7410,1
9358,0
7843,1
3631,1
9654,1
6937,1
1129,0
6455,0
1445,0
3790,0
939,0
