,P,Q,A
5305,4.049694141567425,1,0
9640,0.48418960595509697,1,0
1998,2.696701054458645,3,1
8351,3.186158845866373,0,0
783,-0.26166297907765745,2,0
8415,0.941017404562903,1,0
8316,1.410708456591456,2,0
9630,11.7887138528122,1,0
8849,2.4301290735544767,1,0
4799,2.223114229482864,1,0
5068,6.056875912039199,0,0
9618,3.2325812819407997,2,0
3271,3.636709435452349,0,0
1687,8.905576353486268,0,0
4926,5.576127930927488,2,0
8357,8.526957866572431,2,0
9253,5.594043180356444,0,0
4257,15.166309265759764,1,0
418,7.373478187525691,2,0
4254,1.9948075717432994,3,1
542,5.580085393720847,2,1
7330,15.092483582623561,2,0
3890,3.979434184154593,1,0
4222,4.096347162914131,3,1
1588,7.9482306861939,3,0
973,-7.35916127781235,1,1
8799,8.315206829701866,1,0
8853,2.805440279380701,2,0
6272,4.289600026421027,2,0
2091,5.897948376760945,1,0
3799,4.1891408548012565,2,0
3266,4.9366368127851,1,1
7503,11.84156098536894,1,0
9165,8.41966387310957,1,0
153,7.641352546702697,2,1
5108,11.507944959021723,1,0
8660,1.8695847122143743,1,0
7870,8.803243676765874,2,0
6165,3.8482205699170935,2,0
4241,-2.2668300555906207,1,0
2969,10.778465322880797,2,1
2924,8.7130954557814,3,0
70,1.309980022137528,3,1
8899,9.221825687986861,3,0
5168,0.1714462048039158,3,0
3205,0.11687880837273257,2,0
7090,3.1185572709961162,2,0
3149,1.0016926813608031,2,1
2879,2.492277525355666,2,1
364,5.594740322109078,3,0
3562,-0.665007830732114,2,1
271,6.7564606292738905,2,0
7588,16.579345357720662,2,0
9190,2.58569409961883,3,0
932,8.158179438447211,2,1
7393,7.1527563960290745,1,0
5444,2.4342502056447897,0,0
4541,1.1723175018032805,2,0
6391,11.501752792087718,3,0
6803,15.411458855907078,1,0
6284,3.8349483727451896,2,0
2777,13.24829114577627,1,1
1224,4.54545568830289,2,1
6901,3.564974735214763,1,0
1873,8.769536297361142,3,1
8811,1.8619241958631376,2,0
7591,7.223706794407135,1,0
7990,5.618784524495606,2,0
9384,17.701863418625162,1,0
6809,7.551018859781697,2,0
1351,4.735644385589986,2,1
3863,4.986139574299642,1,1
563,2.089185291582215,2,1
5967,0.6961440879608372,1,0
9280,14.15061995113411,0,0
9111,2.2501521997358296,2,0
8055,6.028550101624755,0,0
2495,-3.801905133594651,3,1
3775,2.4041239983389238,2,1
2244,2.588951592100105,2,1
3105,3.4616501794037293,2,1
2672,1.8849286716703584,2,1
7967,9.700267065253811,1,0
6689,0.5473321193793268,2,0
148,2.8345234671337867,1,1
8158,14.120001595818778,3,0
7494,5.393684881174702,3,0
2618,3.112584896967555,2,1
4580,6.417699763562437,1,0
3141,9.275743931249654,2,1
5688,6.7411652378331945,1,0
952,5.3704442382812765,1,0
3120,6.123678734428241,0,1
4302,3.0951500639186373,1,1
4214,4.937469728347503,2,0
5693,-1.313148190371658,3,0
3505,2.450259112259049,3,1
9306,6.0378379933176225,0,0
8456,7.972822970445257,3,0
7430,6.548164151861849,3,0
6889,8.357901773645423,1,0
1981,-2.5562840148515367,3,1
8940,1.5440216973785357,2,0
5971,18.535413724017644,2,0
856,-0.19266369985148518,2,1
7615,7.424527686094511,2,0
177,2.0208059948415507,3,1
4388,3.606075232216568,2,0
2756,13.618809087311764,3,0
3626,10.40727103086072,2,1
4794,10.37000518002213,1,0
8752,1.2814114677439177,2,0
1620,4.572850805251355,3,0
2260,14.624516833959113,1,0
2999,7.787215925413361,2,1
8879,4.729500570434007,2,0
5144,6.417708082920479,1,0
5457,4.611475796713855,0,0
5458,0.8895701136761955,3,0
3210,23.87884574934337,2,0
4305,5.738423334542642,0,0
3994,-2.9737579685913227,2,0
2184,4.279820483315327,1,0
240,7.478477317651353,1,0
8376,0.8865750476140601,0,0
493,2.373852335706294,1,1
889,-2.9744842523999773,2,1
7227,-0.3476728254773227,2,0
6850,2.719906101269633,1,0
3410,1.203714509655796,3,1
3048,4.285260476000942,1,0
6089,3.8317381967270467,1,0
7271,1.7099431934773084,1,0
9284,3.246442550660024,1,0
3366,2.9731968576162755,1,0
6120,3.9734124310242276,1,0
937,4.46887098985299,1,1
5854,10.695016661940606,2,0
5507,6.892507841365653,0,0
4655,7.734258359551221,2,0
8140,-1.458522988048447,2,0
3595,12.229718491992788,2,0
7320,6.110992230857652,1,0
9454,7.134079206610032,2,0
7095,2.2873101928178228,0,0
9631,8.194657902474502,0,0
1087,3.173462991734902,1,1
3129,5.966174166827836,2,0
1330,2.5047645583279845,3,1
2022,4.634836047099093,0,0
768,4.505006303498659,2,1
5987,-2.4306876629132272,1,0
2156,0.7005664225158714,1,0
2222,-6.445827893229132,3,1
7566,4.695241930478848,3,0
3840,4.872308942689189,1,0
558,2.480169173886104,0,0
8661,28.901843904631004,0,0
8374,1.1120215913105564,1,0
3705,3.5010173937111047,2,0
2520,2.4764762395220377,1,0
1000,0.014056372851826815,2,1
1787,-0.13154519696860367,2,0
8673,1.705535356007295,2,0
4416,6.699863316761256,2,0
4027,9.024857924919923,3,1
7610,5.657188202016612,1,0
2891,5.446764115255499,1,0
5697,15.65735166540492,2,0
202,-2.8640997241276027,3,1
469,13.3155379730003,1,0
5205,1.0543130731602153,1,0
1659,1.3603783002632337,3,1
839,0.6629001507981541,2,0
8277,12.430151687458366,1,0
6508,7.280276786816369,2,0
6700,6.891535490886408,3,0
7112,1.5581177988446204,1,0
166,13.957453744338812,1,0
6247,9.646275208657107,1,0
2385,9.921699621119194,2,0
4809,6.5005203546682155,1,0
894,-0.027180821887792916,1,0
7892,14.364681500057852,0,0
6232,4.939129127825581,1,0
8330,4.328643191334521,2,0
147,5.542420297312722,1,0
4552,3.9847044772839664,1,0
9304,11.466538261557876,1,0
9601,0.8461259169731583,2,0
4311,12.340943321052015,2,0
4223,8.016068045660175,2,0
5495,5.692522840234559,1,0
2760,7.895895616073559,3,0
5091,7.283347664614011,0,0
6079,3.6432933784472428,2,0
2470,10.493729140199527,3,0
5380,6.400292547839657,2,0
3704,0.4095378026249873,3,1
7197,8.44541790259163,1,0
7124,4.703387309768108,1,0
2865,1.5474700174561233,2,1
3295,-2.5595368720427305,3,1
3382,3.3730937666309635,2,0
7248,10.07939675125454,1,0
3363,-0.5201785114173132,2,1
8948,5.22885244398347,1,0
2112,-1.0680626695522095,1,0
9164,6.850421098276467,1,0
2911,9.519064176250595,2,1
8311,3.288616807924975,1,0
6071,8.921041496207062,2,0
4563,5.2818428359660325,2,0
2310,0.680447325548168,2,1
3442,4.793896671152745,1,1
8313,-1.480675565715127,2,0
3017,13.65192148129903,2,1
8554,10.377251683749128,1,0
3580,4.062885562313884,1,1
9085,2.475529836086429,2,0
4167,3.4322786010473347,2,0
130,9.03937269439826,1,0
6553,3.6766765827287053,2,0
2615,9.810929011755189,3,1
4769,7.994990207487322,1,0
6834,6.899070828829436,1,0
1709,9.001753105599827,1,0
2853,-1.7855264886980904,2,1
750,3.264874691399228,2,1
3493,5.154091552141595,1,0
1641,12.709223065608048,3,0
4902,4.175420714967415,1,0
9404,11.33920269243461,1,0
6960,13.379120399635033,1,0
341,1.3669008554573705,2,0
7886,1.269096560272692,2,0
3927,10.635180792393667,2,0
4542,8.466958338714571,2,0
7110,6.3907369084196,1,0
5097,-0.1334956301149215,1,0
7358,15.06419329506645,3,0
5689,11.969425431882637,1,0
7874,3.861384466873533,0,0
607,8.393479634878746,3,0
6377,1.9653541180115677,1,0
6069,6.200987874229209,3,0
6507,10.777501231095407,2,0
809,-0.5012321147647099,2,1
2128,3.878841240375065,1,0
9075,4.50521766045266,1,0
3150,-2.2998014041747603,1,1
2164,4.995043130058534,1,0
9087,-1.2612097858488402,1,0
8424,-0.99399553435532,1,0
3638,-0.0012378538871029576,3,1
5941,8.186418586177844,2,0
2181,4.107431952822877,1,0
6772,3.86293095422036,1,0
1700,1.3957346242765398,2,0
1928,-1.5168619677005886,2,1
8575,5.840448597842715,2,0
9372,4.771196506092367,1,0
6851,3.605531064385019,2,0
6928,5.926992995684481,1,0
8667,10.65873054352937,2,0
7948,9.477591002670323,1,0
1914,2.0641537905578455,1,0
1136,-0.030323705642137544,1,1
5357,0.624725624192541,1,0
1904,12.653103107082966,2,1
164,-0.6221751369779898,2,1
9200,5.245693952239302,1,0
2059,9.248778104382707,1,0
2492,4.049908591446043,3,1
9433,3.635865742881995,1,0
400,4.400673153913472,1,1
5802,12.371526310614199,2,0
8155,-0.5763194963808438,0,0
9114,8.26630155486837,1,0
1466,6.989276164506811,1,0
3805,7.348907750011547,3,1
7390,0.7356557787305344,0,0
2619,5.403518048486421,2,1
2231,5.715437232996585,0,0
5527,1.9468234722717688,2,0
8604,2.519663071635756,1,0
7238,3.6202086914215372,2,0
3448,11.228234793284352,2,0
7960,-0.026788548737998408,1,0
2161,0.6832308824514255,2,0
2071,6.6512966890192295,1,1
3132,2.630391487533738,3,1
1247,5.915499642059135,1,0
831,0.472932775746915,2,1
2271,9.423893707877713,2,1
4598,10.671853792308404,1,0
1334,3.8289819952495083,3,0
1704,8.711677896252997,2,1
4688,17.548128983554648,1,0
7382,4.733382083219963,2,0
8559,6.690621011980112,1,0
6588,-0.4480725599424771,2,0
609,2.9036793209100527,2,0
3788,7.173474880732883,1,0
2024,1.2508705304533725,3,1
1294,0.6176391017168261,2,1
8803,1.4619655732623817,2,0
5214,7.359086001032406,2,0
3975,6.483293322291498,2,1
5525,2.9283200434272896,0,0
9136,4.923409667184041,0,0
1185,5.575876220736546,3,1
3474,9.792279638994593,3,0
9487,2.154003268432235,0,0
1150,2.1330153189671806,2,0
1522,15.667191739271427,2,0
5005,8.173860638249497,1,0
3069,10.332315445357468,2,1
9469,4.860804477066342,1,0
2324,5.4525688484728425,1,0
7983,1.0352681030678188,0,0
4386,4.25153036954025,2,1
4656,4.4164065581935485,2,0
6883,6.925381319618659,0,0
5283,3.954425881453095,1,0
4805,2.9341423800676223,1,0
5246,5.394995521064185,1,0
3224,7.5576853670905715,2,0
3285,8.709455904340722,0,0
5065,3.0880800217722126,1,0
4830,5.199868749263109,1,0
6825,3.1285937483891795,1,0
7568,0.38651489346468715,2,0
4668,-0.26872868521677074,1,0
2726,-0.2811934244298435,3,1
6642,8.742738315576906,1,0
6440,13.17109059257118,2,0
6155,1.9082560288691068,1,0
7753,2.7616350486377708,2,0
480,5.922269364579147,2,1
3291,18.23131568572278,1,0
6349,6.047191688834985,1,0
3100,5.076719349664435,2,0
3735,9.213800103262978,0,0
8430,11.395573196393178,2,0
1552,6.4109026226422205,1,0
7101,11.241248761991384,2,0
8717,7.70435323338148,1,0
4487,0.6522674430624846,0,0
3236,-0.41811476103367307,1,0
162,1.3169182022617072,1,1
9428,3.196087347857536,1,0
4175,6.191754121332809,2,0
7937,3.3352567537566147,1,0
1078,2.2216484001896015,3,1
3358,7.125638594004203,1,0
5855,15.4927770358764,0,0
1236,2.316535495325571,2,1
2352,1.1767319809526595,3,1
3025,3.814434113498867,2,1
2000,9.698647279611809,0,0
9705,-0.1495667409928123,0,0
5765,4.4926577054684085,1,0
5930,8.796207179983007,2,0
2539,0.6235427743093995,2,0
2316,12.346745731432478,1,0
7627,8.587503318536408,2,0
2700,5.977052369906806,0,0
9638,1.5788323955435366,1,0
7708,20.912056091019647,1,0
1549,2.3205892439651694,1,0
6585,6.126991595300194,1,0
3587,9.735728405947352,1,1
1164,6.59797790075601,3,1
8331,3.6072002779382784,1,0
920,3.1910628058937665,1,1
4720,2.3254716027690736,2,0
6389,4.681588651795831,1,0
8160,6.5937334818694,1,0
1501,4.677241882628496,1,0
9622,8.028092571575671,0,0
9442,8.298848773708414,1,0
8816,4.08833972688342,2,0
8472,8.987351064131076,0,0
6130,10.100674876035896,2,0
6975,2.5635801661394004,0,0
7826,4.334766169768591,1,0
7738,5.550874267284592,2,0
9090,0.9885838045151512,2,0
8368,4.1506457586440515,3,0
3663,5.536225107035418,2,0
4320,2.711372636653971,2,1
6935,11.556530630306872,2,0
9214,9.967387179168835,0,0
2956,7.092386787172896,1,0
7466,4.9274571736186425,2,0
3677,5.255950896440153,1,0
1867,13.309626027431618,2,1
2150,9.845074711241363,3,1
274,2.2281719131057955,2,1
5096,3.7365770275397585,2,0
3185,5.427198611469966,1,0
9032,1.1907226223569207,0,0
3823,6.352240387956594,2,0
766,7.255446530077643,3,1
8085,4.26478873623374,1,0
8052,2.004734924074136,2,0
75,-4.553782183768341,3,1
8091,10.504907313323896,1,0
6864,8.255902020897938,2,0
5714,5.436509304196186,2,0
7908,12.651678710437091,1,0
4082,2.871720469190684,1,0
858,6.264212744499739,1,0
5288,4.3515259273759614,3,0
7749,9.980501784824527,2,0
4477,4.401466663854108,2,1
7531,1.1255137175593795,2,0
5583,2.9870964380250404,2,0
1779,4.0128449837725775,3,1
5628,8.109753926208786,3,0
3560,2.8262103988011384,1,0
7295,2.422342515300848,2,0
8700,6.094148518022103,2,0
1048,13.178585021783597,0,0
3598,14.436374940676364,0,0
4827,1.8478567997712592,1,0
1151,1.1307015471448887,0,0
2652,6.44866820920781,1,0
9557,-0.7299999724208887,0,0
410,6.781173184247176,2,1
227,7.706509179416726,2,1
2008,-0.29739243995398956,2,1
36,1.7831031345411572,3,1
5742,2.824435719658532,2,0
777,7.774940557436691,3,1
1371,2.0932734954778747,0,0
7891,21.796729734412587,1,0
5817,5.0246491343234485,1,0
3011,4.5069920458146235,2,0
5825,11.35437266447104,1,0
6354,1.7509522140737093,1,0
5189,12.97718418447988,1,0
5238,3.649247153531112,3,0
192,3.239147989213558,2,0
8117,7.54659163263225,0,0
7106,3.097876865687002,1,0
5379,11.614835122372774,2,0
8070,10.025848478537995,1,0
8325,8.518264424569535,1,0
6605,8.435059620331506,2,0
7743,10.801775468318034,0,0
4856,6.053765821784731,1,0
7663,9.794857499583145,3,0
7278,8.670524109386502,1,0
8962,3.981373043220879,2,0
1041,1.9158113355256883,3,1
8200,2.373430503972341,1,0
317,0.3423963105428829,2,0
8092,5.590890847199273,1,0
6017,2.9532257099259276,2,0
5590,11.561789669807657,3,0
6875,9.943907767842122,1,0
7289,4.349400309739647,0,0
3491,12.6993233383857,1,0
6703,0.9691481293967019,2,0
568,0.2546153907673257,3,1
3200,13.845418760023344,3,1
5813,10.984181545648694,1,0
1303,6.759346279542454,3,0
4478,6.172764848356824,3,0
3339,9.372787263929695,3,1
7513,-0.818961045770598,1,0
6410,3.5561841463237824,3,0
1669,5.225012163023959,3,1
6201,5.839316663731806,1,0
6910,2.2452025760468937,1,0
6684,1.6921905555416514,1,0
6486,11.67845061797296,2,0
9106,1.2340999426490322,1,0
5028,-0.2118023267443645,2,0
2812,-1.0768432205805962,1,0
5453,8.487718078663717,2,0
859,0.9578428487276223,1,0
5597,9.576997155712187,3,0
2405,9.99144236072876,2,0
8212,7.3267161032463,3,0
4686,2.532452680006693,0,0
5282,4.96290732787667,2,0
1033,4.841474615896386,2,0
5828,8.349780422641196,2,0
616,2.174718759071289,2,0
2124,6.537873972068964,1,0
4511,6.590501270197697,0,0
2086,-0.6954669956699326,1,1
2332,8.190179235881091,1,0
2805,5.319175723691982,1,0
5044,22.878993089732724,2,0
3773,0.5877841317061446,3,1
853,4.0431065005440265,1,0
5223,7.91602277662432,2,0
3451,6.553001188677234,2,0
7794,1.6265018889323613,1,0
4829,4.427455886952528,2,0
3242,1.3430010668794663,2,1
1898,11.321711125576991,1,0
9548,7.211330339891656,1,0
8215,0.13362713245815594,2,0
5378,3.727787939449192,2,0
2621,-0.41835243161539903,3,0
4918,6.390360177753726,0,0
329,1.0802100486015163,2,1
6903,1.365983769692357,1,0
168,4.977652794250618,2,1
9374,15.882844968222074,1,0
3699,3.1694308251968573,3,1
8993,5.461108844692803,2,0
3997,2.832352573039151,1,1
620,2.786888157840463,1,0
8691,3.877693850731857,2,0
3383,5.365410278581424,3,0
226,-0.36130107721146676,2,1
320,2.354550929911365,0,1
7563,10.408736763009891,2,0
8337,15.892385659415094,3,0
862,9.405918542816046,3,0
9122,5.452662550098854,0,0
4819,17.314046120052133,2,0
9133,20.532021048986874,0,0
712,3.0116072628324866,3,1
2252,1.9132789134432975,1,1
1819,7.390503081375653,3,1
3932,8.389206269868343,2,0
4486,7.282448685555351,2,1
2602,2.695547530724486,3,1
8813,6.854094483888513,0,0
8189,6.862317209285562,1,0
2058,6.626508631478381,2,0
9062,0.15408170492708972,2,0
4506,9.732915111176288,2,0
7926,16.632413816918845,0,0
4864,1.7584685820992345,2,0
3633,0.2876572117066778,2,1
5774,3.5099326841098177,1,0
6688,1.5538106183970024,2,0
3881,3.33343726150289,2,0
4385,3.745305828076421,3,1
3707,10.236472455260715,1,0
6326,8.706479597130615,0,0
5330,-2.2828878732016245,1,0
43,-0.45740566316178166,3,1
3547,1.289841051866496,2,0
816,6.525462738465448,0,0
314,6.735418911761335,1,0
7024,1.3563612223541894,1,0
4135,5.650711670198431,1,0
3364,-0.7126544598764057,2,0
6469,13.700302976245617,2,0
7767,0.3933091356319947,2,0
7589,5.814546603254285,2,0
6589,1.706296926474703,1,0
7644,4.15366855883941,1,0
2864,6.018723371905879,3,1
55,8.207046409633248,1,1
7369,5.329002450519285,2,0
2702,12.468212989498275,3,1
2175,5.217859586333953,2,1
2876,8.522228412679382,1,0
2993,2.6500695952012405,1,1
918,4.012236415979233,2,0
5072,1.0259105974068428,2,0
9599,3.3697065385604685,3,0
3847,4.145211089346188,0,0
5908,1.9038422799440242,2,0
252,3.8571437606015726,3,1
5412,13.065034693277962,1,0
230,9.213580681296541,2,1
6146,2.9911557510317475,0,0
7341,1.6417373329907512,0,0
6009,0.6299814658074281,3,0
2963,-0.0879258921391986,1,1
3480,0.6019613272328854,3,1
6157,5.02198207903049,1,0
8887,3.0760826736442457,2,0
1955,2.5144063917438984,3,0
1455,5.822377686936602,2,1
5995,-0.8019909462593819,2,0
7402,-0.9753356581048553,0,0
5978,7.1155252794252,1,0
8865,11.005412938535482,2,0
9421,6.060123418608368,2,0
6624,-0.03562475324061487,2,0
5137,6.006386962620604,0,0
6631,2.345825525369942,3,0
1342,8.078316501587086,3,0
1852,10.032424579343719,2,1
8529,4.992200097608557,1,0
3392,3.2150708609515934,2,1
7305,8.297788114018255,2,0
9467,6.247844241419067,2,0
6916,9.20329582237464,1,0
414,6.001810417651732,0,0
6918,6.810214486528098,2,0
8941,5.69170402422477,3,0
4089,7.107928942488313,3,1
457,0.1269739937604255,0,0
3484,9.865424494814128,2,0
4834,-0.9086367988520783,1,0
8817,11.386952944527412,2,0
5236,4.96134285791618,1,0
5353,3.0282763695624872,3,0
7062,4.8871175935455105,1,0
9180,4.607670947141762,0,0
5684,-0.08733177348222809,1,0
2940,6.82442482103452,3,1
3730,3.9608125790985897,1,1
1618,1.3497162647436804,3,1
4261,2.4273589549500345,0,0
2172,6.793048620132613,2,0
6310,1.0352457507099757,2,0
215,2.2825787042828,1,1
189,17.351293455674185,2,1
479,3.736186255552529,2,1
557,1.648739620524774,2,1
9485,6.712055497001735,2,0
7856,2.8622817726786653,1,0
8665,4.610679826939892,1,0
1911,-3.767386003390013,2,1
6333,6.0906491072771205,1,0
7544,7.335864978822,2,0
717,5.8592880165265635,1,0
9091,8.927607924992161,2,0
3604,6.6689624171695705,1,1
4781,12.606041088904735,2,0
7231,4.89202798312588,2,0
5947,5.1078183211822905,2,0
9195,2.2446293590919453,3,0
1749,8.388116974986701,0,0
7974,2.1370350537499876,0,0
165,-0.5492712277161962,1,0
8498,2.453626798134629,1,0
4555,4.055120247087094,2,0
3,2.0338096484606765,2,1
8724,13.497962477887533,1,0
919,6.653282520649828,3,1
8240,7.717435910499281,3,0
4016,2.58216648430668,1,1
1782,5.280656068017857,0,0
854,3.9381604631730482,2,1
2084,6.888159528255003,1,0
3094,8.571285645678019,1,0
465,8.70312554533169,2,0
7501,6.009979747652717,2,0
3237,12.362497457847406,0,0
3022,7.761366839957463,2,0
2734,-0.1882979996861343,1,1
4837,4.585108576554552,1,0
9582,7.924345891645229,2,0
9657,3.917033437910071,2,0
3386,10.640016071773895,2,1
1917,0.8517139419385137,3,1
7396,11.407193791972022,2,0
2227,5.598221654933487,2,1
1443,5.802751594938496,3,1
395,2.3963691025731277,2,1
6210,5.337373861382003,2,0
145,7.594188928812063,1,0
3012,3.252494959219892,3,0
6659,4.984854896325946,2,0
2118,11.45473167110767,1,0
4587,6.4325620411639886,2,0
4162,6.935656786528988,1,0
7017,5.6088521936291365,3,0
8283,1.4510425717463833,2,0
68,5.280001900580848,2,1
2246,1.0850612929243533,1,1
6779,3.697295843185544,1,0
7043,23.45871407970822,2,0
172,5.351059930587505,2,0
4505,3.181444808470841,1,0
4547,3.433755572319537,2,0
1658,7.031829244725514,3,1
2439,6.481840897297319,2,0
516,5.203853007630871,3,1
2300,11.6895060379344,0,0
9161,5.509792469530391,2,0
3347,1.4221890671690383,3,1
2097,11.665629981993787,2,0
115,5.984292070804812,1,0
7296,5.11994725843747,2,0
1238,3.4390859470819084,3,0
6758,12.40280255362975,2,0
8609,5.333107666464932,2,0
9699,1.6249387731659568,1,0
6387,-0.8928386163994664,2,0
7998,3.491697811847379,1,0
2667,0.13681991510082359,3,1
1553,1.3550951605003452,0,0
8830,8.523932142413887,2,0
4662,6.463946840256417,1,0
4726,5.669727229926357,0,0
7199,-0.9398376184674269,2,0
5393,0.6794514510535921,3,0
2650,9.331533407312591,0,0
3976,-4.86039779630922,3,1
2138,4.317506260996851,3,1
3755,6.708570049270634,3,1
8033,4.508930224594577,2,0
6227,9.81614447922193,2,0
7321,9.19714783851648,2,0
1089,9.234631458254604,2,1
5864,-0.3001941456865982,1,0
2565,-1.6768336615772705,1,1
8848,17.560225881618415,1,0
7800,1.784012586322158,2,0
127,5.504426257537121,3,1
8235,13.021571337008512,2,0
2206,3.182140402694458,2,0
686,0.0803818873658737,2,0
7552,5.924355610524993,1,0
5652,5.154809550331603,2,0
5093,-0.27590054551195253,1,0
5720,2.5305854575669757,0,0
8319,3.2825897745028656,1,0
2453,12.764642122390871,1,0
6263,0.36194501777229204,1,0
6182,1.8355354558900083,1,0
1664,0.43777746271162177,3,0
6867,2.896404590512031,2,0
2579,1.957337583343695,1,0
2744,5.364840952927084,3,0
6615,-0.13266500685400096,1,0
4047,1.533223460751813,2,1
533,-1.8356164323193758,3,1
6344,3.580934214252858,2,0
7193,3.8442735177302767,2,0
9446,3.716538314847548,2,0
625,6.070104585403406,2,1
7206,4.91121665947317,2,0
8886,5.045671592599675,2,0
3781,3.6460077479648385,2,1
4206,-0.3394546772981677,0,1
2063,2.2971834855227566,2,1
9040,5.71632202550218,1,0
7290,10.710447222705355,2,0
4703,9.631849278751194,1,0
1933,2.8708973938512505,2,1
3721,4.24530210915457,2,0
6558,16.401907483761565,2,0
8441,2.208914075848301,2,0
4338,4.183776684571551,2,1
3603,2.9020590795678323,1,0
5109,7.342692014026493,0,0
6378,1.1815733975847644,1,0
2901,-0.1805053779055963,0,0
555,1.3684512887987192,3,1
1801,4.687205872053376,1,0
9402,1.6937139343443248,1,0
1439,4.715793051028306,2,0
7331,2.0600286567032,1,0
662,-4.35305572622627,1,1
8086,14.153498631202853,1,0
1520,4.739817818097086,3,0
1379,6.73640901184955,3,1
3866,3.7919143994724913,1,0
6228,1.0759502823262392,1,0
6358,15.367005295420897,1,0
4303,9.253672166929421,2,0
4992,4.01352950865955,1,0
3643,11.202012733725851,3,1
7876,3.930414221877204,3,0
103,3.106448073968128,1,0
2753,3.2107032437711287,1,0
4964,5.730850160558556,2,0
9587,4.904252297111178,3,0
3198,13.422663359166522,2,1
9435,12.53162358267615,1,0
6854,16.37848268369432,2,0
157,-0.24127194932344365,1,0
9660,8.3979842693247,0,0
4306,4.46752233675879,0,0
4340,4.266712109731894,3,1
6466,-0.18787708965032213,2,0
3400,3.3819753981493266,3,1
2887,-0.7095451017712223,2,1
2226,12.963248056598536,2,0
3910,2.432226676989437,3,1
3534,3.6476841622158327,1,1
2629,5.617095169412919,2,1
406,-0.20332650250214535,2,1
2361,1.1041433918139039,1,1
5038,-2.7532295151019426,2,0
4090,-1.6489393545802413,1,1
8082,4.19102321414049,1,0
8071,5.726560429623337,1,0
2851,-1.2303797513903527,2,1
3563,4.204655197581868,3,1
5377,1.9599124588521306,1,0
1347,4.012274809269295,1,0
1042,8.20068365041898,1,0
3510,24.37377810999599,3,0
5663,3.0227338732592264,1,0
1707,6.181712571486412,3,0
1323,1.3034347592442779,1,1
8451,-0.03614712120510277,1,0
6077,9.07769715089243,1,0
7579,7.903852083334282,2,0
3980,-0.11517987122139695,3,1
3446,1.4219851160570578,1,0
4109,5.70505601090462,3,0
5954,7.331788185382707,2,0
4361,8.242101497068925,3,1
3260,6.29216381256338,3,1
9184,1.2765546949764224,1,0
8622,-0.8869769504614093,1,0
8172,-0.4571122093455783,1,0
8945,2.4713286736946327,3,0
5910,1.5583996929360717,2,0
3265,-0.7828252376887533,2,1
4900,3.8080640328729505,2,0
1003,-3.105543218865792,3,1
9003,3.2501832079936848,1,0
7741,2.7404580100643328,2,0
784,-3.3466320155841185,1,1
8779,10.158314405504902,1,0
4176,1.7519749197205357,3,0
4208,6.817789778662064,1,0
2064,7.958919546999794,3,1
1755,4.956165109107855,2,1
110,-1.7091941516415838,1,1
7252,6.205308128130509,2,0
3426,20.897613491274747,0,0
1571,12.708856902986305,2,0
7661,0.7160361090062141,1,0
9531,4.310982129898231,3,0
6107,1.6424714938962137,1,0
2117,7.714596064697868,1,1
69,16.859486541112346,1,1
6812,1.1707120817679697,1,0
6327,0.485445415483472,0,0
2186,5.908933016595485,2,1
8658,7.049532071643991,1,0
5869,3.743876987197182,3,0
4714,1.345470117907198,1,0
3342,25.049909060280083,2,1
9390,0.2826912620564457,1,0
6306,9.108978348483,3,0
9413,5.193047842976962,1,0
921,3.561577419086782,3,1
8339,1.7704509760222091,2,0
8748,2.812101796968597,3,0
9095,1.1228693674660026,1,0
9577,2.987358909301692,1,0
639,0.9213639506991196,3,1
9464,10.847372919440941,0,0
7417,4.474513885073999,2,0
6654,2.50484518592335,1,0
279,5.750664164283933,2,0
6483,6.808237100448488,3,0
1029,-0.9234375993812156,1,0
2763,1.5404974252295425,2,1
1765,18.445052029073825,2,0
7480,7.874729030749667,2,0
1339,2.4304910406772358,2,1
1762,0.46988528281401987,1,0
9494,5.905732952133854,3,0
1472,-2.4437858159027672,1,0
4055,2.7005629748372315,1,0
2395,15.466054180195123,0,0
2888,5.069225048680954,3,1
1892,1.8568866610392827,2,1
4502,6.785392922164318,2,0
8305,5.575296848672959,1,0
6301,9.33512382340067,1,0
3750,9.043384683669425,3,1
4447,2.8972187948299775,0,1
1165,2.199185048710763,1,1
4069,7.936816495718753,2,0
2920,2.979478013906048,2,0
6168,6.036398359819517,1,0
4150,9.923831719882479,3,1
7965,9.635898615599267,1,0
3737,0.8146890097565558,2,0
2550,-2.3691539084330144,1,1
7163,2.7319362451027174,3,0
8549,10.485946857680819,0,0
4745,3.11748461419184,1,0
5078,3.587631651624177,3,0
6752,4.1408222469195,1,0
453,6.35817056512388,3,1
242,14.812646614198128,1,0
7241,13.166230575336355,2,0
2129,0.17411247443268985,2,0
3109,3.026247625962689,3,0
5333,1.93933717428459,2,0
9700,7.310746503113911,1,0
3772,9.474668320280957,1,0
7931,10.4812420440183,2,0
3206,8.477658502873453,1,0
1512,12.268028610370877,1,0
1324,10.349950720708584,0,0
8363,7.776148465771311,2,0
6785,4.042613041068269,1,0
8040,10.495306212151629,2,0
7326,2.324600718813952,2,0
3085,7.731212312587635,2,0
847,8.860635952170865,2,0
8178,12.53269042763569,1,0
8393,5.820617896368927,1,0
4529,6.706024389607851,1,0
112,4.271559900731099,2,0
1144,0.5935295977299749,2,0
7129,3.486932536742135,2,0
