,Y
4200,0
12603,1
11480,1
10584,1
13108,1
483,0
6208,0
8759,1
5645,0
5900,0
1733,0
6,0
10157,1
11034,0
5162,0
7856,1
10910,0
13197,0
10192,1
12457,1
8378,0
9372,1
2639,1
3510,1
5826,1
1390,0
9205,1
1593,0
917,0
2090,0
9984,1
395,0
3245,1
2468,0
9620,0
7839,0
828,1
9172,0
4533,0
11135,1
3276,1
7685,1
316,0
9609,1
6024,1
3339,1
2079,1
11110,0
2336,1
1515,0
8604,0
10736,0
6424,1
4641,0
10526,0
6348,1
2681,0
12201,1
5047,0
6223,1
8753,1
4240,1
2518,0
7085,0
2598,1
3009,0
11961,1
10514,1
5879,1
10292,1
10221,0
2131,0
4505,0
39,1
3363,0
8965,0
10268,0
7181,0
13356,1
5126,1
2567,1
4319,1
5283,1
4203,1
7664,1
12902,1
10562,1
11688,0
736,0
7164,0
10011,0
5374,1
7646,0
147,0
9191,0
9797,1
13072,0
7312,0
12199,1
10938,1
5695,0
10435,1
13094,1
7304,0
6811,1
5647,0
3404,1
1994,1
6938,1
4928,0
2901,0
4027,1
8453,0
6749,1
8022,1
6346,0
2972,0
6623,0
77,0
739,0
10569,1
13008,0
3718,0
12435,1
12642,0
8641,1
8143,1
3721,0
10453,1
1140,0
493,0
10188,0
8117,1
7427,0
1702,1
4527,1
7899,0
1950,0
2399,0
4354,1
9790,0
9612,1
5142,1
4210,1
11008,0
1591,1
5496,0
583,0
3100,0
6888,0
3884,0
4441,1
7106,1
4855,0
4861,0
9049,1
6814,1
6114,0
7825,0
7067,1
6563,0
12302,1
3559,0
7064,0
836,1
1403,0
4538,0
8289,0
12821,0
660,1
277,1
13493,1
4134,1
4095,1
5069,1
3146,0
2580,0
8125,0
7792,1
9162,0
7778,1
5554,0
9523,1
12907,0
1603,1
1525,0
520,1
5667,1
4941,1
2339,1
1644,0
11762,1
11144,0
6915,0
996,0
1809,0
10487,0
5621,1
6556,1
383,1
814,0
6008,0
5020,0
8306,0
5671,0
9057,1
2541,1
9434,0
6578,0
1807,1
11656,1
156,1
6301,0
6128,1
680,1
11836,1
1493,1
2537,0
854,0
10714,1
9385,1
361,0
435,0
4396,0
3730,0
11545,1
4774,0
2980,1
4262,0
9450,0
2058,1
12015,1
7635,1
1263,0
4957,1
9668,1
9912,0
1190,1
3229,0
11383,1
516,0
8768,1
8027,1
4735,1
13459,1
1504,1
5389,1
7031,1
1042,1
13436,1
11044,1
5941,0
5755,1
1642,0
7881,1
1820,0
5601,0
5025,0
1467,0
1955,0
1772,0
4879,0
9561,0
10425,0
7936,0
9884,0
1677,0
856,0
8589,0
1861,0
8508,1
5080,0
13335,0
1694,0
98,0
11197,1
9581,0
9895,0
299,0
4657,0
11117,0
1816,0
7194,1
536,0
8060,0
4362,1
677,0
9693,1
174,1
3960,1
4461,1
5956,0
4851,0
12079,0
12125,0
9965,0
10901,0
6500,1
9798,0
82,0
12946,1
11014,0
6409,1
5044,1
8977,0
9696,1
1928,0
5856,1
10077,0
7695,0
1868,1
5055,1
5379,0
4379,1
5351,0
8746,0
7226,0
10894,1
13091,1
869,0
2297,0
8564,0
5400,1
11790,0
9269,0
3615,0
11515,0
7014,0
9795,0
124,1
10556,0
5235,1
1371,0
2015,1
6234,1
8194,1
8791,0
2051,0
5729,0
11358,1
9212,0
11222,0
12646,0
4318,1
5112,0
2837,0
11711,0
3590,1
9761,1
945,0
11597,0
2271,1
9358,1
8383,0
9377,1
12008,1
9267,0
364,1
2197,1
6945,1
3416,1
1415,0
11096,0
2354,1
868,1
7850,0
1101,0
13408,1
12152,1
4419,1
5787,0
11591,0
7045,0
12351,1
5907,1
11400,1
10153,1
11105,0
7295,0
13181,1
6451,0
5388,1
9383,1
5097,0
6281,1
6294,0
5677,1
665,1
7077,0
11412,0
1119,0
10607,1
1251,0
2810,1
10052,0
10755,1
6796,1
1952,0
12767,0
3224,1
1062,0
11207,1
7111,1
1719,1
6012,1
12933,1
5799,0
11405,0
13306,0
8722,1
3280,0
2423,0
2006,1
3017,1
3247,0
4835,1
4023,0
969,0
11435,1
12825,0
7441,0
8069,1
5529,1
13322,1
5084,1
1865,0
5659,0
4539,1
5140,0
7901,1
13278,1
10178,0
952,0
9992,1
2882,1
12207,1
6641,1
9242,1
12908,1
1461,1
4338,0
9493,0
10548,0
3569,1
4907,1
11670,0
10656,0
3630,1
12131,0
7868,0
1058,0
7288,1
7313,1
12951,0
9401,0
4944,1
5972,1
10634,1
12691,1
12872,1
1977,1
5267,1
9396,1
5890,1
12613,1
346,1
12643,0
12904,1
13064,0
3887,0
13328,1
1779,0
2604,1
2795,0
915,1
4107,0
3158,1
2346,0
371,0
7765,0
4652,0
13055,1
12257,1
6714,1
7884,0
12265,0
3959,1
1707,1
5994,1
9397,0
1472,0
13413,0
3169,1
10284,1
11744,0
4860,0
6545,0
758,0
12416,1
1288,1
13214,1
12507,1
6221,0
6996,1
8989,1
9771,0
9522,0
1972,0
11202,1
7474,0
7789,0
7588,1
5336,0
634,0
8509,1
9844,0
11554,0
13357,0
9148,1
9198,1
11269,1
10885,1
7035,0
10086,1
6463,0
6604,1
1130,1
8445,0
1199,0
3125,1
3530,0
10857,1
9096,1
8005,1
8034,0
13285,0
390,0
8128,0
8470,0
6406,1
5407,0
9966,1
13003,1
9949,0
2456,1
8848,0
11196,1
12105,1
8112,0
582,0
10007,1
3835,0
954,0
1509,0
1230,0
7042,0
4909,1
13153,1
2910,0
12448,1
11454,1
1236,0
9852,1
5475,1
4331,1
9452,1
8649,0
4171,0
12113,0
6767,0
347,0
10756,0
8792,0
3519,0
12345,1
8139,1
3866,1
9607,1
8901,0
5169,0
4903,0
2353,1
11703,0
3045,0
11244,0
4704,0
8179,0
5352,1
3565,0
648,1
2767,1
1749,1
6228,1
12365,1
9936,0
5339,1
12634,1
12639,1
3964,0
4304,0
11547,0
13056,1
9582,0
7477,0
7629,1
10,0
208,1
12943,1
572,1
12797,1
6597,0
3771,1
5001,0
8511,0
2748,1
12456,1
6279,0
7623,1
4193,0
13235,0
7297,1
1443,0
3885,1
4113,0
13449,1
462,1
10054,0
8512,0
3850,0
3015,0
485,0
3869,0
6194,1
1444,0
12023,1
8355,0
11756,0
3019,0
1017,1
2986,1
8486,0
12275,1
5846,1
3759,1
3008,0
7575,0
7350,0
4448,0
6006,0
10830,1
10893,1
7924,0
1932,1
8012,0
3737,0
5182,0
9457,1
4089,0
3798,0
7974,0
11254,0
5646,1
11870,1
2171,1
13165,1
11508,1
11538,0
3027,0
11301,0
3194,0
6766,0
2052,1
11050,0
10499,0
1191,1
10887,0
4280,1
5523,0
92,0
3074,1
11799,1
10246,0
6276,1
12144,1
3413,0
7963,0
6929,0
13122,1
8216,0
9826,1
5735,0
2081,0
12453,1
1468,0
9392,1
12176,1
8659,0
2853,0
3355,1
2370,0
13144,0
10300,0
12315,0
7713,0
614,0
9345,1
2084,1
2431,1
12342,1
6225,1
3400,0
9569,0
9501,0
12166,0
3220,0
1496,0
7666,0
10988,0
11344,1
180,1
9941,0
13152,1
13294,1
779,1
505,0
414,1
9600,0
4764,0
10876,0
1173,1
10131,1
94,0
7422,0
1133,1
6965,0
1345,0
8656,1
8339,0
752,1
9035,0
4410,0
2459,1
4594,0
8539,1
11697,0
6187,1
11371,0
4291,0
258,0
8635,1
1441,0
11737,1
11847,1
13448,1
8537,1
2621,1
11510,0
4500,1
5558,0
8264,0
11831,0
9700,1
7496,1
163,0
6834,0
6756,0
2693,0
13334,1
8971,0
5700,1
3894,0
1370,0
12918,0
2314,1
4672,0
11433,1
51,0
7955,1
11619,1
7341,0
10808,0
579,1
11160,0
4840,1
11257,1
3917,1
3295,0
5083,1
4375,0
11708,1
7208,0
9839,0
2404,0
762,0
9039,0
168,0
8038,1
2151,1
1090,0
6507,0
9972,1
8783,0
7785,0
1930,1
6866,0
11915,1
11934,0
5732,0
12218,1
1041,0
88,0
375,0
10082,1
10278,1
1134,1
6075,0
10603,1
10625,0
11848,0
2991,0
6947,0
6148,1
11182,0
7872,1
4160,0
4836,0
5483,1
10832,0
4683,1
652,0
5057,0
7424,0
5300,0
3271,1
10336,1
6385,0
12415,1
11946,0
4853,1
9469,0
5921,1
2438,1
8483,1
2241,0
10587,1
4118,0
6338,0
7875,1
8209,0
1981,0
155,1
995,1
5792,1
9271,0
13215,1
2341,0
7998,1
10718,1
5613,1
2930,0
11872,0
8405,1
2112,1
10931,0
2892,0
12246,1
11234,1
33,0
1588,1
912,0
9838,1
2424,0
1244,1
9441,0
8607,0
4174,0
13227,0
9560,0
6293,0
13198,1
9018,0
8991,0
5629,1
6775,0
979,1
4978,0
950,0
13059,1
9132,0
8596,0
5314,1
7416,1
6073,0
1991,1
12578,1
3486,0
12627,1
9362,0
10033,1
10753,1
314,1
1575,1
468,0
9636,0
7768,0
11981,0
8958,0
8873,0
9497,1
5537,1
11146,0
12761,0
2442,0
8845,1
1427,1
13228,1
7464,0
12678,1
9360,1
9442,0
3031,0
3625,1
12241,0
10608,0
12244,1
2672,0
11766,0
13150,1
1232,0
12793,1
6836,1
10655,1
11748,1
4993,0
2128,1
11910,0
138,0
4846,1
13137,0
2956,1
7888,1
8336,1
12233,0
3910,0
8898,0
8573,0
7302,1
2744,1
11198,0
13106,1
10452,0
5264,1
3786,0
1638,0
6423,0
6976,0
5925,1
9545,1
11305,0
7790,1
8467,1
12728,1
3986,0
12814,1
6084,0
8450,0
4590,1
2674,0
12593,1
2610,1
893,1
2893,1
3107,1
8608,1
12344,1
4633,0
1117,0
727,1
11962,0
13186,1
7638,0
7873,0
11980,1
6152,0
10660,0
3585,1
7033,1
8123,0
3207,0
1907,0
1325,1
11724,1
10486,1
13391,0
642,1
11807,1
13498,1
9968,1
12276,1
8343,0
2817,0
4031,1
9720,0
8833,0
9370,1
243,1
7352,0
8754,0
1998,0
11416,0
1185,0
288,0
5891,0
1709,1
725,0
4352,1
8844,1
8196,1
5362,1
5843,0
10236,0
10662,1
310,0
9395,1
12068,0
10825,1
12444,1
12510,1
7248,1
9462,1
7796,1
2792,1
5333,0
4494,0
12930,1
2180,1
1048,1
3778,1
12262,1
5993,1
4883,0
8566,0
9357,0
225,1
222,0
11890,0
631,1
9708,1
7293,0
8205,1
6288,1
9664,1
3366,1
10578,0
495,0
3787,0
186,0
4636,0
10879,0
8911,1
7300,0
4063,0
6326,0
4955,1
11041,0
3920,0
5113,1
3800,0
3699,0
1200,1
2330,1
1123,0
3165,1
9748,0
6300,0
5085,1
6908,0
377,1
722,0
11287,1
12320,1
4676,0
980,1
7501,1
3792,1
5250,1
651,1
7606,0
11912,1
3546,0
13200,1
7841,1
12145,0
7455,1
8882,0
7867,1
6256,0
3643,1
8638,0
4688,1
12517,1
9216,1
6926,0
26,0
918,0
8021,0
8018,0
5566,1
4183,0
1502,1
8535,0
12600,1
6983,0
3241,0
9916,1
7311,0
9626,1
11385,0
11925,0
2161,0
6779,1
5296,0
1984,1
13300,1
11662,1
908,1
2958,1
1905,1
7909,0
1301,1
6308,0
8947,0
2019,0
12786,1
7404,1
7189,1
10776,0
13298,1
8615,0
13323,1
260,0
13115,1
7793,1
1747,0
11230,1
8003,0
11225,1
10577,0
5402,0
11495,0
5928,1
12067,0
1188,0
5562,0
11286,0
9927,1
9281,0
7951,0
7571,1
12959,1
1424,0
13447,1
1093,1
3258,1
11373,1
8980,0
947,1
6183,1
8906,0
9402,0
12310,1
9381,0
10006,0
3287,0
3454,1
895,0
10207,0
182,0
12530,1
8132,0
12938,0
4380,0
1442,0
9355,1
11379,0
11005,0
10816,0
2388,1
9575,0
1664,0
4572,1
10869,0
11243,1
6478,0
1860,0
7214,0
2731,1
1989,0
3644,0
4282,1
4685,0
13193,1
5007,0
4582,0
4653,0
5163,0
11161,1
57,1
1490,0
11461,1
9990,0
10805,0
5717,0
12333,0
4873,0
2099,0
4532,1
5216,0
2884,0
8233,0
546,1
2183,0
1331,0
5404,0
6462,1
4816,0
2372,0
3373,0
4086,1
3684,0
8933,1
7232,1
8485,1
11077,1
10615,0
10106,1
10189,1
2257,1
6930,1
13223,0
8738,1
8161,0
11607,0
4720,0
439,1
8039,0
916,0
4008,1
12480,1
2530,0
12038,1
7628,0
6673,0
5630,1
354,1
11203,0
4437,0
641,1
7714,0
6464,0
1389,0
3790,0
11740,1
8926,1
8812,0
2948,0
11806,0
6098,1
6127,1
10053,0
12605,1
2256,1
11906,0
976,1
11024,1
7627,1
6460,0
2038,1
389,1
4455,0
772,0
405,0
10952,0
7115,0
776,1
8371,0
6233,1
3410,0
35,1
2091,1
10725,0
4102,0
6551,1
4130,0
11366,0
8367,0
6051,0
2558,0
5591,0
11514,0
9483,1
4920,1
853,1
3697,0
7223,0
7270,1
12212,1
8740,1
10065,0
10380,1
4148,1
9944,0
695,0
13348,0
12386,1
5518,0
926,0
5903,1
1063,0
9248,1
13451,1
8111,0
303,0
12407,1
4317,0
4970,1
3103,1
137,0
10708,0
6693,1
8120,1
4478,1
720,1
1214,1
2087,0
866,0
7600,1
8159,0
1855,0
8338,1
11483,0
6018,1
11572,1
2903,0
12574,0
11022,0
7019,0
11672,0
11546,0
269,0
1563,0
6192,0
13143,0
13480,1
4697,0
796,0
1156,1
3415,0
11500,0
3104,1
4313,1
11422,0
2732,0
4123,0
1873,1
6080,0
1530,1
11281,1
8212,0
13051,1
6092,0
974,0
10994,1
2906,0
4691,0
12785,1
8290,0
5028,1
5015,0
11920,0
4693,0
3064,1
1224,0
12127,0
4963,0
12752,0
3860,0
7101,0
3693,1
4310,0
8488,0
11902,0
5716,0
2345,0
6955,0
2970,0
8858,0
8910,1
8802,0
6105,1
7943,0
13369,1
1670,1
1071,0
7076,0
5124,0
4584,0
6251,0
2918,1
1801,1
1672,1
2841,1
6050,0
12120,0
3029,1
956,1
3921,0
331,1
11647,1
1196,0
8028,1
2820,1
3040,0
11193,0
668,0
9266,0
5810,0
11763,0
6611,1
7652,0
559,0
7742,0
12376,0
6176,1
1283,0
9890,0
6379,1
4901,0
3996,1
11439,0
12884,1
7560,0
10126,1
11775,0
3883,0
3753,0
5714,0
7948,1
12202,0
9781,1
6747,1
5899,0
10924,0
10473,1
7835,1
9200,0
4299,1
1205,0
3263,0
10596,0
797,1
3272,1
8334,0
12098,1
19,0
1795,1
5320,1
2165,1
8982,1
6905,1
4445,1
1044,0
330,0
8899,1
10498,1
1254,1
3915,1
6622,1
10758,0
8895,1
305,0
11297,0
7073,1
9810,0
6342,1
12203,1
7572,0
4428,1
5185,1
6505,1
11857,0
12142,1
12813,0
1158,1
9751,1
11074,1
7021,0
1,0
7023,0
5596,0
2333,0
3785,0
6895,0
9915,1
12992,1
8577,1
13390,0
8324,0
7783,1
97,1
7939,1
708,1
4182,1
263,0
13176,0
5224,0
6718,0
1372,0
2096,0
404,0
675,1
7613,1
3187,1
384,1
1566,1
9572,0
1087,0
3808,0
11987,1
2636,0
4949,0
6283,0
2512,0
4167,1
1775,0
1765,1
11469,1
10112,0
4018,1
2137,0
6211,0
8661,0
9413,1
5560,1
11967,1
6235,1
12568,1
2538,1
1113,0
1387,1
3294,1
12527,1
6934,0
10838,1
4820,1
12636,0
13253,1
10133,1
574,1
1445,0
1354,0
10175,0
1221,0
4345,0
4297,0
4034,1
4082,1
731,1
12630,1
12022,1
8665,1
1902,0
5687,0
4863,1
3667,0
9803,0
10200,0
1908,0
1349,1
9945,0
7278,1
10897,0
6523,0
2568,0
10177,0
9101,1
9952,0
6729,1
5702,1
6993,1
4740,0
1833,1
5898,1
11300,1
13352,0
5830,0
3531,1
12470,1
4983,0
1307,1
9056,1
11320,0
10334,1
7959,0
9508,0
494,1
7072,0
3788,1
13353,0
5802,0
774,0
9987,0
1843,1
8422,0
12577,0
9332,1
10003,1
4348,0
10237,0
7715,1
2342,1
3799,0
10870,1
6959,0
4096,0
3049,1
528,0
3970,1
11421,0
4418,0
9210,1
5145,1
7179,1
6339,1
5378,1
4165,1
12595,1
9178,0
13133,1
4842,0
3350,1
11558,1
8268,0
2995,0
2852,1
11410,0
8637,0
7931,1
8391,0
2520,0
823,0
11523,0
7007,1
2867,1
12293,1
2360,0
7127,0
7815,1
4145,0
990,1
7225,0
1899,1
10302,1
6822,1
13204,1
4238,1
15,1
3965,1
12855,0
464,0
1526,0
7234,1
1895,1
9062,0
10572,1
11593,1
7480,0
5675,0
2684,1
4810,0
8928,0
10835,0
7257,0
6902,0
9313,0
5065,1
6914,1
6679,0
540,0
13019,1
1033,1
10457,0
3172,1
3396,0
9840,1
2454,0
12469,0
6479,1
10735,0
2215,0
7196,1
9000,1
5652,0
4694,0
2536,0
2982,0
972,1
6011,0
9309,0
3022,1
4545,0
6518,1
10254,0
387,0
9215,0
3468,0
12455,1
3650,0
7217,0
1053,0
11629,0
1402,0
13196,1
5236,1
4522,0
3325,1
7677,1
1070,0
11933,1
3547,1
13282,1
3068,0
7775,0
707,0
7533,0
4564,0
2206,1
12726,1
10919,1
6182,1
12225,1
13319,1
4223,1
9232,0
2922,0
5697,0
8379,1
2926,1
6851,1
12841,0
7766,1
8145,1
3855,1
12791,1
12606,0
8105,0
8684,0
13422,0
9835,1
8148,1
3735,1
3962,0
1432,0
7855,1
7601,1
13260,1
127,0
6660,0
7154,0
3434,1
1753,0
527,1
1548,0
5331,1
967,0
11327,0
4934,1
11458,0
1723,0
7457,0
12885,0
10048,0
4216,0
9710,1
10748,0
1218,1
3856,1
13132,1
1287,0
7977,1
8964,1
3237,1
8147,1
1305,0
9419,0
12329,0
6446,0
11733,0
9099,0
7124,0
10299,0
3605,1
8273,0
3567,0
12452,1
9047,1
3535,0
4121,0
8993,1
1699,1
11601,0
1957,1
4303,1
11033,0
2799,1
6990,0
7803,0
9540,1
7494,0
244,1
11498,0
9055,1
11846,0
6954,0
12128,1
10229,0
5642,1
6988,0
7172,0
6590,0
6593,0
1029,0
10814,0
6489,0
2043,1
9393,0
11680,0
3087,1
9914,0
469,1
3490,0
7393,1
9759,1
1015,0
12368,1
587,1
4451,1
6161,1
11125,0
72,1
7759,1
3603,1
4616,1
5021,1
6787,1
12122,1
6621,0
8660,0
12753,0
6921,1
11798,1
9532,1
7144,1
2226,1
6441,0
7788,0
6512,1
11245,0
1914,1
11643,0
8707,0
8682,0
6213,0
3322,0
8102,1
2121,0
9652,1
7271,0
3841,1
3816,0
7292,0
13220,0
10080,0
1284,0
2066,0
12418,1
366,0
6402,1
10853,1
12085,0
12520,1
12513,1
10029,1
6435,0
10738,0
6403,0
3443,1
702,0
10862,0
11694,0
13381,1
858,1
12514,0
6252,0
8643,0
6943,0
8733,0
12901,1
1479,1
10550,0
1710,0
4778,1
12873,1
6383,1
8183,1
10422,1
11331,1
2651,1
11646,0
5034,1
8048,0
1026,1
805,0
12385,1
12019,1
8804,0
9879,1
13279,1
5005,0
2296,1
9919,1
1787,0
12799,0
7864,0
9877,0
639,0
5597,1
4680,0
544,1
1147,0
703,0
7054,0
821,1
4918,0
1637,1
2374,0
1579,1
8992,0
9251,0
4779,0
2888,0
217,1
10024,0
9002,0
4971,0
8045,1
9467,0
12003,0
4602,1
3463,0
13111,1
12109,0
3159,0
11279,0
3493,0
10873,1
4243,1
10551,1
433,1
5576,0
9874,1
6483,1
13396,1
705,0
9546,0
903,0
5254,0
12536,0
6471,1
13026,1
1085,0
1536,1
6840,1
5130,1
11765,1
4794,1
4531,0
4477,0
255,0
5420,1
3421,1
173,0
5759,1
2262,0
4620,1
4690,1
13261,1
10176,0
7612,0
6788,1
10474,0
4710,0
8057,1
158,1
10411,0
2037,1
8401,0
4650,0
8920,0
2178,0
8211,1
13442,0
11029,0
5737,0
11102,0
8386,0
9188,1
13030,1
8201,0
1428,0
10623,0
6069,1
12812,1
4921,0
7348,0
8588,1
4207,1
10019,1
2332,1
7848,1
3290,0
5971,0
2515,0
11702,0
11496,0
11791,0
6217,1
6090,1
11215,0
3432,0
2157,0
9871,0
11626,1
1828,0
8174,1
13242,0
6010,0
5443,0
12283,1
5643,1
11769,0
6034,1
3394,1
9909,0
9043,0
1175,0
7294,1
12668,0
4818,1
11288,0
109,0
7605,0
2098,1
11581,1
9484,1
11128,1
622,1
1785,1
2095,0
5970,0
12251,1
489,0
790,0
12663,1
11307,0
2012,0
9104,0
8227,0
23,0
11679,1
8118,0
6818,0
3037,0
1193,0
5639,1
10129,0
9236,0
4913,0
6705,0
11273,1
385,0
6776,0
10813,1
2899,0
7265,1
545,0
726,0
1040,1
8153,0
10008,1
7256,0
570,1
9359,1
5358,0
5929,1
2690,0
4150,1
9888,1
8789,0
10432,1
11492,0
9656,1
12084,0
344,0
448,1
6986,0
514,0
3705,1
12965,1
3990,1
236,1
889,0
7663,1
13485,1
7858,0
11263,1
11181,0
13343,1
982,0
2523,1
10272,1
5203,0
5228,0
8716,0
6958,0
5011,1
5719,0
9105,0
8731,0
9088,1
7624,1
2113,1
1069,0
8611,1
11834,1
11826,0
11930,0
3389,0
2979,1
11862,0
5391,0
12425,0
9027,0
4496,0
14,0
3096,1
6650,0
283,0
3968,0
12135,0
4510,1
4999,0
2406,1
5246,1
8476,1
2907,1
4006,1
1786,0
500,1
6436,0
1013,0
7315,0
12660,0
7354,1
1784,0
4293,1
7743,1
5822,0
8612,0
10304,1
4727,0
3388,0
6499,1
4075,1
12139,1
673,0
11911,0
3556,0
1375,1
5939,0
345,0
7260,1
13213,1
11285,1
1674,0
4681,0
266,0
2637,0
6632,1
5416,1
9138,1
6417,1
12869,0
13194,1
9959,1
6720,1
12291,1
5242,1
9227,1
166,1
3095,1
7797,0
8912,0
5310,0
1767,0
5756,1
12027,1
11564,1
1611,0
839,0
9277,1
11321,0
2814,0
9116,0
7877,1
10998,0
8071,0
1706,1
2411,1
11603,0
661,1
5042,1
6014,1
4,1
4069,1
7689,0
5,0
6663,0
2166,1
2915,0
10494,1
259,1
308,1
3851,0
12041,1
13252,1
2005,1
8816,0
5436,0
3809,0
7210,1
10951,1
8747,0
10767,0
13049,0
8093,1
13205,1
8841,0
8616,0
10579,0
4322,0
3683,0
11598,1
1778,0
3139,1
9955,0
3438,0
957,0
4416,1
9121,0
2300,1
3783,0
11415,0
12571,1
2740,0
6583,1
10574,0
6349,0
2769,1
297,0
4987,1
8154,1
4702,1
12437,1
3484,1
9979,0
10047,0
8786,1
3110,1
8172,0
5790,1
1418,1
11140,1
3433,0
5616,1
10102,1
5204,1
8869,0
12138,0
10186,0
3664,1
561,0
6185,1
11718,1
11537,0
10099,0
4381,1
56,0
9935,0
12352,0
12905,0
340,1
5967,0
11070,1
3016,0
10139,1
188,0
2600,0
7874,1
7273,1
2656,1
12484,1
9644,1
9220,0
4404,1
7475,0
12964,1
10338,1
4625,1
10942,1
1936,0
8617,1
6089,1
655,0
6055,0
12612,1
12459,0
10259,0
12587,1
8280,0
10531,0
5372,0
3183,0
2290,0
4132,0
12080,1
5297,1
8332,0
1262,0
12596,1
399,0
3994,0
7141,0
723,1
4718,0
4587,0
10181,1
11013,0
8329,0
13486,0
2107,0
3610,0
12157,0
8475,0
1417,0
10592,0
5131,0
6628,0
9448,1
13407,1
75,0
8096,0
9829,0
4898,1
11582,0
8443,0
1552,1
6416,0
3326,0
5800,0
9590,1
3654,1
6722,0
4758,0
4227,0
6070,1
11348,1
4734,0
4144,1
6260,0
6341,0
1318,0
9420,0
6849,0
4557,0
3889,1
9209,0
9597,1
10939,1
10769,0
6488,0
8408,1
507,0
1095,0
12876,1
10392,1
2846,0
11976,0
7896,0
2861,0
4958,0
7764,1
3426,1
2509,0
872,1
9681,1
3648,0
3261,0
6418,1
13039,1
6061,0
625,0
9435,1
6876,1
13005,1
484,0
10833,0
7705,0
10943,0
11838,0
6547,0
2040,0
9352,0
11644,0
4534,0
11443,1
3446,0
13284,1
4561,0
157,0
3881,1
3526,1
4869,0
2279,0
3112,0
9432,1
6042,1
8610,0
12790,0
427,0
5718,0
6123,0
3145,0
1584,0
6282,1
5305,1
11815,1
4684,0
10826,1
7435,0
7979,0
6741,0
12432,1
7725,1
9063,1
12104,0
9559,0
46,1
6675,0
8491,0
9310,1
11746,0
5077,0
10293,0
12090,0
7069,0
9194,0
10576,0
12860,1
12366,1
616,0
9347,1
113,1
99,1
6229,1
8568,0
10581,1
7709,0
4173,0
3374,0
10597,0
10043,1
8545,1
12565,0
7712,1
7138,0
6355,0
11035,0
5465,1
7826,0
7204,0
12249,0
165,1
3057,0
12995,0
13411,1
3218,1
8599,1
1252,0
2879,0
603,0
13406,0
7978,0
8226,0
11226,0
12680,1
10741,1
1141,1
5542,0
100,1
10817,1
6364,0
4186,0
12451,1
8214,0
8425,1
10916,0
1574,1
10249,0
4746,1
5349,1
3740,1
3211,0
2724,1
6263,0
3514,0
597,1
5119,0
12110,1
289,0
1533,1
12430,1
5186,0
3577,0
4372,1
6979,0
13295,1
11606,1
9779,0
4129,0
10089,0
5885,0
12481,0
2650,1
9982,0
9876,1
5699,0
2144,1
10010,0
7206,0
4609,1
7090,0
7514,1
3425,0
1272,0
3324,0
11505,0
6336,1
11010,0
10989,1
2961,1
4661,1
219,0
1192,0
10537,0
5086,0
4776,1
13452,1
1187,1
4769,1
11665,0
3011,0
12278,1
13491,1
9123,0
9228,1
4383,0
12875,1
1675,1
5284,1
9364,0
1514,1
194,1
10612,1
6242,1
2014,0
6439,0
9608,0
834,0
5330,0
6678,1
12830,1
10841,0
8321,1
3494,1
8936,0
2682,1
1343,0
5653,1
2013,1
2067,1
3141,1
11272,0
321,0
2615,1
3210,1
10359,1
438,0
9520,0
2630,0
6136,0
12130,0
898,1
13415,1
1705,0
510,1
3539,0
2560,0
5074,1
9697,0
11944,0
11051,1
1421,1
2778,1
6468,0
7357,0
9128,1
2811,1
1836,0
1355,1
6315,0
4994,1
10404,1
2447,0
6473,0
242,1
153,1
60,0
6305,0
8918,1
9376,0
2103,0
12489,1
3897,0
11974,0
706,0
7103,1
172,0
12863,1
1727,1
5440,0
3503,0
13067,0
8326,0
6571,0
5004,0
201,1
7451,0
13308,0
1893,0
228,0
10641,1
378,0
428,0
2017,0
5035,1
6654,0
10382,0
1206,1
5401,0
4334,1
10524,0
2886,0
11863,1
10354,1
7489,1
7346,1
13333,1
3423,0
6865,0
10640,1
9991,0
12506,1
12692,1
1211,1
1448,0
7415,1
9125,0
11180,0
1829,1
3018,0
4005,1
8662,0
1313,1
5172,1
4138,0
7930,0
10252,0
3722,1
4424,0
8155,1
12868,1
12709,0
10218,0
8822,0
12854,0
2955,1
5889,1
5231,0
5780,1
8631,1
2564,1
3273,0
1506,1
7251,1
9853,0
2477,0
6453,1
10620,0
5133,0
8041,1
13114,1
12966,1
3588,0
8254,1
5365,1
6360,1
12326,1
4703,0
9689,0
5368,0
2062,1
6476,1
8749,0
4062,1
3708,1
10459,1
12477,1
11032,1
2117,1
3765,0
9881,0
3449,1
8243,0
3989,0
1803,0
6771,1
7576,1
7369,0
12567,1
1961,1
10558,0
8950,0
7751,0
3178,0
2244,0
4309,0
6209,0
7927,1
6773,1
13439,1
9814,0
11726,0
10243,1
10616,1
6203,1
11169,0
1724,0
7987,1
9807,0
2186,1
10670,1
9823,1
8966,0
12193,1
7279,1
7029,0
3118,0
2452,1
2529,0
11998,1
800,1
6508,1
5256,0
3819,1
4939,1
6265,1
3198,1
2233,1
4848,1
10955,0
7865,1
1617,1
13402,0
6645,0
10605,0
10391,0
408,0
6404,0
12042,1
2555,0
11759,0
6525,0
532,0
10871,1
1755,0
8399,0
3843,1
1498,1
4071,0
591,1
9229,1
8505,1
10346,0
2730,1
6078,0
9306,0
2464,1
11686,1
2823,0
7423,1
9907,0
13053,1
6873,0
10600,1
175,0
5087,0
12831,1
8247,0
10137,0
606,1
11992,1
11649,0
10788,1
13251,0
11668,1
10954,0
3429,1
2654,1
