,P,Q,A
541,2.1988523215412177,0,0
2547,5.938468458442543,3,0
10779,17.762105698207865,2,0
2549,8.799396026917506,3,1
7364,0.288362808654742,3,1
6596,2.973867838808816,3,1
6554,-0.3062694504399355,3,0
13092,4.901494423427639,2,0
754,5.403598521099568,2,0
3982,9.061591758815014,0,0
3747,1.4631968563901563,2,0
1949,-1.274262794290582,2,1
12465,-0.9100502517527441,2,0
3397,1.4660406707026614,2,0
3532,-2.9245040417699313,2,1
10091,3.2415440371513986,3,1
93,9.101915078154448,1,0
9815,5.5789312450498105,3,1
6812,2.431396432170018,1,0
3173,14.26261765627831,3,0
4632,4.587699537447021,3,1
13022,5.930938908388088,3,0
8998,0.8264604739510424,2,0
12690,6.198756122857432,1,0
440,12.158551228284068,2,1
11881,10.988793372571955,0,0
2984,0.8826554943433735,2,1
5147,6.270181815989581,2,0
513,1.6635390802311352,2,0
10421,0.9727905867515005,3,1
3333,8.619569640326239,2,0
10866,0.41959322249290176,2,1
5663,11.53264369627425,2,1
7673,0.2565927844970681,2,1
6624,2.9870964380250404,2,0
630,20.066063464631014,1,0
12117,-0.9304943930253635,2,0
5383,5.576127930927488,2,0
11101,0.9689758025545597,2,1
8883,0.7942907681665605,3,1
10323,7.493230049878031,0,0
12624,2.666883726707977,1,0
12495,10.013255542036342,1,0
12499,2.812101796968597,3,0
9603,-1.7801685652981138,3,1
3052,3.5044759420855787,2,0
5038,3.415858116061915,2,0
1684,2.933121322472047,2,1
12748,0.32133569137223583,2,0
2971,6.576298842862839,1,0
7026,1.430109699176402,2,1
6734,1.5264391922541622,3,1
10118,25.266602670503325,0,0
8945,-0.1400230706409782,2,1
5275,7.34872962189591,2,0
8024,-5.726151030826557,3,1
8584,2.977072674302308,1,0
8696,2.526640415828512,2,0
7690,5.750732360223632,2,1
12500,6.226465014980088,1,0
2277,1.7390762545053393,2,1
6527,0.6080447306945724,2,0
4250,2.296911270519826,1,1
6591,22.51717537065791,2,0
4446,10.914779023908904,0,0
3762,4.342044625360942,3,0
11734,8.996839045171289,3,1
4671,11.437218230295974,1,1
1271,-3.533406272229842,2,1
5154,3.2894340538549245,1,1
1057,7.051607422554227,0,0
13341,16.255037325196874,1,0
2561,1.8949277551562185,2,1
3833,8.475657558236197,3,1
9463,1.563015251560631,0,0
1980,15.933393994315136,2,0
5273,2.599654172221162,2,0
2667,0.13681991510082359,3,1
12828,8.517997541790427,1,0
5750,2.953674913194411,3,1
6594,3.3887045722081846,1,1
697,-2.7471316245956507,2,1
4288,3.721128006563441,2,1
9337,3.7482572061055652,3,1
12803,3.9788346476821754,2,0
1821,2.523208018423638,3,1
2502,4.26073193846086,3,1
1052,-2.642455090960266,3,1
10740,-0.6660828612816863,2,0
5384,5.951842812434062,3,0
421,2.6529313547648945,2,1
12461,2.482435689346446,2,0
11471,3.8443245273860347,3,1
10280,4.358648045690892,2,0
11617,5.9057133838597275,2,0
3540,6.601258825800259,0,0
3079,10.608575984359094,2,0
1157,8.981788649624443,2,0
9010,4.324793965770783,0,0
11653,5.235105450404204,2,0
9040,2.281633720092687,1,1
3557,1.339483059846947,3,1
240,7.478477317651353,1,0
4959,-2.2925356509654535,2,0
5853,3.7736138124781347,3,0
4553,6.308120591328081,2,1
13093,2.619515483934938,0,0
11205,2.5204260281835307,2,0
1109,9.174597927970268,2,0
5683,8.750638213311484,2,0
4473,1.3653384605886705,2,1
1368,6.252577304107153,0,0
6655,2.534673056603825,3,1
2001,10.18198563951664,1,0
12228,4.661517140875471,2,0
7178,15.4927770358764,0,0
10329,4.169853562807142,1,1
7603,5.317340241512752,1,0
6139,12.775799488644884,2,0
920,3.1910628058937665,1,1
8855,3.360517524638329,2,0
4454,8.998066760851543,2,1
875,1.6192457916974443,3,1
9956,5.874669688498518,3,1
11396,19.974414534473976,3,0
4172,3.0877094802595386,2,1
1167,2.018480894036563,2,0
13456,-0.1495667409928123,0,0
6667,-3.982285705340172,2,1
5367,0.5683265065736753,2,0
10627,7.903852083334282,2,0
3805,7.348907750011547,3,1
12895,8.082621280096854,2,0
1153,8.349145992344061,3,1
13050,5.97694221657314,1,0
1529,14.10038274817011,2,1
1182,5.243872330783418,2,0
7991,6.727458211662529,1,0
4157,2.998407146035646,2,1
4476,9.201055198721239,3,0
455,8.977450930561119,1,0
9330,2.8953255565951372,1,1
5450,8.503236452359776,1,1
3267,-0.1453360031199491,1,0
261,-1.0991881226732212,3,1
11061,9.258103760443742,2,0
8184,8.558221501159984,1,1
4925,2.5063942418526612,3,1
7498,2.2253609220442248,2,1
11162,4.119991965258839,3,1
10379,3.5575874814358883,0,0
4914,2.629213169874264,1,0
8675,0.655956839374431,2,1
12898,0.5880439966547928,2,0
12467,1.6335285587639188,2,0
12220,-1.2248109560871379,0,0
7772,2.9911557510317475,0,0
2026,13.25763359863546,1,0
887,2.4464723019789454,3,1
7680,8.091381118740554,2,0
1034,2.327825323933557,1,0
11339,4.132053538319118,1,0
2768,8.542312882757782,3,1
3488,5.97703107244699,1,0
7190,4.7558185054607955,0,0
11066,1.6200926006771135,1,1
12667,10.77467998218911,2,0
6086,2.950776633209335,2,1
3725,5.743106096861777,1,0
9686,1.9217372187893655,2,1
11357,-3.7118446820316096,3,1
11855,3.7416399001205214,2,1
7871,2.4053386648682613,2,0
8878,27.31147164623857,1,0
942,8.787900165200163,2,1
1982,3.573374551114936,0,1
8808,-1.9481486685101128,2,1
11036,5.06858923300116,1,0
3483,1.8622156142395407,2,0
8302,-1.2856976620865277,1,0
11738,4.688111617478479,3,1
10045,9.045446136149959,2,0
8957,6.5939903709183465,1,0
9165,8.820739590679635,1,0
9526,8.766351219359967,2,0
7990,4.193369544605634,2,0
7285,6.074388035865113,1,1
5206,2.1784353945120998,2,1
2278,7.544740729456043,3,0
192,3.239147989213558,2,0
6582,0.12287096727744551,3,1
5398,1.8270066806592427,1,1
3464,11.173150312150351,2,1
9247,4.77104481930104,2,0
4807,-0.7114659017505698,3,1
4125,3.6764426478782877,0,0
6245,2.3066147295298305,3,0
4219,12.257738864066429,2,1
7918,2.626032596399768,3,0
9755,4.703387309768108,1,0
7507,0.6299814658074281,3,0
11731,6.956903606152402,2,1
2801,-1.9251700009552697,2,1
1827,4.4322951820596135,3,0
688,13.6179180972741,2,0
12838,-1.2612097858488402,1,0
12188,3.122062262724851,2,0
6358,8.54996703816998,2,0
7744,0.07415491395259832,1,0
6190,10.220337057507106,1,0
1154,6.470416731672898,1,0
12486,1.3183847147674475,1,0
7582,4.419641683426294,0,0
1369,7.332056125517947,0,0
3392,3.2150708609515934,2,1
10041,3.6531713664112337,2,0
3059,9.424852812975272,1,0
10785,3.265831602393959,2,1
12410,3.711785885233803,1,0
12598,14.228183516759938,0,0
6029,2.231879058937967,2,0
1419,15.535795659734875,2,0
11562,5.1024943845444986,2,1
2168,3.774577743183295,2,1
356,2.458518915445785,0,0
10626,4.65645169182616,2,0
777,7.774940557436691,3,1
148,2.8345234671337867,1,1
10145,-0.33583329590070754,2,1
2425,9.955345991692926,2,1
4453,0.20522906408571423,3,1
4790,14.214963897653604,3,1
6752,0.045119988602342787,1,0
7813,9.74478450257297,0,0
4353,1.9225218149617262,3,1
6391,11.39961125312918,2,0
8305,6.431403739699702,2,0
8359,4.607512981148486,2,1
6613,-0.6545668549405964,3,1
10294,6.449090647847993,2,1
11316,13.529140468577369,3,1
11071,-0.6239314877049192,2,1
8955,2.6887082593157468,3,1
7728,-0.8911708444625976,3,1
4589,3.9847044772839664,1,0
13303,-2.402839264981785,2,0
12213,1.9212606934526903,1,0
8997,6.120166888450836,3,1
9259,-3.530371314458425,2,1
8064,3.8835614765675057,2,0
5932,5.392098909963554,2,1
1535,1.8387998220239554,3,1
11087,7.355523473641947,1,0
12503,1.2814114677439177,2,0
11506,6.829121610389578,0,0
9356,21.47210635688578,3,1
2361,1.1041433918139039,1,1
246,12.39686916475144,3,1
2834,3.012260439875049,1,0
7277,0.5994163304267128,2,0
6490,0.6180672345923925,3,1
7585,1.536578202543573,3,1
3629,4.220205634259612,3,1
8274,3.5967930758084563,0,1
9477,10.603348423638291,2,0
5656,-1.9403768061440734,3,1
6971,5.712357847434386,2,0
1921,-1.0461413103159414,3,1
11141,1.3704540914599317,2,1
2510,1.5284654865865352,1,1
8726,3.787815743882546,3,1
7187,11.691374305346613,1,0
1406,8.760973403865247,2,0
10225,5.045997465593746,3,1
7371,6.461013084120766,0,0
12405,5.02916887012367,2,0
13013,7.483253490155672,2,0
13475,13.226430632345679,3,0
10795,5.4652607626777385,2,0
8351,1.3787447854382093,2,1
1858,-0.5745294455657163,2,1
2089,3.0510700245217084,2,1
10162,11.870524600969508,2,0
3865,0.7461198856300572,1,1
13173,10.58327067119256,2,0
1510,3.752075859402429,2,1
6555,-2.257994927542614,2,1
1120,7.793842106800546,3,1
5425,12.227586882264752,3,0
745,5.589103276305869,1,0
7247,3.6202042684819578,1,0
13236,6.712055497001735,2,0
4450,-0.9002923750910837,2,1
4493,4.624078847604508,3,0
601,15.32848227071841,3,1
9333,2.5316792066003613,3,1
12693,11.702522720001944,2,0
5870,-4.0593395194599475,1,1
4296,1.789378052609488,3,1
13189,5.259050110573619,1,0
1598,2.7609274522028615,3,0
2765,5.108745715668457,0,0
9289,-1.8152160727647417,3,1
3529,6.342392996096791,3,1
9917,3.687554363178653,3,1
5694,18.260290216207405,1,0
1021,2.278314447881178,2,1
9804,12.19976874453059,0,0
2735,3.2343062319473646,1,0
9999,6.205308128130509,2,0
2754,7.706739786850401,1,1
12764,0.7140634527631882,1,0
4497,3.2554905036294115,2,0
4591,6.239335429492789,3,1
480,5.922269364579147,2,1
12640,7.865025065987007,2,0
3563,4.204655197581868,3,1
6113,1.8045454159665288,3,0
10203,4.389230555171384,0,0
2993,2.6500695952012405,1,1
6750,4.607501250260398,1,0
5497,-0.9212137871992372,3,1
6262,8.932075358960683,2,0
1763,10.316023507017922,2,0
9176,3.5917693392901064,1,0
6552,0.9043654253058108,2,1
6918,2.771081963668198,1,0
8651,-0.8936914294737051,1,0
12172,3.782652361321536,1,0
2779,9.629726276964671,3,1
11437,-2.070250098025034,2,1
3238,11.033053750806582,2,0
8124,1.0253408210273505,2,1
1336,1.2880203868275788,3,1
8905,8.736804641546037,0,0
9466,4.580490319192744,0,0
8773,10.352275323584818,1,0
11362,0.696942928293133,2,1
5543,8.173860638249497,1,0
13121,3.920159750990596,3,0
5075,7.968779675948648,3,1
10844,0.7089578823032139,3,1
11605,6.028550101624755,0,0
7681,6.756643614772625,1,0
8756,9.068574956544142,1,0
5435,0.9348781473904566,1,0
6912,0.28670702349453236,2,0
5317,2.522745274566922,3,1
1774,5.713011907346161,2,1
8076,9.108978348483,3,0
7195,-0.4096376201016658,2,1
5844,-1.56199512009906,1,0
2030,12.656439295404741,0,0
8297,-0.05783700376650969,2,1
7105,11.35437266447104,1,0
9253,-2.1787020461286533,1,1
6060,3.3146810998647247,1,0
8835,6.924677041888399,3,0
3780,-1.4083981455405432,3,1
2697,9.282313622317412,0,0
3678,3.727806856048068,3,0
2743,5.336335367658148,2,0
7013,0.25605854690884167,2,0
2751,12.301306952638177,2,0
1616,4.644202669329434,2,0
5227,13.308726211966581,3,1
12809,7.491997164248351,2,0
3377,4.175908266540173,2,0
10508,20.74765351075754,2,1
103,3.106448073968128,1,0
8778,1.6327531500586852,0,0
5996,1.5008887020109265,1,0
8585,1.6027972509824988,2,1
12482,2.8850124488161524,1,0
8169,5.006856714055733,1,0
658,9.384186198082572,3,1
7589,7.976403913366142,2,0
6087,12.520210767823869,1,0
7149,9.93623071943887,2,1
3199,6.014299062766387,3,1
9185,16.37848268369432,2,0
2501,1.7040197526257885,1,0
11779,-1.458522988048447,2,0
5003,16.66929352752568,2,0
7587,12.93372174041819,1,0
3,2.0338096484606765,2,1
5926,-2.7199552457427183,2,1
11046,-1.6783624283867895,3,1
5187,5.974512198720156,3,1
1436,11.721531482846418,2,0
10892,3.2878763658805177,2,1
1408,3.9224999382972303,2,1
7320,6.4106986404895965,2,0
5072,-2.743369746307502,1,0
8703,10.568052871947787,1,1
6449,12.446676119975052,2,1
13035,3.246442550660024,1,0
10568,0.6769753642604948,2,1
735,-2.129012605605634,1,0
10163,1.5198531067779748,2,1
4619,5.2818428359660325,2,0
1181,6.569755828575195,2,1
4878,1.9623506601143554,3,1
7140,0.6148043426640579,2,0
2449,0.9940019055924185,0,0
3048,4.285260476000942,1,0
4139,3.340127086905951,1,0
2929,8.313529563360468,2,0
9154,8.047590244384732,3,0
10332,11.534880744160736,3,0
220,17.20535711733371,0,0
3499,0.9776533885739955,3,1
8129,6.052933885144482,2,0
11610,9.167386697179749,2,1
9547,1.3563612223541894,1,0
9740,5.2937662172763424,1,0
2797,4.936241286594724,2,0
415,1.5079507267956425,2,1
5521,9.784669869907184,1,1
13245,5.905732952133854,3,0
7331,4.336896299755961,3,1
3166,0.6477721104631369,2,1
8152,-0.14332211113924687,3,1
2214,2.0435956066615413,2,1
4192,6.095164878903748,2,1
9639,-1.0204809960012375,3,1
5353,-1.007401816438727,3,1
10768,9.683965150605747,1,0
1969,3.8857111393905144,1,0
1316,3.555892091019066,1,0
2877,11.153455411414782,3,1
5881,1.7282029815751998,1,1
5424,-0.07740884221441979,3,1
10722,-0.18850154121904428,3,1
9596,-4.080791433090168,1,1
4333,24.13987722182378,2,1
4766,2.660172777157692,1,1
8653,16.643596363064344,2,0
2977,15.649040553652895,3,1
6376,1.333909016619052,2,0
5114,10.174507862010882,3,0
10165,-1.4112553642664212,3,1
5155,6.5005203546682155,1,0
5950,1.3624666903343379,2,1
13320,10.171361705747504,2,0
4474,1.3676628207867743,3,1
12970,10.826720696903395,1,0
11924,7.5108043648981715,3,1
8372,7.004532478429207,0,0
12095,1.750302484084224,2,0
676,6.15861715486535,1,0
12,10.228306157684997,3,1
1512,12.268028610370877,1,0
12093,1.7972324591059712,2,0
11199,-2.959548899879178,2,1
8150,3.580934214252858,2,0
7032,10.193984005131695,3,0
10414,7.874729030749667,2,0
2261,13.752493717943715,2,0
7932,1.0759502823262392,1,0
11984,2.8038145229956064,1,0
2941,3.1916904361639395,2,0
11189,17.446245662008103,1,1
8849,13.24208012442799,2,1
8270,10.092559593949119,3,1
8320,3.921631519820284,2,0
11185,5.907009905193323,3,1
3955,4.815505795342984,2,0
7910,5.574306873865689,2,0
1240,12.982944065507928,1,0
422,6.9322293294838575,3,0
7096,4.23408761770149,0,0
2355,3.8634923951031834,3,1
12401,12.198513784161669,1,0
160,15.211229628230408,0,0
349,18.752811067208494,2,0
6574,5.158827127879134,3,1
3284,-0.3177615610802462,2,1
11404,1.0837931135952208,3,0
9842,-5.079270643846471,1,1
12388,9.44956390820594,2,0
13265,0.8027612684069538,2,0
7905,3.271754408499047,2,0
9255,6.925381319618659,0,0
7993,0.36194501777229204,1,0
4480,2.015609713696473,1,0
9052,5.831936867697408,0,0
8832,3.650531729460923,1,1
167,2.1965203779663565,2,1
9524,15.283465420641159,3,1
292,1.7161564196562313,3,1
5641,3.559213072488059,3,1
4117,10.603936858640711,2,0
4376,2.1864056035620165,2,1
8423,0.06110157614763745,3,1
10542,4.552439096209871,3,1
6664,18.388705125766208,1,0
8636,4.41804291552566,2,0
5356,4.181769689242908,2,1
2032,3.736462848615556,2,0
10953,5.823749550675576,1,0
6872,2.971913718115132,2,1
1046,2.752090904606791,1,0
3696,1.6768203737986238,0,1
11350,0.16286950952592516,2,1
9475,1.412853684893831,2,1
3876,6.401010241312681,2,0
3453,10.301584123443963,1,0
9439,16.124011097451753,1,0
9995,10.07939675125454,1,0
1430,2.389893039616067,2,0
5897,-2.215035574051403,3,1
526,1.3281814974215225,1,0
11309,6.988030729091301,1,0
2874,10.278667745470285,2,0
4777,4.313991228826399,2,0
9536,-3.631468276739774,3,1
111,5.717724491641827,1,1
3701,3.175349627901816,0,0
1051,-1.2192261777545368,2,1
4624,0.9695695961586102,1,1
1911,-3.767386003390013,2,1
6810,5.247229984900599,1,0
4397,0.8520778559179034,0,1
12048,14.654302839956573,3,0
5794,10.27454367962229,2,0
2860,4.519155851126227,3,0
4449,-2.2836293632630413,1,0
10759,8.452952485455704,2,0
5722,-0.9855951899021946,3,1
714,3.3254045086061574,2,0
5835,1.2366331718699624,2,1
10020,-3.181709022261076,3,1
4945,12.207985731144323,2,0
9344,5.493239023646086,1,0
11604,7.585787434157671,3,0
5274,-1.3316767626672101,3,1
12881,4.838840628646668,1,0
10783,4.4832391688880575,0,0
9641,5.2430856416467675,2,1
13312,22.907779100211545,0,0
8503,7.036829616321013,0,0
58,4.292333950670187,1,1
9738,-1.097368733946833,3,1
12832,5.518924430852879,0,0
6470,6.892507841365653,0,0
10798,2.6303159684972792,3,1
2528,8.004333307390775,1,0
6025,7.742305418623388,3,0
6957,3.6666452937245366,2,1
6359,4.611475796713855,0,0
1811,6.777905000776477,1,0
10263,2.6130838696902186,1,1
4142,18.047981719872404,0,0
12744,5.461108844692803,2,0
12927,5.650151283635689,2,0
8598,1.581459201479137,3,1
9793,4.824201011813999,3,0
9918,2.798565984297819,2,1
2593,8.316299264856807,2,1
5563,4.553082757412609,1,0
6786,14.31212599248121,2,1
1886,3.3329824730928514,2,0
5041,9.309748727017777,3,0
3901,4.818179475255755,2,0
257,-2.704461924425166,1,0
10594,3.6715027385429977,1,1
341,1.3669008554573705,2,0
2691,24.371750069413714,3,1
5031,0.4702714015202229,1,1
6067,9.00667970580253,2,1
504,2.969570691175257,2,1
6925,11.753958306207043,2,0
6521,7.427269232671611,2,0
12323,4.159484124248028,2,0
610,-0.5009711723155634,2,0
6830,0.6601998283733085,1,0
3739,2.5106673959362578,2,1
5091,4.296429843908781,1,0
1776,11.849796515245387,2,0
37,3.2288665985164404,2,1
757,9.484363333647243,3,1
6842,-1.313148190371658,3,0
2475,4.392319787929723,2,1
11473,5.618784524495606,2,0
8540,5.98646499306919,0,0
3963,7.461947102458078,1,0
4974,0.2501210977023738,3,1
9704,8.120329182425063,3,1
5429,5.705382167026398,3,1
978,8.49584132542282,2,0
5056,0.875084741487572,2,1
9715,5.779903376528559,0,1
3750,9.043384683669425,3,1
11261,8.127541391947158,2,1
11152,-0.36342281568736473,2,1
6150,5.25128502984621,2,1
4382,16.461402805914663,3,1
12192,2.208914075848301,2,0
4801,0.5087350836024482,1,1
10308,0.144598265471527,3,1
624,10.992654051479352,2,0
10930,3.903422091081281,2,1
12363,-2.569003051924369,2,0
339,0.44091820184099195,1,1
13324,4.9540981989849815,1,0
9510,4.734058006483088,1,0
7411,0.08244553683340383,2,1
9068,7.089719873265341,3,1
3501,6.426258585866962,3,0
12687,14.353475943704884,1,0
6466,8.63705247287317,2,0
9265,8.357901773645423,1,0
5828,7.616015991303893,1,0
2973,7.720436964422136,1,0
411,1.989316784465997,1,1
6373,19.718886837210444,2,0
9845,3.482933565961213,1,1
10896,3.2616532280019594,1,1
10557,4.5235043742578664,2,1
3176,5.236235123477847,3,1
5292,14.029725289381167,2,0
6365,4.7337369152225035,3,1
45,13.302370727949288,1,0
1665,3.8991382424347414,2,0
1241,-4.054484108123539,3,1
2356,1.3130097108007717,1,0
3720,4.754830738874693,2,1
5992,15.944944537733253,2,1
3491,12.6993233383857,1,0
7062,3.906847032735447,3,1
2796,1.7072988308508636,3,1
11274,6.9808614401441496,2,0
10110,-0.9766137074017449,2,1
2371,7.4941862699462085,1,1
4200,-0.110706310326709,2,1
12603,6.382676376517036,0,0
11480,6.123667208854958,3,1
10584,11.556302554866582,2,1
13108,8.895389326142906,2,0
483,1.9633042398725986,1,0
6208,-0.6733480301115353,3,1
8759,5.273017661107497,2,0
5645,1.1727106332032842,3,1
5900,-2.068404437402086,2,1
1733,4.631722761674009,3,1
6,3.1985123495904246,3,0
10157,9.843713495757525,1,0
11034,1.6894896083833464,2,1
5162,4.4689332102680375,3,1
7856,10.418759115713872,0,0
10910,3.514530980284711,2,0
13197,3.716538314847548,2,0
10192,15.06419329506645,3,0
12457,8.400900770856028,3,0
8378,-3.557316568029376,2,1
9372,6.2179105761274265,2,0
2639,8.780253981137568,3,1
3510,24.37377810999599,3,0
5826,5.807229379515479,1,0
1390,6.062896353176653,2,1
9205,8.255902020897938,2,0
1593,1.060624616555426,3,1
917,7.061588855535947,1,1
2090,1.2455706447351265,1,0
9984,13.166230575336355,2,0
395,2.3963691025731277,2,1
3245,12.623826508982736,1,0
2468,4.543979155542454,2,1
9620,0.8897582130392023,3,1
7839,-4.59706474946309,3,1
828,18.62254448885768,2,0
9172,1.9767611265080651,2,0
4533,1.9349318129677417,3,1
11135,7.905390938124402,1,0
3276,12.248819561782396,2,0
7685,14.068085442668297,2,0
316,3.252012410561835,3,1
9609,16.63154444214429,3,0
6024,7.030436137320013,3,1
3339,9.372787263929695,3,1
2079,4.554631069317108,1,0
11110,1.5548369697482602,1,0
2336,14.76889807081253,1,1
1515,3.1620840986674783,2,1
8604,-0.016440330885687082,2,0
10736,-1.784984410558236,3,1
6424,7.9734051098681205,2,1
4641,-0.6844359645368093,2,0
10526,5.6042820845164965,3,1
6348,8.91869301682553,1,0
2681,5.286880157665638,2,1
12201,12.358310702437976,2,0
5047,2.719043242611327,3,1
6223,8.847485590235799,0,0
8753,6.677285845184606,0,0
4240,8.77086158288776,1,1
2518,-1.0114674219583635,3,1
7085,-2.0691081090890773,3,1
2598,8.1527912870682,1,0
3009,7.774077974275818,3,1
11961,13.021571337008512,2,0
10514,7.742633283343583,0,0
5879,10.6542160744812,3,0
10292,15.590204784021195,1,0
10221,0.9509912600233141,1,0
2131,4.014314485269321,1,0
4505,3.181444808470841,1,0
39,7.328925532656104,3,0
3363,-0.5201785114173132,2,1
8965,-1.6256115272036116,2,0
10268,-2.486640094847003,2,1
7181,2.78488401802085,2,1
13356,6.195697091662748,0,0
5126,7.767346261141797,2,0
2567,5.654027173485784,2,0
4319,11.715355926469597,2,1
5283,10.279030283209009,1,0
4203,8.172405395276764,3,1
7664,5.158453358681406,1,0
12902,6.362287993917929,2,0
10562,13.230673814487949,2,1
11688,-0.33448588860683226,0,0
736,2.5718047394999113,2,1
7164,-1.7711652505842732,3,1
10011,-1.1577767921249138,2,1
5374,7.7437014091918845,2,0
7646,2.8858630440250796,1,0
147,5.542420297312722,1,0
9191,-0.43304684531689963,2,1
9797,6.971607195220657,3,0
13072,-0.26717016805656724,1,0
7312,5.2435083224467745,2,1
12199,14.673123425403361,1,0
10938,5.259864334007223,2,0
5695,1.6790723422159664,2,0
10435,4.868298557053597,2,0
13094,2.9244753603251286,1,0
7304,2.727319519512796,2,1
6811,11.703595411674584,2,0
5647,3.6884174121314595,3,1
3404,14.226119165450683,3,0
1994,16.863738597793365,2,0
6938,18.859923360567237,3,1
4928,1.2918013621178814,2,1
2901,-0.1805053779055963,0,0
4027,9.024857924919923,3,1
8453,-0.7581823661683018,2,1
6749,6.476871484799396,2,1
8022,20.47728990980964,1,1
6346,2.0633541170075325,2,0
2972,5.119070167280566,3,1
6623,4.523178006583846,3,1
77,0.5573722400601007,2,0
739,8.08151571418251,3,1
10569,19.398321649216324,3,1
13008,3.9399074881353866,2,0
3718,5.4989771033117725,3,1
12435,9.345790692632761,3,0
12642,6.878245952030813,1,0
8641,4.616492598379561,2,0
8143,7.310914960763903,2,1
3721,4.24530210915457,2,0
10453,13.23120572147285,1,0
1140,4.968261339286139,2,1
493,2.373852335706294,1,1
10188,3.547356803386978,2,1
8117,8.706479597130615,0,0
7427,4.423554807376707,3,1
1702,6.697833540619046,1,0
4527,2.547018644435945,1,0
7899,0.6715486587951269,3,1
1950,-0.8205489640114147,2,0
2399,-1.8341842437730622,3,1
4354,3.977608515071323,2,0
9790,1.1462680168876083,3,1
9612,8.615556611128103,2,1
5142,10.204126730376466,1,0
4210,4.861195373255841,1,0
11008,5.298524335997284,2,0
1591,8.335830310126537,3,0
5496,4.153740091717561,2,1
583,0.7366187591361559,2,1
3100,5.076719349664435,2,0
6888,8.33603871428162,3,1
3884,6.052485358963709,0,0
4441,6.156002649781571,1,0
7106,8.495997051684201,3,1
4855,-1.1862447802020357,3,1
4861,-0.26872868521677074,1,0
9049,3.697295843185544,1,0
6814,4.061008306500944,2,0
6114,3.6858030487570117,2,1
7825,2.330199530261468,2,1
7067,4.687366810953286,2,0
6563,2.915998404051698,2,0
12302,5.206910398653585,1,0
3559,5.924963077840058,3,1
7064,2.0435379614393767,2,1
836,14.054420198065738,2,0
1403,2.8877938610655405,2,1
4538,-3.5568881654560207,1,1
8289,2.5001252588318152,1,1
12821,3.8610436710882756,1,0
660,9.443007376816357,2,1
277,9.959914662831649,2,0
13493,19.477525541432286,3,0
4134,15.439181322283925,1,0
4095,3.1631802332854364,2,0
5069,7.039186528473609,2,0
3146,0.034619602643302105,2,0
2580,5.359416780079627,2,1
8125,2.834773721255394,3,1
7792,13.365768813093007,2,1
9162,-2.0300130072553335,3,1
7778,10.013954090053625,1,0
5554,1.8966621770614958,1,0
9523,4.962656334867411,2,0
12907,4.263960166475091,2,0
1603,9.640701157049348,2,0
1525,7.812181213366338,3,1
520,16.12506470888249,2,1
5667,6.087977003477706,2,0
4941,9.320628025973377,2,1
2339,15.312606058048932,0,0
1644,5.027302820580337,2,0
11762,14.928244408317864,1,0
11144,0.9418380554772767,3,1
6915,1.9778696309816932,3,1
996,1.6936339929410238,1,0
1809,2.871925827246328,2,1
10487,3.302349560297091,2,1
5621,12.122495052478492,3,0
6556,5.852544039707043,1,0
383,14.838860686141192,2,0
814,5.0260806231521435,3,1
6008,7.216684010419536,1,1
5020,5.39591501247187,3,1
8306,-1.9344191032317872,2,1
5671,-2.5824502717768905,2,1
9057,4.042613041068269,1,0
2541,10.708585550342256,2,1
9434,1.935460255452999,3,1
6578,-0.8381622630593801,1,1
1807,11.752421442506218,2,1
11656,9.954957741679756,1,0
156,11.045019210831738,1,0
6301,1.378162528907447,1,0
6128,10.143040706616882,1,0
680,13.906277621269826,2,1
11836,8.931527253770662,2,1
1493,5.757399518000636,1,0
2537,-2.383900380313135,3,1
854,3.9381604631730482,2,1
10714,8.587503318536408,2,0
9385,10.281030198125915,2,0
361,2.2154811499345226,2,1
435,1.7089943376995358,2,1
4396,4.318377973001881,3,0
3730,3.9608125790985897,1,1
11545,2.8345774166588775,1,0
4774,4.9868831048996185,2,1
2980,6.710425721642261,3,1
4262,-2.6212175286819983,1,1
9450,0.5606747642181511,2,0
2058,6.626508631478381,2,0
12015,5.33168940733891,2,0
7635,6.200987874229209,3,0
1263,2.3243343706717843,3,1
4957,11.1618476164741,1,0
9668,5.2397875351275,2,0
9912,0.22889953913685068,2,1
1190,6.288426061915793,1,0
3229,4.807014444079995,3,1
11383,4.917723085659583,0,0
516,5.203853007630871,3,1
8768,3.924597516817228,0,0
8027,10.89126154041757,2,0
4735,4.867701276806461,3,1
13459,1.3318773701938849,3,0
1504,8.398052179398105,3,1
5389,9.89592991314811,2,1
7031,18.346118905402506,2,0
1042,8.20068365041898,1,0
13436,7.485559271584479,1,0
11044,11.474402677843038,2,1
5941,3.943004702330091,0,0
5755,5.019314082901229,1,0
1642,4.765982657136883,0,0
7881,5.839316663731806,1,0
1820,5.433771488183101,1,0
5601,2.7935833503055854,2,1
5025,4.771924736716443,3,1
1467,1.2326351193047254,2,1
1955,2.5144063917438984,3,0
1772,2.3835532003354927,3,0
4879,2.282949856055269,3,1
9561,-4.225077745610787,2,1
10425,6.1998582905020605,3,1
7936,2.2658143288163495,2,1
9884,1.8597972895919233,2,0
1677,2.90631342044694,2,1
856,-0.19266369985148518,2,1
8589,5.9730462529268795,3,1
1861,-0.24465811358163347,2,0
8508,8.668109468955166,3,1
5080,-1.3334493565679415,3,0
13335,-4.150574637043422,1,0
1694,2.311740030425326,2,1
98,4.356263557351509,3,1
