,Y_real
9911,0
3720,1
6101,0
3717,1
648,1
10589,1
6401,0
9014,0
4118,0
3099,1
325,0
2850,0
5853,1
7231,1
4978,0
4932,1
246,1
7489,1
7582,1
7964,0
7074,0
10260,1
8035,1
10472,1
733,0
1766,1
4617,1
4652,0
6034,1
3253,0
104,1
2240,1
2876,1
10715,1
10175,0
8825,0
3293,0
6629,0
9357,1
4477,0
1148,0
1669,0
1342,1
9239,1
1719,1
7879,0
430,0
7763,1
1330,0
5537,1
2496,0
10516,1
1175,0
7612,0
10405,1
6892,1
10913,1
5092,1
8084,1
9271,1
6474,0
10312,0
767,1
1512,1
300,0
8862,0
4655,0
1559,0
4506,1
932,1
2217,1
5310,0
5530,1
5642,1
7241,1
7973,1
9616,1
10216,1
4630,0
10072,1
11017,0
10886,1
5830,0
9788,1
5406,0
1668,0
3260,1
2669,0
10010,1
9991,0
10290,1
6774,0
8771,0
8318,0
4068,0
3519,0
8152,1
973,0
2799,1
5937,1
895,0
10517,0
1411,0
8599,1
7348,0
192,1
10042,1
6793,0
4040,1
2118,1
6811,1
9443,0
2983,0
6763,0
9348,0
773,0
10975,1
3827,0
10463,1
4550,0
6596,0
4431,0
8290,1
315,1
7184,0
1076,1
4210,0
2499,1
8018,1
8369,1
5349,1
8129,1
894,0
8602,1
3061,0
7096,1
4069,1
6267,0
8277,0
8716,1
4425,0
3056,0
7104,0
9896,1
1921,0
9495,1
4254,0
821,1
5641,0
5435,1
2744,1
4441,1
8871,0
6290,0
9389,0
8718,0
6724,0
4494,0
4600,0
4192,0
10091,0
4329,0
3108,0
2568,0
5003,1
5319,1
117,0
7432,0
3085,1
8773,1
2415,1
1395,1
7587,1
10404,1
5194,0
2985,0
8261,0
1042,1
9642,1
8423,0
9494,1
2437,1
9268,0
10121,0
4531,0
8267,1
4656,0
457,0
3932,1
9613,1
8872,0
5556,0
10477,1
6652,1
2391,1
1553,0
2601,0
10056,1
9958,0
3521,0
4502,1
3840,0
1245,0
9156,1
1355,1
9188,1
6206,0
5421,1
5436,0
4759,1
11235,1
2078,0
3903,0
8870,1
1017,1
7585,1
8169,1
9125,0
6887,0
5611,1
7264,0
672,1
4976,0
7785,0
10772,1
5221,0
6643,1
10760,1
7112,0
568,0
5558,0
3965,1
10539,0
956,1
3718,0
4675,1
8396,1
9969,1
244,1
119,0
878,0
9786,0
5356,0
4123,0
4982,0
2178,0
8476,1
4266,1
7643,0
5939,0
4412,0
946,1
9387,0
10754,1
5367,0
9689,0
8190,0
7996,1
1506,1
9595,0
8377,1
5790,1
4735,1
9999,0
5923,0
1823,1
8259,1
1096,0
7296,0
7970,1
9557,0
5413,1
464,0
7500,1
4033,0
2472,0
6291,0
3160,0
8995,0
6731,0
10591,0
8417,1
8249,0
2084,1
8753,0
1295,1
2052,1
10574,0
10630,1
3570,0
6146,0
3508,0
3021,0
10957,0
5621,1
8310,1
3697,0
11123,1
6057,0
9798,1
7680,1
5809,0
5932,0
1843,1
3241,0
809,0
9688,0
1079,1
8090,0
3731,0
5073,1
4562,1
7810,1
446,0
4053,0
3689,1
5274,0
8537,1
3016,0
5184,0
8260,0
8103,0
694,0
3415,0
5245,0
6657,0
3288,0
6370,0
2260,1
10388,1
10418,0
8963,0
4813,0
11130,1
4822,1
1185,0
69,1
4222,0
2811,1
3685,0
10558,1
8949,0
9037,1
9335,1
8055,1
1007,1
1063,0
10349,1
6210,0
7172,0
3529,0
3964,0
5569,0
9260,1
9903,0
10586,0
3205,0
46,1
2188,1
7825,0
3211,0
7984,1
6419,0
1408,0
7107,0
9447,1
5551,1
8251,1
6470,1
5337,0
4833,1
1403,0
10293,1
8668,0
10955,1
4795,1
3559,0
10386,0
4347,0
2608,0
711,0
9307,1
10674,1
9195,1
2022,1
933,1
2231,0
680,1
1940,0
10129,1
283,0
3972,1
303,0
366,0
8002,1
3434,1
5665,1
9095,1
3096,1
3705,0
3567,0
2520,0
9225,1
7586,1
10226,0
2912,0
4427,0
3756,0
4416,1
103,0
4507,0
4660,0
9397,0
2891,0
4292,0
7544,1
7747,0
817,0
3200,1
11209,1
1682,1
649,0
9220,1
9614,0
3230,0
3785,0
3805,1
6028,0
6363,0
6602,0
2342,1
8228,1
1604,1
3302,1
6455,1
5789,0
7660,1
7496,1
4804,0
4457,0
5543,1
4450,0
7177,0
5007,0
702,0
3699,0
289,0
1064,0
3366,1
6248,1
6450,1
9242,0
3631,1
6685,0
3798,0
5759,1
10411,1
3308,0
1236,0
7911,0
3045,0
3752,0
7292,0
940,0
1798,1
11112,1
10810,0
8218,0
10818,1
3516,0
363,1
3181,1
2239,0
10176,1
260,0
2277,0
7365,1
5197,1
2085,0
8569,1
8710,0
5396,0
8938,1
7368,0
1498,1
4760,0
9679,1
10402,0
1270,1
1099,1
4879,0
7770,1
9198,1
4294,0
8713,0
6082,0
6175,0
2535,1
9859,0
8185,0
1398,1
10795,1
5079,1
10866,1
7509,0
7786,1
507,0
11047,1
6005,0
11148,1
2757,1
6251,0
5554,0
5552,0
6194,1
5289,0
10905,1
1914,1
6340,1
889,0
4421,0
6522,1
4109,0
1660,1
8611,1
7649,0
8859,1
7257,0
572,1
4310,0
3966,0
4126,0
8678,1
4901,0
10739,0
3846,0
1226,1
10691,0
1613,0
9622,1
7736,1
7359,0
10576,1
6165,0
2164,1
6941,1
6047,0
9433,1
1721,1
3603,0
5795,0
8273,1
1755,0
701,0
2232,0
8138,1
1256,0
9460,0
8460,0
5214,0
128,1
6311,0
350,0
7087,1
203,0
9570,0
4623,1
3757,0
10538,0
6781,1
7176,1
4712,1
8464,0
139,1
5351,0
3683,0
2222,0
5205,0
567,0
4411,1
8381,1
9022,0
9432,1
9250,1
364,1
6954,0
8589,0
3610,0
10615,1
2155,1
2094,1
9580,1
9364,1
1788,0
5378,1
3722,1
900,1
2704,0
11062,1
7801,1
605,1
10105,0
10504,1
1870,0
7481,0
3448,1
4096,0
9234,0
6931,1
3358,1
4413,0
8613,0
5828,1
330,0
1401,0
5036,0
10182,1
2842,0
6541,1
3445,1
8758,1
1336,0
10679,1
3501,0
4501,0
1217,0
9966,1
7980,0
5170,0
4960,0
7872,1
8575,1
62,1
1936,0
10637,1
1197,1
10914,0
1587,0
2970,0
9427,1
1150,0
1414,1
3856,1
2935,0
9392,1
2573,0
9858,1
8360,0
1522,1
7988,1
10932,0
6203,1
2703,0
10193,1
9650,1
2939,0
2420,1
8823,0
5249,0
7892,1
8384,1
6049,0
816,1
5985,1
3224,1
2336,1
5744,0
10314,1
872,1
8120,1
10233,1
1033,1
5700,1
4162,1
9514,0
9034,0
1879,1
3376,1
7656,0
1247,0
5848,0
8053,0
9161,0
5865,0
9039,1
1095,0
8458,1
5341,0
68,0
10711,0
3962,0
2730,1
10605,0
361,0
775,0
1980,1
3254,0
7127,0
7849,0
4175,1
2812,0
559,0
8041,1
6361,1
3913,0
9298,1
6384,0
2438,0
9842,0
10830,1
3336,1
2000,1
2955,1
9149,1
3493,0
5218,0
7337,1
10770,0
3051,0
9128,1
9988,1
2833,1
3167,0
2961,1
9904,0
2467,1
233,0
1981,0
1549,0
7628,1
9772,1
5682,0
3312,0
3792,1
356,0
9875,0
7070,1
9898,0
777,0
5639,1
7247,1
14,0
5442,1
7792,0
744,0
6235,1
4829,0
1456,0
4999,0
8098,1
9869,1
3279,0
5775,0
10808,1
4320,0
4702,1
3724,1
886,0
6631,0
8692,1
10457,1
9327,0
8596,0
781,1
3728,1
5338,0
3048,1
1258,0
3578,1
6337,0
10244,0
9578,1
5802,0
10569,0
3185,1
7344,0
1516,0
4015,0
9089,1
3086,1
2667,0
7280,1
10936,1
7572,1
2362,0
7318,1
1993,0
10449,1
6066,1
7374,1
9725,1
5486,0
3992,0
706,0
9985,1
2864,0
3714,0
10594,1
6624,1
8774,0
4512,0
2433,0
9306,1
3598,1
199,0
1151,1
10898,0
2652,0
4682,0
7717,1
2401,0
6143,0
3015,0
2319,0
9111,1
2445,0
2663,1
6825,0
11001,0
3076,0
2066,0
3423,0
6409,1
7956,0
8686,1
5083,1
6827,0
5877,1
4398,1
3593,1
1066,0
6289,0
2191,1
5539,0
5986,1
6150,0
10299,0
8106,1
3472,0
4295,0
6013,1
1125,1
5391,0
5613,1
9323,0
5384,1
6126,0
6466,1
2689,1
9534,1
3970,1
3233,1
552,1
9468,1
5926,0
3456,1
1211,1
7518,0
1714,1
1595,0
6454,1
789,0
3511,0
7139,1
147,0
9233,0
86,0
1303,1
6780,0
298,0
4120,1
2301,0
6762,0
2414,1
10827,0
3507,0
7986,1
5047,0
3081,0
10515,1
11229,1
3753,0
282,0
8209,1
5942,1
6353,1
2172,1
2557,0
3976,0
1865,0
8463,1
7375,0
7880,1
10706,0
7345,0
3826,0
6354,0
9169,1
6189,0
2206,1
3528,0
7583,0
965,1
2104,0
3225,0
578,0
5616,1
944,1
444,1
9759,1
386,0
1935,0
5190,0
1385,0
10110,1
6863,1
3865,0
3324,0
9080,1
5472,1
5685,0
4314,0
6505,0
2096,0
5646,1
6508,1
7965,1
10276,0
7575,0
2320,1
5634,0
5398,0
6025,1
9463,0
5034,0
4801,0
6925,1
9549,0
3383,0
4131,0
5668,0
3747,0
11067,1
5772,0
10180,1
4200,0
10851,0
3881,1
5169,0
3837,0
1700,1
6812,0
8908,1
1248,0
6506,0
5699,0
6185,1
10521,1
2049,1
6249,0
1285,1
3453,1
1132,1
8326,1
1883,0
758,0
4351,1
8880,1
9148,1
5260,0
5898,1
6997,0
5804,1
3246,0
3163,0
3707,1
2224,0
10249,0
6759,0
10666,1
10675,0
9053,0
478,1
806,0
80,0
7972,0
8204,0
2760,1
10885,1
4135,1
9910,1
1727,1
198,0
9672,0
2387,0
2841,1
3848,1
230,1
10214,0
3184,1
5907,0
1438,1
9970,0
1012,0
2419,0
6913,1
4353,0
1801,1
760,0
6052,0
7600,0
2395,1
5977,1
5077,0
9500,0
3546,0
9678,1
9502,0
5376,1
7291,0
7003,0
2866,1
9064,1
4985,0
7647,0
7684,1
6714,1
8978,0
6805,0
9592,1
1366,0
9100,0
9696,0
4257,1
3873,0
1518,1
9916,0
7476,0
4397,0
3029,1
4774,0
1996,0
11049,1
6429,0
5133,0
4528,0
75,0
4922,1
1832,0
8099,0
8806,1
5313,1
2742,0
414,1
8419,1
2315,0
1031,0
5326,1
10510,1
3285,1
10280,1
1365,0
1161,0
10169,0
8494,1
4595,1
3914,0
10681,0
1421,1
8576,0
2457,0
1431,1
2453,1
3289,1
10727,1
10492,1
1036,0
112,0
4189,0
5196,0
11061,0
6297,0
3238,1
10965,1
659,1
5385,0
4824,0
618,0
717,0
8501,0
1154,1
5104,1
2304,1
6819,0
6024,1
2186,1
1641,1
2515,0
6387,0
381,0
4319,1
8619,1
425,0
9417,1
5074,1
9741,1
8937,0
10167,0
4889,0
6633,1
11016,1
465,1
5908,1
10629,0
5679,0
4749,1
4216,0
2323,0
3540,1
7632,0
4145,0
8447,0
3595,1
1746,0
8897,1
11205,0
8564,0
7188,0
4931,1
9795,1
1579,1
10623,0
3832,0
8345,0
3215,1
2404,0
3252,0
11186,1
3368,0
7328,0
4551,1
7041,0
9379,1
4429,1
7682,1
380,1
563,0
4140,0
10991,0
11237,0
8079,0
2439,1
574,0
3154,0
2300,1
9520,1
10662,1
9051,1
3303,1
497,1
115,1
8797,1
5426,0
220,1
7477,0
1896,1
5141,0
10718,1
4391,1
4974,0
6553,1
8903,0
10331,1
4846,1
2713,0
7722,1
11053,0
6253,0
2650,1
3237,1
4331,1
6321,1
6376,0
1111,0
8822,1
9736,1
5355,0
9587,1
4229,1
2805,1
1566,1
9695,0
3023,0
9671,1
8957,1
7851,0
9521,1
8810,1
7987,1
7478,0
10355,1
8674,0
5111,0
1761,0
10895,1
976,1
8207,0
495,0
2579,0
10626,1
7661,0
826,0
10989,0
3648,0
4937,0
336,0
4725,0
2673,0
7488,1
3654,1
8142,1
2699,0
6625,1
9975,1
2723,0
3742,0
3930,0
7878,0
9959,1
9784,1
5162,0
11073,1
7914,0
830,1
8732,0
6543,1
8358,0
3258,1
1283,0
11193,1
4604,0
6199,0
2436,0
6426,1
7040,1
8832,0
9205,0
190,1
1315,1
2185,0
3978,0
5632,0
10628,1
5609,1
11088,1
7535,1
1061,1
3017,1
4609,0
7414,0
3265,0
8105,1
3422,0
4522,0
3249,0
7011,0
2324,0
6231,0
1347,1
6244,0
6155,0
1931,1
9288,0
8481,1
2279,0
6866,0
4592,1
9794,0
10123,0
3109,0
8406,0
1956,0
10671,1
7631,1
748,0
4176,0
1564,1
9371,1
4490,1
3041,0
4784,0
3847,1
11115,0
7082,0
5514,0
1439,0
9630,1
5768,0
1345,0
10159,0
7618,1
4951,0
4399,1
8526,0
9806,1
8442,1
6232,1
6868,1
4730,0
9693,1
8193,1
1762,0
8869,1
4260,1
3652,1
3083,0
2380,0
5012,0
347,0
8073,0
6977,1
10937,0
2129,0
8881,1
1785,1
9363,1
2949,0
1687,1
327,0
8891,0
8355,1
11035,0
7609,0
7059,1
5592,1
9322,0
6463,0
4440,0
11177,1
7761,1
9386,0
5716,0
3395,0
884,0
372,1
7659,1
4968,0
1359,1
8083,0
3892,0
9886,1
6717,1
6168,0
7971,1
7420,1
5770,1
271,1
8045,0
10785,0
8673,1
6743,1
2509,0
3835,0
5893,0
6841,0
7049,1
1778,0
8404,1
875,0
7615,1
6986,0
2937,0
9743,0
8568,0
8905,0
4236,1
741,0
1480,0
7009,0
5964,0
2858,0
6779,1
4435,0
4948,1
6654,0
11206,0
2882,1
3430,1
5884,0
10518,1
3558,1
1003,0
5536,0
3103,1
4137,0
2468,0
5591,0
2176,0
9383,0
9972,1
2365,0
5469,0
9558,1
9043,1
9872,1
8276,1
1339,0
2228,0
1611,0
10987,0
8415,0
7633,1
11239,1
9456,1
9304,0
1664,0
9079,0
8178,0
8370,1
5316,1
10572,1
8268,1
4122,1
9105,1
11118,0
8630,1
5000,0
8412,1
4244,0
3646,0
10059,0
3953,0
10340,0
665,1
5697,0
1730,0
8865,1
501,0
3094,1
10393,0
1325,1
174,1
10047,1
11187,0
7480,0
978,1
8074,0
11117,1
8234,1
4908,1
2013,1
7817,1
5656,0
4653,0
9116,1
8407,1
3345,0
5833,1
10000,1
1907,0
9636,0
861,1
3853,1
1726,1
7094,1
6443,0
4283,0
10085,0
8443,0
2512,0
8603,0
655,0
4317,0
1887,0
202,0
8446,1
3634,1
847,1
7979,0
9459,0
3588,0
1702,1
8615,1
10359,0
707,0
4386,0
8899,1
8868,1
7315,0
1952,0
2335,1
443,0
3313,0
3329,0
9513,0
8171,1
10889,1
5078,0
9314,1
6905,0
936,0
3460,1
9940,0
9491,0
6061,0
9449,1
2593,1
10412,0
5042,1
9847,0
691,1
4345,0
258,0
74,1
5106,0
3943,0
9091,1
6577,0
5645,0
500,1
6448,1
2481,0
7745,0
10400,1
7743,1
8683,0
3168,0
5365,1
1301,0
9564,0
7102,1
5137,1
3482,0
9640,1
1893,0
8030,1
2056,0
4647,0
6080,0
9577,1
118,1
4569,0
10003,1
5160,1
11009,0
1937,1
3556,0
9871,1
8676,1
870,1
2273,1
9204,1
2519,1
7692,1
3601,1
5596,0
2829,0
9553,0
10435,1
2814,0
8064,1
10237,0
6748,1
8003,1
95,0
4426,1
751,0
1023,1
850,1
7390,1
2221,1
6692,0
9406,0
6875,0
6922,1
6800,0
8024,1
8786,0
1062,0
7410,1
1409,0
9760,0
255,0
6835,0
4306,0
11242,0
8071,1
4875,0
8157,0
6618,0
1743,0
11155,1
1460,1
8101,1
3489,1
5991,0
5756,1
2138,0
3544,1
3666,0
11004,0
1356,1
4971,0
8233,1
9142,1
852,0
3991,1
3783,0
9555,0
9207,0
1976,0
3577,0
2325,0
8297,0
8514,0
636,1
3236,0
4079,0
4181,1
218,1
8015,1
9765,1
7519,1
6200,0
3702,0
6655,0
2410,0
5080,0
3834,1
7678,0
7007,1
1984,1
4325,0
8741,0
912,0
3868,0
7912,1
3002,1
4631,0
4480,0
7068,1
5892,0
1379,0
903,0
6500,1
3667,0
7733,1
9641,0
2655,0
602,1
235,1
1298,0
10019,0
2934,0
9582,1
7406,0
4113,0
4408,0
10705,0
8332,0
1241,0
1628,0
8578,1
2033,0
1779,0
6494,0
2352,0
9032,0
8659,0
991,1
7637,0
3296,1
9854,0
4112,0
4014,0
2630,0
1404,0
8215,0
5345,0
64,0
6666,1
9870,0
8430,1
5973,0
10893,0
2389,0
3421,1
3916,0
3589,1
9908,1
4159,1
5230,0
6854,0
4750,1
5416,0
1558,1
9139,0
9809,1
10289,1
1929,0
5030,0
1544,0
2788,1
5807,0
2576,1
9012,1
7689,0
2507,0
5399,1
7290,0
4532,1
10335,0
6580,1
8845,1
994,1
3032,1
8279,1
7196,1
9461,0
954,0
6362,1
1305,0
11076,1
2994,0
239,0
3987,1
5374,1
8392,0
1334,1
8864,1
3660,1
6015,0
3778,1
921,0
3810,0
2014,0
2999,0
8201,1
6558,1
7806,1
11045,1
19,0
421,0
5480,0
5722,0
10769,1
157,0
7447,0
10422,0
6733,0
3363,0
7382,0
440,0
5056,0
6117,1
3229,0
5594,1
10566,1
7325,1
3118,0
5822,0
10021,1
10688,0
1947,1
7834,1
798,0
4313,0
10533,0
359,0
10050,1
4547,1
10995,1
7975,0
1348,1
9466,1
4530,1
3251,1
3858,0
8167,0
8305,1
7258,0
4533,0
4367,0
8337,0
3765,0
7967,0
2565,0
6601,0
4928,0
5610,0
2347,1
11121,0
4127,1
3665,0
1350,0
8629,1
11071,0
9934,1
1961,1
1644,0
4104,1
9579,0
5603,0
5201,1
1474,1
2768,1
1612,0
10489,0
5628,1
696,0
9164,1
3003,0
7187,1
1513,0
5857,1
4183,0
4691,0
5801,1
613,0
4511,1
10,0
2516,0
1523,1
3517,1
10737,0
3959,1
10528,1
5997,0
7685,1
9661,1
10443,1
2950,0
554,0
5493,0
2236,0
4832,0
674,0
9751,1
340,1
9536,0
10656,0
8787,0
7551,1
377,1
2207,0
8496,0
1920,1
5684,0
4004,1
7162,1
6645,0
7436,1
9253,0
9651,1
9063,0
10880,0
9648,0
6193,0
5672,0
6413,0
2024,0
9240,1
10432,0
8902,1
4837,0
5240,1
9776,1
10112,1
7079,0
8970,0
4376,0
5938,0
10210,0
3923,0
3845,0
8061,1
10508,1
3478,0
853,1
5202,1
4519,0
8359,0
5959,0
3938,1
10946,1
10761,1
4552,1
1089,1
9499,1
2107,0
8385,1
7230,0
2816,0
2057,0
1264,0
8895,1
3605,0
7688,1
4828,0
7668,1
1794,0
7497,0
9120,1
718,1
1189,0
4518,0
7019,0
5658,0
7665,1
8418,1
10144,1
923,1
1541,0
2200,1
5854,1
764,0
131,0
3290,0
4063,0
8579,1
4001,1
7832,1
2156,0
2539,0
5867,1
6683,0
11050,1
9325,0
1942,0
7413,0
1960,0
8925,0
2874,1
4274,1
11013,1
4548,1
9887,0
5109,0
796,0
419,0
4657,0
480,0
9411,1
9251,0
11226,1
5878,0
2649,0
871,1
10632,1
1689,0
6787,1
4718,0
842,0
9709,0
1547,1
3842,1
5560,0
2505,0
7427,0
2671,0
485,0
10606,1
9393,1
8148,1
8422,0
7718,1
9566,0
72,1
5565,0
7341,0
3983,0
8468,0
1957,1
6579,1
7670,1
10756,1
3001,1
4013,0
329,0
5638,0
7408,1
1749,1
7638,1
2127,1
4243,1
9673,0
9168,1
4211,0
5404,0
5618,1
5145,1
9137,0
5517,0
10234,1
5818,0
6882,1
550,1
6281,0
6950,0
10403,1
7256,0
1704,0
5043,1
9763,1
7287,1
4619,1
812,1
6275,1
1731,1
1824,0
6365,0
4038,1
6010,0
9350,1
6727,0
2974,1
1035,1
10307,0
4676,0
5027,1
3592,0
5832,1
8827,0
10075,0
6938,1
1563,0
8301,0
5271,1
3573,0
2403,0
5849,0
6871,0
687,0
4598,0
6791,0
7248,0
9270,1
977,0
10131,1
9368,0
681,0
8763,0
10338,1
7474,0
5733,1
607,1
7080,1
732,0
10225,1
7576,1
713,0
5362,1
10971,1
8961,1
7934,1
3135,1
2941,1
9309,0
5579,1
1423,0
5955,0
3413,0
9680,1
6573,1
7064,0
7799,1
2402,0
2197,1
770,0
4724,0
810,1
2245,0
10631,0
2511,1
10546,1
71,0
3950,0
47,0
1716,0
9797,0
8341,1
10998,1
8745,0
11114,0
7306,1
10287,1
10145,0
6662,0
5368,0
4582,0
9758,1
7991,1
6022,1
9612,1
2136,0
8545,1
1897,0
4102,0
11005,1
5669,0
3857,0
7376,0
8010,0
9210,1
8020,1
8679,0
1449,0
1381,0
10133,0
1739,0
8066,1
1850,1
3918,1
7757,0
4468,0
1459,0
2756,1
988,1
2821,1
5831,0
6838,1
7829,1
5359,1
828,1
10497,0
6280,1
7802,1
6847,0
2619,0
1400,0
9703,0
7490,0
4583,0
7217,0
814,0
1694,0
6708,1
4327,0
10973,0
8143,1
7622,1
2674,0
6740,1
7804,0
6965,0
6191,1
8005,1
7673,1
214,1
10077,1
1570,1
2307,1
3993,0
3152,1
7464,0
5390,0
10652,1
8657,0
7558,0
8119,0
10066,0
6930,0
5524,1
9202,1
1304,1
9060,1
6572,0
6141,0
476,1
7648,1
5521,1
5147,1
8512,1
3322,0
928,1
4065,0
10832,0
2159,0
1637,1
9814,0
7214,0
10831,1
10863,1
1119,0
3957,1
9497,1
1971,1
813,0
9216,0
772,0
10258,1
9486,0
10753,1
5216,0
6008,0
9126,0
9857,1
5243,1
8879,0
7847,1
4433,1
4393,0
6641,1
6578,0
4572,1
9429,1
3802,0
6934,0
2006,1
1733,0
720,1
8403,1
7782,1
6402,1
10119,0
3483,0
10236,1
8205,1
3627,1
8042,1
695,0
8161,0
3365,0
7458,1
10633,0
7560,1
7861,1
1647,0
1756,0
6190,1
9531,0
4139,0
10285,1
8197,1
10483,0
4476,1
10057,1
1598,0
11167,1
2583,0
558,0
5311,0
9749,1
11085,0
7888,0
2938,0
3272,1
3624,1
6796,1
7905,1
5845,0
5445,0
2844,1
9644,1
6446,0
7129,0
9625,1
3267,0
5774,0
1565,1
1075,0
2879,0
6556,1
7524,1
5203,0
6245,0
7221,0
3630,1
2855,1
7002,0
7766,0
1193,0
2973,1
8888,0
4992,0
8848,1
10522,0
7167,1
8338,1
498,0
7358,0
5975,1
3738,1
2763,0
8217,1
3590,1
10286,0
9660,1
7581,1
4047,0
7667,1
10925,0
2086,0
9437,1
9837,1
368,0
10641,1
10799,0
9229,0
3170,1
1858,0
5100,1
4671,1
4482,0
8857,0
8043,0
10896,0
9902,1
5843,0
6237,1
2587,0
10564,1
8025,1
1504,1
7024,0
2989,1
5306,0
4757,0
499,0
2813,0
738,0
5135,0
4271,0
508,1
7369,0
4308,1
7384,1
6705,0
9341,0
5842,0
8477,1
196,1
9256,0
740,1
4713,0
8906,0
10620,1
2081,0
7546,1
906,0
9526,1
4422,0
4198,0
11185,1
7495,0
6902,0
1085,0
6587,0
6775,0
1659,0
3382,0
9995,0
612,1
2860,0
10945,1
10887,0
10363,1
10302,0
5174,1
7155,0
4694,0
3405,0
7908,0
2005,1
858,0
3455,1
5312,0
2340,0
5017,1
6797,0
7828,0
2004,0
4812,0
10733,1
8212,1
4739,1
10232,1
1238,1
7521,1
1212,0
9574,0
1230,0
9653,0
7272,1
6912,0
83,0
155,1
2374,0
7869,1
3046,0
3510,1
9756,0
4938,1
11216,1
10217,0
9738,1
6563,0
3172,1
4878,0
10261,1
9042,0
3339,1
9352,1
3794,1
9830,1
462,1
8969,1
1472,0
5280,1
9028,0
4405,0
7271,0
6728,0
2010,0
2411,1
2074,1
7805,1
8149,0
208,1
5614,1
7360,0
424,0
8366,1
6230,0
7294,1
2038,1
3425,0
6987,0
4602,0
9533,1
411,0
6164,0
10840,0
7090,0
10424,1
9365,1
2366,0
9424,0
8598,1
3389,0
7138,0
9199,1
1006,0
6758,1
10974,1
2532,0
5101,0
7301,0
3621,0
8770,0
2577,1
931,0
5437,0
7320,1
2442,0
7504,1
8127,0
1954,1
8552,1
6166,1
888,0
8538,0
9518,1
7378,0
9907,0
1190,1
6932,0
7917,1
7083,1
551,0
6089,1
195,1
4710,0
10956,1
1109,1
2928,0
1888,0
5839,0
7916,0
1259,1
5183,0
6114,0
4690,1
1706,1
5300,0
1859,0
9344,1
5038,1
10433,0
6187,1
152,1
774,0
11159,1
6404,0
1989,0
4885,0
2160,1
1014,1
6822,1
8126,0
479,0
9003,1
6571,0
924,1
7223,0
902,0
9665,1
11127,0
4808,1
4419,1
9119,0
4458,0
9185,1
3325,1
7152,0
1554,0
7044,0
2943,0
6816,0
7707,0
623,1
7232,1
10813,1
1434,1
10843,0
10776,1
1667,1
8389,1
10686,1
1170,0
10634,1
10865,1
10650,1
728,1
3411,0
7029,0
2637,0
10088,1
5713,0
6037,1
8113,1
7822,0
752,0
2809,0
2848,1
6355,0
11214,1
10939,1
3374,0
8175,1
7776,0
4648,1
1052,0
2309,0
8445,1
10092,1
10356,0
7515,0
1046,0
1223,1
4463,1
7636,1
2510,0
1158,1
6820,0
4194,0
3713,1
11176,0
10636,1
9054,0
9394,1
4847,1
8373,0
7946,1
6265,1
3925,0
8789,1
1373,1
9338,0
7788,1
8274,1
5333,0
9813,1
9310,1
6617,0
2262,0
3779,0
2716,0
1473,0
9572,0
964,0
8342,1
6214,1
9279,1
2853,0
2769,1
1705,0
2290,0
7503,1
8046,0
6778,1
6295,1
9361,0
3149,0
6761,0
771,0
1969,0
3006,0
10961,0
9664,1
38,0
6229,1
237,0
1187,1
5599,0
5930,0
5695,0
6766,0
8313,0
6437,0
2040,0
7273,1
1720,0
8853,1
1067,1
3968,0
3921,0
318,0
7143,0
2128,1
10173,1
6528,0
3008,0
5352,1
4737,0
6285,0
3466,0
8108,0
5597,1
6324,0
6312,0
10541,1
4464,1
543,0
6972,1
8910,1
6394,0
2313,1
9609,1
10243,1
2208,1
545,0
10415,1
5794,1
451,0
422,1
10741,1
2996,0
1370,0
5058,0
5491,0
7353,0
8945,0
9998,0
8222,0
526,1
8691,0
6094,0
216,1
3786,0
8091,1
3520,0
296,0
8986,1
4788,0
10916,1
6967,0
8133,0
10364,1
5706,0
4997,1
9078,1
9974,1
1974,0
5970,0
7034,0
9811,0
1249,1
24,1
6910,0
266,0
5670,0
1951,0
4545,0
8278,0
4410,0
6611,1
7856,1
2752,1
6432,0
9187,0
8663,1
7824,1
8232,1
3657,0
4517,1
10083,0
5279,0
6482,1
7438,0
51,0
2586,0
2697,1
2622,0
6196,0
59,1
3088,1
10714,1
7166,0
883,0
2131,0
11097,0
8451,1
4945,1
6658,1
6514,0
4071,0
8007,0
2079,1
7655,1
3684,0
9792,1
1455,0
132,0
4957,1
5871,0
4473,0
1531,0
12,1
2598,1
274,0
4486,0
4910,0
833,1
10856,0
10321,1
8093,0
9540,1
8311,0
9631,1
5776,1
1510,0
77,0
6442,0
535,0
7584,1
4354,1
9001,1
8685,0
182,0
2124,0
10713,1
9835,0
1323,0
9761,0
8690,1
222,0
10599,1
1134,1
9567,0
510,1
9232,1
6894,0
5519,1
4448,0
9840,0
7275,0
11089,1
6445,0
7943,1
8993,0
2141,1
7919,1
1891,0
3691,1
4024,0
1904,1
4237,0
9949,1
6452,0
6594,0
9589,0
629,0
768,0
1584,0
436,1
4209,0
5219,0
2460,1
1242,1
8704,0
8529,1
10618,0
6062,0
3410,0
8104,0
6136,0
9090,1
4662,1
6570,1
9413,1
2359,0
1686,0
1661,0
6535,0
346,1
4591,1
3523,1
4148,1
7968,1
5762,1
11247,0
5659,0
8998,1
5321,1
11059,0
673,0
1349,1
9430,0
4224,0
7753,0
660,1
5950,0
4268,0
7151,1
3397,0
3996,1
10384,1
6992,1
6921,1
5258,1
5627,0
11129,0
736,0
6472,0
3527,0
1632,1
975,0
5705,0
1820,0
2409,0
2548,1
