,Y
8675,0
11905,1
10368,1
5074,1
1941,0
4183,0
1017,1
10270,1
2778,1
11852,0
6488,0
9103,1
2811,1
1194,0
1199,0
4994,1
9366,1
6387,0
9732,1
10469,1
4934,1
2618,0
10026,0
133,1
733,0
516,0
6784,0
10989,1
11684,0
2558,0
1093,1
563,0
4192,0
5605,1
6406,1
5242,1
11892,0
172,0
8461,0
3291,1
9456,1
7192,0
10159,1
6886,0
8248,1
11569,1
9600,1
7382,0
4801,0
5236,1
11128,1
7877,1
1357,0
2017,0
7407,0
1797,0
894,0
10057,1
528,0
4204,0
957,0
9389,0
8385,0
3304,0
3866,1
6569,0
10451,0
3723,0
3678,0
11833,1
2945,0
7835,1
2633,0
955,0
7881,1
11006,1
10846,1
7364,0
11176,1
2861,0
7066,1
6938,1
3238,1
11010,1
1313,1
7127,0
5172,1
4138,0
7685,1
6628,0
6194,1
3722,1
11033,1
4527,1
162,0
546,1
11354,0
5889,1
744,0
158,1
7978,0
2564,1
9783,1
4970,1
7251,1
5250,1
8589,0
400,0
3176,0
11202,1
8368,0
9920,0
10049,1
3279,0
11466,1
2750,0
7934,0
6360,0
10826,1
3747,0
3916,0
4481,1
2062,1
11054,0
6476,1
4062,1
3708,1
8182,0
9756,1
2236,0
10032,1
5863,0
7537,0
11698,1
624,1
3449,1
4096,0
11830,1
1980,1
10550,0
8326,0
11426,1
3806,1
9235,1
9797,0
4534,0
9386,0
11513,1
8810,0
2972,0
3468,0
5578,0
10157,1
1285,1
5192,0
9633,1
3643,1
11736,1
8748,1
9127,1
7926,1
6083,0
811,0
3446,0
2971,1
1044,0
10805,1
6650,0
8662,0
1679,0
10693,1
791,1
10142,1
4317,0
7901,0
9948,1
1614,1
10504,1
6494,0
5549,0
1075,0
8733,0
1899,1
7262,0
26,0
2340,0
4783,0
10582,0
7865,1
10405,1
11902,0
8751,0
9817,0
921,0
6460,0
3245,1
8961,0
8116,0
6525,0
9959,1
1603,1
9185,1
8678,0
7111,1
6469,1
9701,1
58,0
6015,0
2986,1
212,0
8008,0
6408,0
2464,1
10337,1
7332,1
4779,0
3704,0
8117,1
2178,0
7423,1
5388,1
11553,1
7464,0
2070,0
942,1
11331,1
4731,1
6376,0
7549,0
6164,0
4314,0
10323,0
9913,1
10331,1
963,1
3429,1
10925,0
3080,1
3053,0
1778,0
11789,1
1370,0
2035,0
5210,1
2375,0
8302,0
11067,1
6444,1
10376,1
4172,0
10397,1
7357,0
2123,0
8495,1
2417,0
2835,1
11328,1
6447,0
10291,1
3035,0
834,0
9363,0
824,1
7335,1
2751,1
5310,0
4449,0
2333,0
814,0
6076,0
8349,1
9141,1
11465,1
1834,0
10014,1
2901,0
1755,0
1751,0
3259,0
2196,1
8049,0
10099,1
4487,0
11857,0
8153,0
521,1
9897,1
4677,1
6110,0
4563,1
5445,0
8276,1
5561,1
3173,1
2896,1
1015,0
4334,0
10373,1
1727,1
2608,0
11653,1
2405,1
1387,1
11330,1
11516,0
11575,0
2346,0
9830,1
10288,1
3851,0
10943,1
2387,0
3522,1
6496,0
9731,1
9555,1
10470,0
8750,1
9592,0
6149,0
6498,0
21,0
1147,0
9581,1
10274,0
11692,1
10937,1
8922,0
9722,1
10194,1
6012,1
562,0
11216,1
6492,1
8535,0
3032,1
6442,0
2425,1
10549,1
2465,0
1735,0
10859,0
8211,1
8505,1
10930,1
6297,0
6918,0
8005,1
10613,0
7319,0
930,0
9101,0
5682,0
50,0
4821,0
11890,0
4063,0
6698,1
1401,0
9451,0
11097,1
7184,0
6911,1
3999,0
5273,0
5827,1
608,0
3241,0
5219,0
6914,1
4295,0
190,1
6286,1
11738,0
2849,0
8916,0
7584,0
11947,1
8786,1
6522,1
2877,1
8387,0
5616,1
3652,1
6240,1
10971,1
1501,1
2181,1
8379,1
8864,1
7631,1
1115,0
3419,0
11178,1
4120,1
1656,0
206,1
10880,1
11157,1
10523,1
9115,1
2730,1
620,0
8789,0
3201,0
10250,0
7181,0
11889,0
4660,0
8765,0
4397,0
6067,1
2145,1
4702,1
4606,0
5005,0
9362,0
6772,0
2463,1
10343,1
5072,0
8949,0
505,0
2881,0
8638,0
4607,0
1493,1
2481,0
10023,0
7140,0
5448,1
9065,1
6131,0
7739,1
1395,1
10783,1
9904,1
4582,0
2038,1
936,0
10465,1
7515,0
7662,0
9375,1
7991,1
3021,0
2476,0
8651,1
2086,0
6552,0
8957,1
8483,1
7247,1
9268,1
1048,1
9241,1
6257,0
5246,1
4896,1
7475,0
1640,1
514,0
6610,0
10904,0
4233,0
1087,0
817,0
8080,0
3051,0
7218,0
7498,0
4134,1
9382,0
10203,0
8031,0
2126,1
3175,0
5675,0
10780,0
7133,0
5188,0
1337,1
657,0
2383,0
9801,1
11959,1
6684,1
6583,1
4427,0
11495,0
1069,0
10011,1
9124,1
144,1
5169,0
8484,1
389,1
8288,0
5304,0
186,0
9371,1
7317,0
11196,0
11813,1
10264,0
4681,0
2112,0
11697,0
5274,0
8964,1
2616,0
7120,0
5019,1
10272,0
11395,1
5713,0
1981,0
142,1
6066,1
9369,1
3383,0
6196,0
2439,1
352,1
6876,0
6480,1
2280,0
11972,1
9868,0
7236,0
455,1
2538,1
11238,1
2287,1
2037,1
10948,1
153,1
972,0
283,0
7998,1
7100,1
9265,1
4843,1
5010,0
2319,0
9343,1
7880,1
1159,1
10188,1
1309,0
2505,0
9661,1
2984,0
10575,1
3206,1
9186,1
8721,1
7427,0
8976,0
6111,1
7630,0
9118,0
1166,1
2108,1
2843,0
877,1
9251,1
7909,0
6355,0
3364,0
6753,1
1128,0
8425,1
1078,0
7629,1
6574,0
3350,1
10756,1
6764,0
10056,1
10887,1
11363,1
3575,0
5231,0
11594,1
2369,0
6271,0
6985,1
6325,0
4194,0
5097,0
5313,1
7331,0
872,1
9540,0
5092,1
11693,1
5735,0
11796,0
8275,1
5936,1
11389,0
201,1
5681,1
9919,1
4848,1
8063,1
7034,0
10189,0
11218,0
4989,1
5576,0
11742,0
4709,0
9907,1
1870,0
6263,0
3,0
7727,0
5080,0
7942,1
2537,0
6077,0
8963,0
4335,0
1524,0
6220,1
9486,1
5780,1
9287,1
5661,1
7326,1
10718,1
7800,1
11768,0
4131,0
4562,1
1275,1
6678,1
5530,1
9364,1
6261,1
1711,1
3188,0
3792,1
7271,0
6866,0
8742,1
6345,1
11319,1
1270,1
610,0
1314,0
5613,1
3121,0
10334,0
10160,0
754,0
7314,0
9883,0
10253,1
2513,0
10230,0
8759,1
5298,0
5942,1
7452,1
10720,0
6988,0
11636,1
46,1
6637,0
8220,0
7570,1
9703,0
11529,1
5825,0
10893,1
11323,1
6216,1
6417,1
3237,1
3636,0
6391,1
10651,0
10493,0
2520,0
2804,0
4198,0
11862,1
5027,1
1753,0
3890,0
10197,1
3743,0
7215,0
5551,1
2568,0
4982,0
7265,1
11116,1
2954,0
11715,1
7047,0
4214,0
10287,0
9089,1
5950,0
9492,1
4647,0
11007,0
11292,1
9248,1
8685,1
1681,0
9352,1
8362,1
9681,1
8648,1
3898,0
5296,0
4949,0
7474,0
3254,0
8574,0
7176,1
11843,1
6321,1
1491,1
6061,0
9125,1
1574,1
2269,0
5835,0
7598,0
4145,0
5394,1
1377,0
7019,0
6903,0
5285,1
10733,0
2103,0
2165,1
10528,1
3720,1
5877,1
4262,0
3372,1
11803,0
8715,0
11313,0
11004,1
10335,1
4249,0
356,0
6673,0
7510,1
6531,0
2700,1
8757,0
1890,0
5984,1
5599,0
6508,1
4055,0
246,1
11038,1
6549,0
7575,0
3042,1
2946,1
3333,1
4417,0
1029,0
9729,1
8942,1
8859,0
7638,0
1898,1
9338,0
1461,1
11596,0
6958,0
6575,1
6157,0
10047,1
6353,1
8780,0
4755,1
10594,1
10966,1
3376,1
8728,0
7458,1
4403,1
1367,1
2058,1
2130,1
8635,1
8481,0
9476,1
3089,0
11125,1
6490,0
10130,0
639,0
4965,0
11726,0
256,0
6996,1
3225,0
7597,0
7767,0
6495,0
2279,0
2022,1
11745,1
4357,1
2342,1
2115,1
4371,0
7931,1
11647,1
4781,0
5684,0
9270,0
1242,1
1593,0
3870,0
10104,0
1306,0
7530,0
8139,1
10980,0
6591,1
3004,0
485,0
1119,0
1850,1
3470,0
8252,1
5263,0
3406,0
10646,1
588,0
2385,1
724,0
4611,1
8739,1
10924,1
9563,1
11459,1
7025,1
11591,1
7797,0
4735,1
3320,1
4811,0
308,1
7691,0
3240,0
145,1
3764,0
4004,1
242,1
4489,1
8177,1
4468,0
9867,1
448,1
2857,1
2582,0
3984,0
7840,0
10156,0
282,0
6105,1
1371,0
8640,1
9076,1
4596,0
9541,1
917,0
1694,0
7900,1
10936,1
5168,0
9942,0
3072,0
2354,0
9545,1
10757,0
5031,0
5424,0
9439,1
192,1
3920,0
6288,1
7714,0
789,0
3335,0
2099,0
10207,1
1072,0
7734,0
5328,0
5786,1
5498,1
10518,0
1378,0
6828,0
525,0
8673,0
11104,1
4285,1
9642,1
2450,0
8676,0
6726,0
11522,1
6623,0
4195,1
1376,0
1559,0
198,0
1554,0
3663,1
303,0
3311,0
7158,0
120,0
4640,1
10340,0
9060,1
341,0
6714,1
3356,1
2569,1
1529,1
10219,1
9947,0
5727,0
7348,0
5554,0
5586,1
9106,1
5607,1
4292,0
6743,1
1584,0
4626,1
6052,0
1571,1
5095,1
4042,0
7415,1
7419,0
5847,1
10096,1
8668,0
8982,1
3389,0
3770,1
6146,0
9400,1
4413,0
2229,0
4331,1
8613,0
10234,0
4001,1
5964,0
4955,1
11955,0
8928,0
8667,1
5315,1
5477,0
10642,1
3366,1
11482,0
8914,0
6047,1
8564,0
889,0
2472,0
11667,1
10486,1
5108,0
3441,0
493,0
10576,1
4872,0
4586,1
1516,0
10829,0
5324,1
974,0
5619,1
3882,0
7842,0
5484,1
9550,1
10625,0
7547,1
4462,1
6511,1
9671,0
5343,1
11891,0
10562,0
7001,1
946,1
5590,0
8415,0
7374,1
403,1
3814,0
5331,1
1540,1
6019,0
10546,1
3076,0
6227,0
10670,1
9908,0
6895,0
7539,0
9613,0
5373,0
11625,1
6059,0
7681,1
8559,0
5309,0
3955,0
2588,1
7322,1
11588,1
4076,1
2837,0
4234,0
1097,0
5750,0
7028,1
11049,0
11595,0
10570,0
6309,0
11379,0
5198,0
5769,0
11672,1
11461,1
4634,1
7069,0
8819,1
2024,0
11783,0
1049,1
9497,1
7790,0
3474,1
9415,1
10801,1
9199,0
10237,1
7420,1
3585,1
2121,0
2850,0
10275,1
723,1
4105,0
2632,0
8502,0
6987,0
6359,1
4261,0
9015,0
1808,1
8271,0
7217,0
6374,1
1766,1
8416,0
1266,0
1829,1
430,0
3855,1
2919,1
8459,1
3815,0
6189,0
8575,0
7878,0
8894,0
11273,0
5824,0
5753,1
934,0
10429,1
6244,0
2507,0
4717,0
3940,1
2497,1
10336,0
9313,1
1748,0
1903,1
3759,1
8665,1
8172,0
10855,1
11740,1
5496,0
7975,0
185,1
11336,0
178,1
4482,0
10681,1
4763,1
11946,1
926,0
11943,1
8316,1
7345,0
2906,0
9140,1
1200,1
11159,0
5553,1
7696,1
3592,0
1254,1
9317,1
9939,1
2460,1
6983,0
10213,0
10900,0
9452,1
805,0
9823,1
4816,0
9450,0
6266,1
301,0
9688,1
11780,0
6889,0
2248,0
11012,0
7017,1
2926,1
9197,0
6588,0
11175,1
10945,1
428,0
9767,1
3560,0
4383,0
7356,1
5122,0
113,1
1630,1
6980,1
2917,0
1823,1
3085,1
6725,0
4098,0
1141,1
1140,0
9981,0
11000,1
2180,1
8977,0
4014,0
3150,0
3508,0
11078,1
2104,0
3063,0
11560,0
342,1
794,0
2938,0
10017,0
8458,1
5838,0
37,0
9131,1
6935,1
6027,0
1041,0
7355,1
4887,0
5887,1
9319,1
7042,0
836,1
11571,0
5367,0
2753,0
6279,0
5466,0
7643,0
1506,1
10363,1
4880,1
3012,0
7148,1
10018,0
2978,1
4161,0
11348,1
5958,0
11096,1
7862,1
9339,0
9443,1
6394,0
9901,1
6672,0
1161,0
2276,0
979,1
3105,0
1616,1
11146,0
10021,1
5905,0
4728,1
8746,0
9039,1
3995,0
6731,0
8657,0
4095,0
11136,0
1413,0
1562,1
4463,1
411,0
4492,0
9105,1
3750,1
6148,1
1084,0
11284,1
6323,0
9121,0
5349,1
6450,1
4815,0
5504,0
7183,0
3543,0
6779,1
2151,1
7752,1
3843,1
8666,0
11769,1
4637,0
9988,1
10896,1
799,1
11778,1
6581,1
8929,0
2188,1
203,0
10664,0
4348,0
7788,0
5194,0
7779,0
9906,1
9521,0
11155,1
1071,0
9232,1
380,1
10514,1
10557,0
2491,0
4267,0
9956,1
9786,0
2223,1
8710,1
8192,0
4079,0
8430,0
10760,1
2866,1
5708,0
2137,0
9534,0
3970,1
10708,0
296,0
2673,0
7122,0
7432,0
655,0
2097,1
3730,0
387,0
5663,1
4803,0
4807,0
579,1
6928,1
5227,1
9912,0
11392,1
7145,0
651,1
8289,0
11407,0
5264,1
8948,0
5666,0
7311,0
10440,1
11469,1
2983,0
8520,0
4319,1
2059,1
3487,1
6951,0
6991,1
5190,0
4047,0
11498,0
9572,1
8852,1
1904,1
1622,1
10787,1
11941,1
5056,0
3431,0
8187,0
434,0
6101,0
3717,1
1179,0
8474,0
2735,0
7729,1
325,0
4411,1
9670,1
6142,0
1717,0
900,1
3892,0
1721,1
11222,1
1595,0
9272,1
7722,1
3804,1
1897,0
2240,1
6629,0
818,1
9547,1
2397,0
8266,1
9989,1
8135,0
8234,0
6317,0
2745,0
9839,1
683,0
8061,0
6892,1
11663,1
11781,1
11062,0
6879,1
7106,1
4244,0
9612,0
4506,1
10016,1
2217,1
9558,1
10574,0
5810,0
8432,1
10366,1
4664,1
10822,1
11767,0
6780,0
3426,1
5406,0
2671,0
1668,0
9416,1
2831,0
790,0
9062,0
6849,0
2815,1
8785,1
4075,1
8999,0
2493,0
5861,0
1635,0
8652,0
3802,0
5472,1
3497,0
10792,1
6793,0
4666,0
4040,1
7115,0
9858,1
6763,0
6237,1
10098,0
7944,1
11725,1
9677,0
11213,1
3628,0
4794,1
10616,0
9923,1
8532,1
9314,0
4870,0
2912,0
8093,1
1095,0
9191,0
9027,0
4425,0
6236,1
3230,0
559,0
6934,0
1,0
748,0
2768,1
243,1
11880,1
6290,0
10139,0
9468,0
2767,1
3108,0
5319,1
117,0
9523,1
11087,1
10843,0
2985,0
9846,0
3582,0
9173,0
9311,1
1351,0
431,1
6041,1
10871,0
8909,0
11555,1
457,0
218,1
7830,1
11227,1
9641,0
1553,0
2763,0
4126,0
1135,0
4900,1
4502,1
779,1
5018,0
7899,0
846,1
9938,1
5421,1
4759,1
937,0
9620,1
8354,0
643,0
11961,1
9875,0
7380,0
5977,1
7567,0
3736,0
8046,0
672,1
5252,0
8036,0
5974,1
6643,1
6397,0
62,1
10882,1
5305,1
7027,0
7660,0
4675,1
10719,1
10536,0
3873,0
4837,1
7656,1
8336,1
6064,0
1123,0
4266,1
1263,0
2224,0
5811,0
9467,1
10137,0
6705,0
11504,1
10439,0
8860,0
8479,1
4132,0
10345,0
8460,0
8995,1
173,0
108,1
9337,1
3331,0
11601,0
7494,0
4665,0
8249,0
4919,0
9167,1
1271,0
5195,0
9083,0
11380,1
5039,0
11707,0
9398,1
4878,0
3685,0
2391,1
5809,0
10438,0
8677,0
3731,0
5073,1
7653,0
8079,1
4917,0
3689,1
7590,0
2033,0
5184,0
7637,0
2368,0
4602,1
5247,1
2260,1
7806,1
3324,0
2344,0
8672,0
230,1
9573,0
9699,0
5284,0
10245,1
6986,0
4457,0
3891,1
11099,1
6210,0
7702,1
3209,1
2136,0
5375,1
10010,1
10653,0
1006,0
10521,0
5639,1
11733,1
8896,0
4911,1
6458,1
3848,1
4833,1
1682,1
11043,1
6454,1
3339,1
9973,1
7789,0
11424,1
7336,1
2231,1
6073,0
6642,1
1607,0
2404,0
5139,1
3578,1
8490,1
1253,0
2711,0
6811,1
11026,0
9975,1
2408,0
10976,0
3933,0
4250,0
4897,0
1010,0
7228,0
4760,0
7965,0
10917,0
8477,1
9267,0
649,0
9970,1
7467,0
3229,0
6028,0
4454,1
2976,0
1604,1
3302,1
6455,1
7795,1
1397,1
9252,0
3186,0
4639,0
4591,1
793,1
9715,1
9992,0
9510,1
6497,1
7418,1
3308,0
574,1
4229,1
4882,1
7285,0
1519,0
7231,1
3511,0
7641,0
9730,0
8283,1
9529,1
4601,1
6260,0
3181,1
11346,0
3925,0
956,1
7623,1
4725,0
2116,0
5396,0
7276,0
1911,0
5925,1
11850,1
7398,0
8002,1
813,0
1796,1
6082,0
4983,0
7123,0
1258,0
1398,1
11545,1
10626,1
5079,1
11415,1
11616,1
4806,0
11797,1
3566,0
2227,0
717,0
2757,1
760,0
6126,0
4068,0
4109,0
1660,1
9361,1
5035,1
7497,0
6354,0
1458,1
7093,1
11441,0
10372,1
11945,0
11846,1
11326,1
4237,0
2164,1
1531,0
4579,0
11056,1
11496,1
5795,0
9023,1
381,0
701,0
3972,1
6479,0
9210,0
1804,0
350,0
7087,1
83,0
7674,1
11288,0
6781,1
4712,1
7300,0
4116,0
3386,1
11063,0
567,1
7094,1
9772,0
10000,1
4294,0
2166,1
6172,0
11365,1
1117,0
11172,0
2704,0
8068,1
605,1
5971,0
10926,1
11254,1
5066,0
3448,1
8475,0
3247,0
939,0
967,0
2842,0
1857,0
3445,1
4514,0
11429,1
4272,0
1217,0
10716,1
8854,0
3981,1
8208,1
11387,1
1197,1
6434,0
2563,0
10177,1
1150,0
2935,1
10608,1
1522,1
8463,1
11682,0
2838,1
10400,1
3593,1
3595,1
6049,0
816,1
5390,0
5985,1
5256,0
6605,1
7586,1
3819,1
11064,1
4420,1
8724,1
9395,0
10983,1
4162,1
2506,1
3976,0
1879,1
7784,1
1247,0
6843,0
8609,0
7321,0
9789,1
3631,1
8233,0
1437,0
2069,0
3321,0
9136,1
4353,0
5433,1
6056,0
4175,1
3803,0
5322,0
8580,1
3129,1
5819,0
11265,1
10048,1
9290,1
10588,1
11580,1
3336,1
2000,1
5783,0
11979,1
5218,0
8679,1
2759,1
8186,0
7337,1
3265,0
7286,1
4734,0
373,1
10738,1
2833,1
3118,0
5197,1
3971,1
1549,0
11158,0
8298,1
11260,1
6790,1
6819,0
1638,0
3211,0
2336,1
5442,1
2138,0
4253,0
10619,1
5468,1
1342,1
11558,1
4200,0
3724,1
3556,0
5705,0
4745,1
8314,0
1432,0
10994,0
11855,0
3185,1
7344,1
7199,0
2660,1
6438,1
7280,1
4129,0
7639,1
7318,1
11199,1
759,0
8893,0
6947,0
3392,0
4025,0
9758,0
10735,1
2416,1
11344,1
2014,0
4752,0
40,0
3598,1
1839,1
1151,1
11648,0
2652,1
10346,1
9442,1
5026,0
8084,0
8448,0
5451,0
6269,0
9436,1
1912,1
6827,0
3757,0
1035,1
6586,0
2191,1
11598,1
5994,1
5986,1
11353,0
7542,1
8702,1
3472,0
0,0
6013,1
10973,0
2690,0
5365,1
2689,1
10284,1
3233,1
552,1
6867,0
9021,0
2074,1
7518,0
1212,0
5215,1
2510,0
3040,0
2085,0
86,0
1303,1
298,1
5818,0
9896,1
1832,0
5919,0
2414,1
3499,0
8457,1
3081,0
9325,1
4405,0
8900,1
4271,0
2519,1
8164,0
3289,1
8235,1
11456,0
4976,0
3826,0
8556,0
3945,1
4263,0
7659,0
5294,0
767,1
4399,1
944,1
444,1
5487,1
6443,0
1918,1
1385,0
10860,1
6863,1
2338,0
2573,0
4969,0
5944,1
2683,0
3313,0
2320,1
11181,1
11337,0
1455,0
517,0
10299,0
3228,0
3408,0
11817,1
98,0
7062,0
4102,0
8369,0
1700,1
9658,1
3699,0
11271,1
2049,1
8125,0
1867,1
1132,1
1774,0
5669,0
5260,0
9151,1
5804,1
1226,1
6709,0
11416,1
11425,0
8371,0
6939,1
10677,0
2760,1
11635,1
4135,1
10660,1
10422,0
654,1
11645,1
5385,0
3184,1
11021,1
5032,1
4766,0
6475,1
8848,0
4612,0
2271,1
2395,1
1619,0
8857,1
4440,0
3763,1
5376,1
7291,0
3739,0
8311,0
4985,0
11251,0
7843,1
10003,0
66,0
10342,1
5124,0
9850,0
4257,1
1518,1
7476,0
1789,1
5237,1
11799,1
8508,1
8795,0
4922,1
8082,1
954,0
10124,0
9169,1
5028,1
8830,0
5326,1
2265,0
3285,1
8944,0
10919,1
9244,1
1082,0
11431,0
2677,0
9326,0
2457,0
2453,1
9032,1
11477,1
11242,1
8869,0
112,1
6230,0
5196,0
11811,0
4185,0
3992,0
3141,1
8622,0
6813,0
4415,0
5104,1
7267,0
1641,1
8560,0
3650,0
1770,0
2809,1
425,0
10491,1
2150,0
6633,1
5109,0
465,1
5908,1
478,1
7171,0
6242,1
534,0
7746,0
9647,1
4931,1
10545,1
6617,0
3832,0
5471,0
3368,0
4551,1
7041,0
8058,0
1440,0
11741,0
11987,0
5691,1
11412,1
3303,1
115,1
291,1
1871,1
11468,1
4391,1
10019,0
6553,1
9653,0
11081,1
9776,1
1661,0
6253,0
8113,0
4447,0
2215,0
2713,0
5086,0
2805,1
10421,1
9707,1
8168,0
8818,0
1761,0
8390,0
3577,0
2579,0
2010,0
5128,1
11739,0
4937,0
8451,1
7488,1
1318,0
2699,0
6625,1
2748,1
8232,0
7906,0
6295,1
9482,0
9108,1
6641,1
11080,1
6199,0
2436,0
9582,0
9955,0
4679,1
10899,1
1315,1
2185,0
5631,0
5632,0
11378,1
5609,1
11838,1
3558,1
7556,1
1061,1
560,0
2758,1
2102,0
11473,0
8701,1
3422,0
177,0
6532,0
2362,0
2324,1
7470,1
6231,0
1347,1
6967,0
7923,0
8925,0
5923,0
10038,0
10423,0
9231,1
31,0
8167,1
4592,1
9842,1
10544,0
10873,0
3109,0
9156,0
7453,1
11421,1
2723,0
7745,1
7652,0
4176,0
1713,1
10121,1
4490,1
8889,1
6429,0
3847,1
11865,0
6541,1
4927,0
5995,0
1439,0
10380,1
491,1
6403,0
10909,0
6486,0
4951,0
5756,1
9276,0
10556,1
9192,1
6232,1
5743,1
8044,1
4730,0
10443,1
8865,1
1762,0
10559,1
9619,1
1149,1
4260,1
8686,1
3083,0
4968,0
7929,0
4414,1
5012,0
6247,0
8644,0
6977,1
11687,0
5911,0
2129,0
9631,1
1785,1
10113,1
2740,0
2949,0
6184,1
1687,1
327,0
8199,0
3845,0
1718,1
6774,0
7706,0
5878,0
6704,1
10072,0
2803,0
7728,0
11927,1
7987,1
10136,0
4603,0
116,0
884,0
9571,1
372,1
7793,1
2469,0
3975,0
7723,0
2853,0
8659,0
8438,0
10636,1
6717,1
6168,0
8427,1
7765,0
1602,1
5770,1
271,1
11410,1
8593,0
4113,0
6897,0
4393,0
3017,1
603,0
5893,0
6841,0
11434,1
7049,1
3073,0
9154,1
5154,0
2637,0
2737,0
10330,1
2937,1
1972,0
9318,0
9655,1
4236,1
741,0
1480,0
3990,1
5450,0
5312,0
2858,0
4409,0
4435,0
4948,1
4246,0
11304,1
11152,0
730,0
202,0
10931,1
440,0
3430,1
7704,1
11268,1
4160,0
1359,1
5536,0
4321,0
3103,1
10475,1
8624,1
6984,0
8352,1
5591,0
6890,1
2176,0
10133,0
10722,1
2365,0
5469,0
10308,1
9793,1
7718,1
726,0
9026,1
7002,0
3371,1
507,0
1611,0
11737,0
9165,0
7748,1
11989,1
10206,1
10054,0
1664,0
9829,0
8831,0
9120,1
5316,1
11322,1
2040,0
4122,1
9855,1
11868,0
9380,1
7051,0
10449,1
9162,1
11206,0
4785,0
1517,0
3646,0
8012,0
10809,0
6658,1
11090,0
665,1
5266,0
1730,0
9615,1
2802,0
3094,1
4015,0
347,0
174,1
10797,1
11937,0
1648,1
3679,0
8645,0
11867,1
4851,0
8951,1
4908,1
2013,1
8927,0
1502,1
10385,0
9866,1
7134,1
3638,0
9157,1
5175,1
5833,1
4569,0
7455,1
2053,1
8131,1
9768,1
10386,1
11102,1
861,1
2266,0
5270,0
6599,1
8007,0
8257,1
2222,0
10835,0
9193,1
8817,1
9353,0
11679,1
1541,0
5001,0
10208,0
3634,1
4418,0
9196,1
5020,0
4232,1
8447,0
1278,0
4412,0
1702,1
7904,0
11109,1
6505,0
4774,0
1230,0
9618,1
2601,0
1456,0
1459,0
2335,1
443,0
9721,0
1003,0
10263,0
1321,0
8815,1
11639,1
9983,0
5078,0
398,0
6905,1
1442,0
3460,1
11055,0
10690,0
10241,0
4188,0
10199,1
2043,1
4114,0
11162,0
5042,1
10597,0
691,1
4345,0
9129,1
3199,0
2707,1
3637,0
1424,0
9841,1
2997,0
11856,1
500,1
6448,1
4170,0
1007,1
532,0
7962,1
11150,1
2812,0
7957,1
9433,0
1743,0
903,0
1909,1
1301,0
6898,0
7102,1
3128,1
909,0
7533,0
10390,1
8821,1
8555,1
2056,0
4892,0
6080,0
10327,1
118,1
8904,0
10753,1
5160,1
11759,0
1937,1
2390,0
5378,1
10621,1
9426,1
870,1
11577,0
2273,1
9954,1
3887,0
5938,0
7857,1
3601,1
5596,0
2829,0
10321,1
10303,0
11185,1
497,1
2814,0
6718,0
8628,1
10987,0
5775,0
788,0
6748,1
8493,1
95,0
9243,0
6375,0
8312,0
1023,1
7174,0
850,1
4978,0
7390,1
2221,1
6023,1
5538,0
8123,0
3993,0
6922,1
3856,1
6800,0
8540,1
9536,0
1535,0
4614,1
1409,0
10510,0
6893,1
3231,0
4306,0
11992,0
8641,1
9256,1
6900,0
2561,0
1526,0
7951,0
1460,1
8694,1
3489,1
2366,0
6990,0
5991,0
4123,0
5562,0
2212,0
8901,0
3544,1
519,0
11754,0
1356,1
4971,0
10278,0
8946,1
9892,1
852,0
3991,1
10956,1
8650,0
10305,0
9957,0
5415,0
1976,0
7683,0
6054,0
9047,0
9264,0
7223,0
636,1
3236,0
11729,1
4181,1
6661,0
8525,1
2606,0
10515,1
7520,1
6200,0
3702,0
9225,0
582,0
3964,0
5454,0
6954,0
87,0
5011,1
5248,0
7832,1
438,0
7007,1
4736,0
4325,0
9491,0
3438,0
1647,0
8300,1
3002,1
4631,0
4480,0
4528,0
7068,1
225,1
451,0
2628,0
2492,0
11634,0
7939,1
10391,0
2025,0
5839,0
602,1
235,1
10623,1
10769,0
2934,0
10332,1
2358,0
7026,0
7688,1
7480,0
4408,0
11455,0
10424,0
9082,0
2499,1
515,0
749,0
9328,1
8219,0
5220,0
7997,0
3801,0
435,0
9782,0
9409,0
991,1
7756,0
5899,0
3296,1
10604,0
4112,0
74,1
8849,1
479,0
8911,0
5345,0
6645,0
6666,1
10620,0
9180,1
5176,0
11643,0
5821,0
5230,0
7628,0
3589,1
10658,1
4159,1
1949,0
6208,0
5582,0
4750,1
5416,0
591,1
1558,1
9889,0
8253,0
1468,0
11039,1
6153,0
6212,0
1544,1
3018,0
1908,0
5807,0
316,0
9762,1
7854,0
2932,0
5399,1
3869,0
4532,1
11085,0
6580,1
9595,1
994,1
4758,0
9029,1
7196,1
5235,1
4453,0
10211,0
3086,1
6362,1
2782,1
11826,1
3777,0
2574,0
3987,1
5374,1
9142,0
1334,1
9614,1
3660,1
1952,0
3778,1
5161,0
8188,0
3810,0
332,0
3523,1
8890,1
264,0
8075,1
2681,0
5997,0
11795,1
8471,0
2846,0
7499,0
5480,0
5351,0
11519,1
2063,0
157,0
2630,0
7447,0
1219,0
7450,1
7866,0
5593,1
4178,0
2779,0
406,0
6925,1
10190,0
318,0
8874,0
5106,0
6117,1
7864,0
6307,0
11316,1
7325,1
8735,0
5822,0
10771,1
11438,0
1906,0
1947,1
4039,0
798,0
4313,1
11283,0
904,0
10800,1
4547,1
6959,0
8437,0
5015,0
1348,1
69,1
10216,1
4530,1
3251,1
3858,1
8809,0
9055,1
7227,0
3215,1
865,0
4230,0
9538,0
9087,0
3765,0
11986,0
